                                       1                                        2                                        3                                        4                                        5                                        6                                        7 
                          version_number                                 compiler                                    build                         MESA_SDK_version                                     date                                burn_min1                                burn_min2 
                                   12115                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      427                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  1.0237207094886106E-005                  9.9934012143513773E-001                  2.6503519314738516E-001                  2.5222870525943908E-001                  1.9624522522404919E-001                  9.9934012143513773E-001                  2.6503519314738516E-001                  2.5222870525943908E-001                  1.9624522522404919E-001                 -2.2593863842378390E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2593863842378390E+001                 -2.2593863842378390E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5961561241127815E+000                 -6.2765663967828713E+000                 -8.0733661016437197E-001                  2.6342742454021222E+000                  1.8950180428567965E-003                  4.3267830439086730E+000                 -8.2104165070245413E-002                  1.2340848692913278E+001                 -8.2104165070245413E-002                  4.3267830439086730E+000                  1.4924590835318132E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059875E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        6 
                                      10                                      427                  2.5958682111999992E-004                 -4.2873687855713767E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9942833636388662E-001                  4.8926468015224112E-001                  4.6413490260649060E-001                  8.9384972518792030E-002                  9.9942833636388662E-001                  4.8926468015224112E-001                  4.6413490260649060E-001                  8.9384972518792030E-002                 -2.2593931600315770E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2593931600315770E+001                 -2.2593931600315770E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5979965374693696E+000                 -6.2690210878745640E+000                 -8.0724478242339548E-001                  2.6340905899201692E+000                  2.3159724262224318E-003                  4.3268329637464760E+000                 -8.2137196802368501E-002                  1.2340803477812335E+001                 -8.2137196802368501E-002                  4.3268329637464760E+000                  1.4923462607205054E+000                  8.5500478890566556E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059875E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        6 
                                      20                                      427                  1.8668799962237360E-003                 -3.4955563250951283E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  1.8674781627190512E-004                  9.9959151072957553E-001                  5.0562013114135251E-001                  4.8100074258609948E-001                  9.7734760062806458E-008                  9.9959151072957553E-001                  5.0562013114135251E-001                  4.8100074258609948E-001                  9.7734760062806458E-008                 -2.2594236864758624E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594236864758624E+001                 -2.2594236864758624E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6017655053863531E+000                 -6.2532634639436449E+000                 -8.0690390629190178E-001                  2.6334088376571820E+000                  7.7194222853281199E-004                  4.3261278223145512E+000                 -8.2137576428625028E-002                  1.2340640407859183E+001                 -8.2137576428625028E-002                  4.3261278223145512E+000                  1.4946534881636186E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059875E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        6 
                                      30                                      427                  1.1818815689988476E-002                 -2.7037438646188803E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8157404839192570E-004                  9.9967902589263513E-001                  9.7734760062806458E-008                  9.9992944036462639E-001                  9.9988589852267118E-001                  9.9967902589263513E-001                  9.7734760062806458E-008                  9.9992944036462639E-001                  9.9988589852267118E-001                 -2.2594737302699265E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594737302699265E+001                 -2.2594737302699265E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6050849899869402E+000                 -6.2388164941892548E+000                 -8.0631939061588065E-001                  2.6322398063051393E+000                  1.5924097982912815E-004                  4.3235124640698981E+000                 -8.1880648788238933E-002                  1.2340477768057218E+001                 -8.1880648788238933E-002                  4.3235124640698981E+000                  1.5028747912858917E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        6 
                                      40                                      427                  7.3438578398454205E-002                 -1.9119314041426323E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8158978816689335E-004                  9.9972237202397551E-001                  9.7734760062806458E-008                  9.9993918285732619E-001                  9.9988537736163718E-001                  9.9972237202397551E-001                  9.7734760062806458E-008                  9.9993918285732619E-001                  9.9988537736163718E-001                 -2.2594842581429898E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594842581429898E+001                 -2.2594842581429898E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6054094032035007E+000                 -6.2369599275188756E+000                 -8.0603993371381233E-001                  2.6316808925010031E+000                  2.9384460389845085E-006                  4.3231516346776209E+000                 -8.1854208207031112E-002                  1.2340439681216331E+001                 -8.1854208207031112E-002                  4.3231516346776209E+000                  1.5040292669688764E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        6 
                                      50                                      427                  4.5497190750010674E-001                 -1.1201189436663841E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8158721112920913E-004                  9.9972237202397551E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9987950079657206E-001                  9.9972237202397551E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9987950079657206E-001                 -2.2594846541185088E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594846541185088E+001                 -2.2594846541185088E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6050339553571029E+000                 -6.2384832945015489E+000                 -8.0605072151235346E-001                  2.6317024680980854E+000                 -3.5224368239411850E-007                  4.3231392506894419E+000                 -8.1853315120783435E-002                  1.2340438348505819E+001                 -8.1853315120783435E-002                  4.3231392506894419E+000                  1.5040689376600382E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        2 
                                      60                                      427                  2.8173257176583335E+000                 -3.2830648319013606E-001                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8158466913274972E-004                  9.9970860604579681E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9986084966130506E-001                  9.9970860604579681E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9986084966130506E-001                 -2.2594846573842538E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594846573842538E+001                 -2.2594846573842538E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6033395763974569E+000                 -6.2455499164716404E+000                 -8.0619527457810769E-001                  2.6319915742295934E+000                 -3.2698908159421711E-007                  4.3231389626838235E+000                 -8.1853261307463329E-002                  1.2340438374258850E+001                 -8.1853261307463329E-002                  4.3231389626838235E+000                  1.5040698096738072E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        2 
                                      70                                      427                  1.7444397846610439E+001                  4.6350597728611198E-001                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8158451888750618E-004                  9.9970860604579681E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9977622109598685E-001                  9.9970860604579681E-001                  9.7734760062806458E-008                  9.9999975076484238E-001                  9.9977622109598685E-001                 -2.2594846211023309E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594846211023309E+001                 -2.2594846211023309E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5960480009921487E+000                 -6.2760018049722808E+000                 -8.0683806801781099E-001                  2.6332771611090000E+000                 -1.9546183779703799E-007                  4.3231390231833942E+000                 -8.1853078257524567E-002                  1.2340438702625823E+001                 -8.1853078257524567E-002                  4.3231390231833942E+000                  1.5040693288790183E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        4 
                                      80                                      427                  1.0801137310051506E+002                  1.2553184377623601E+000                  3.8169078198853888E-004                  2.9880390122220437E+001                 -9.8999999999999986E+001                  3.8169068603275243E-004                  9.9999971759165984E-001                  9.7734760062806458E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999971759165984E-001                  9.7734760062806458E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2594844288706398E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2594844288706398E+001                 -2.2594844288706398E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5956873019562923E+000                 -6.2775134382616384E+000                 -8.0687248659077704E-001                  2.6333459982549323E+000                 -6.1261512168242033E-011                  4.3231385166485046E+000                 -8.1852011119617554E-002                  1.2340440418043629E+001                 -8.1852011119617554E-002                  4.3231385166485046E+000                  1.5040693733615236E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  2.7100045521186275E-004                  1.0304554385001586E-004                                        0                                        0                                        2 
