                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      77                                      450                  5.7911217841186797E+001                  8.9824334329489497E-001                  1.0500962677875143E-003                  1.0500959854120892E-003                  1.4404737990644167E+003                  1.6585663881975323E-004                  2.0678015869913813E-001                  2.8282790136293405E+000                  1.2824190025429152E+001                  3.4743217309159767E-002                  4.7612514764877840E+000                  4.1347487630490027E+000                  1.0302768923905145E+001                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -6.7081063603848375E+042                 -3.4768068791918436E-013                  3.4768068791918436E-013                                        0                                        2 
                                      80                                      450                  9.2467417371490725E+001                  1.1357870814377693E+000                  1.0500962677875143E-003                  1.0500959853697530E-003                  1.4404186833973060E+003                  1.6580885723430593E-004                  2.0676619328678170E-001                  2.8283376779265552E+000                  1.2824257484663100E+001                  3.4791202467449427E-002                  4.7612513140412434E+000                  4.1351486768918448E+000                  1.0302619942390553E+001                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -6.7087985551640752E+042                 -1.4140139166560300E-012                  3.5871630614371946E-013                                        0                                        2 
                                      90                                      450                  5.1831184396247249E+002                  1.9275995419140175E+000                  1.0500962677875143E-003                  1.0500959849907838E-003                  1.4397394301083923E+003                  1.6522175762120236E-004                  2.0659460782932568E-001                  2.8290587779575866E+000                  1.2825086866105201E+001                  3.5381208779680942E-002                  4.7612490710519504E+000                  4.1400713304010139E+000                  1.0300787020995916E+001                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -6.7173108144827916E+042                 -4.9889421122572919E-012                  3.6157897470536025E-013                                        0                                        2 
                                     100                                      450                  3.1550282903618968E+003                  2.7194120023902655E+000                  1.0500962677875143E-003                  1.0500959826036205E-003                  1.4355318706781225E+003                  1.6165625928470722E-004                  2.0555296502367065E-001                  2.8334492508425968E+000                  1.2830143767169298E+001                  3.8980612626756457E-002                  4.7612254919084789E+000                  4.1703234930518711E+000                  1.0289560658690215E+001                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -6.7692926809122263E+042                 -9.1364766273280800E-012                  6.2452097042284617E-013                                        0                                        2 
                                     110                                      450                  1.9480881547074303E+004                  3.5112244628665139E+000                  1.0500962677875143E-003                  1.0500959673574290E-003                  1.4096614961922596E+003                  1.4203350427466682E-004                  1.9981076702962580E-001                  2.8580589682908157E+000                  1.2858721700008960E+001                  5.9387219772499167E-002                  4.7607647963961561E+000                  4.3492863527588543E+000                  1.0224461515883482E+001                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -7.0657282176659943E+042                 -3.0496440058277535E-011                  3.5408619498560234E-013                                        0                                        3 
                                     120                                      450                  1.2056626178341814E+005                  4.3030369233427619E+000                  1.0500962677875143E-003                  1.0500958592611200E-003                  1.2610794351137747E+003                  7.3578082484401273E-005                  1.7969769504868957E-001                  2.9502117291838177E+000                  1.2968684165198907E+001                  1.3879770967056443E-001                  4.7534107609250276E+000                  5.1880057386152822E+000                  9.9459798722658039E+000                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -8.2665982521383205E+042                 -2.9208688202555149E-011                  3.1507831434565017E-013                                        0                                        3 
                                     130                                      474                  4.4953006439950224E+005                  4.6311135882083168E+000                  1.0500962677875143E-003                  1.0500953544940704E-003                  9.8785239340285409E+002                  2.2425269822486744E-005                  1.6167314499857485E-001                  3.0420209689321234E+000                  1.3085417571105316E+001                  2.2430196085592366E-001                  4.7343317240663314E+000                  6.4355563662623103E+000                  9.5917044490868406E+000                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -9.7357108982983880E+042                 -2.7710666189623239E-011                  3.0466232667674924E-013                                        0                                        3 
                                     140                                      482                  1.3235784920756801E+006                  5.0748973510135151E+000                  1.0500962677875143E-003                  1.0500947185771022E-003                  7.7921900944686843E+002                  7.4992567033614185E-006                  1.5025993380448818E-001                  3.1056103558731607E+000                  1.3166794608128049E+001                  2.8480210956892460E-001                  4.7121747001456660E+000                  7.6241201415654647E+000                  9.3000510686297719E+000                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -1.0976167167775979E+043                 -2.7275770724384680E-011                  2.8703620779672100E-013                                        0                                        3 
                                     150                                      486                  3.8196326754466472E+006                  5.5500980481665616E+000                  1.0500962677875143E-003                  1.0500937550401346E-003                  6.1637930348944985E+002                  2.6002966246993044E-006                  1.4140621948465162E-001                  3.1583597192306843E+000                  1.3233857000778142E+001                  3.3564330579604168E-001                  4.6856683100231225E+000                  8.9145592150750890E+000                  9.0215380997052694E+000                  7.0999999999999974E-001                  2.8733433992169388E-005                  2.6997126656600806E-001                  3.4468833607861544E-003                  1.0103427409336064E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  4.0772218292556743E-003                  7.4556835012913494E-004                  2.8349581943083323E-004                 -1.2191292957868723E+043                 -2.7069019093629458E-011                  2.6340245230786907E-013                                        0                                        3 
