                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20241009"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                               average_h2                              average_he3                              average_he4                              average_li7                              average_be7                               average_b8                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                 delta_nu                                   nu_max                          acoustic_cutoff                          acoustic_radius                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      77                                      479                  5.7911217841186797E+001                  8.9824334329489497E-001                  6.5868469991561722E-003                  1.2499872506507837E-003                  2.4489357324203816E+003                  8.4300446819575523E-003                  5.1005067073962129E-001                  2.8415185569296151E+000                  1.2937243512246285E+001                 -2.4932392141489559E-001                  5.1687163088590102E+000                  1.6138483038914286E-001                  1.3072555701115336E+001                  7.0569999999999988E-001                  2.7809999999997804E-005                  3.4610000000003350E-005                  2.7690000000000003E-001                  1.0771934046337797E-008                  1.0361882731714699E-084                  9.9999999999999982E-100                  2.9880308009149312E-003                  8.7584490491778109E-004                  8.1317824244995646E-003                  1.8074638875443631E-003                  3.5344472101892779E-003                  4.6483379273045099E-003                  1.8238979340663443E-003                  2.8645644166709729E+001                  1.1964485075768492E+002                  1.9598241013710572E+002                  1.7454660718751453E+004                 -1.0784576957930776E+044                 -3.5446534956589734E-013                  3.5446534956589734E-013                                        0                                        4 
                                      80                                      479                  9.2467417371490725E+001                  1.1357870814377693E+000                  6.5868469991561722E-003                  1.2499872497773669E-003                  2.4449837583694202E+003                  8.3305752185496990E-003                  5.0867301482586480E-001                  2.8438678052469544E+000                  1.2937391647095925E+001                 -2.4924130381927989E-001                  5.1687704189318797E+000                  1.6140692068717516E-001                  1.3072535948181613E+001                  7.0569999999999988E-001                  2.7809999999996449E-005                  3.4610000000005329E-005                  2.7690000000000003E-001                  1.0771934046337797E-008                  1.0367306871137257E-084                  9.9999999999999982E-100                  2.9880308009149312E-003                  8.7584490491778109E-004                  8.1317824244995646E-003                  1.8074638875443631E-003                  3.5344472101892779E-003                  4.6483379273045099E-003                  1.8238979340663443E-003                  2.8771051776310465E+001                  1.2039098435261499E+002                  1.9738026322485135E+002                  1.7378579131809511E+004                 -1.0788060391168523E+044                 -1.5336747324591789E-010                  1.5228550961027034E-010                                        0                                        5 
                                      90                                      479                  5.1831184396247249E+002                  1.9275995419140175E+000                  6.5868469991561722E-003                  6.5868469991561722E-003                  2.4452828765422646E+003                  8.2936070436762949E-003                  5.0741894117309838E-001                  2.8460118534922993E+000                  1.2940762680951289E+001                 -2.4674338821620515E-001                  5.1694748617731969E+000                  1.6651382294392125E-001                  1.3067777550673183E+001                  7.0569999999999988E-001                  2.7809999999979986E-005                  3.4610000000030028E-005                  2.7690000000000003E-001                  1.0771934046337797E-008                  1.0483160326554506E-084                  9.9999999999999982E-100                  2.9880308009149312E-003                  8.7584490491778109E-004                  8.1317824244995646E-003                  1.8074638875443631E-003                  3.5344472101892779E-003                  4.6483379273045099E-003                  1.8238979340663443E-003                  2.8879301647546733E+001                  1.2097940648603684E+002                  1.9835247354508684E+002                  1.7313438049928554E+004                 -1.0830808227271481E+044                 -2.0416206648999195E-010                  3.4673450257573264E-013                                        0                                        2 
                                     100                                      479                  3.1550282903618968E+003                  2.7194120023902655E+000                  6.5868469991561722E-003                  6.5868469991561722E-003                  2.4469554132792641E+003                  8.0686374618131936E-003                  4.9980563702870828E-001                  2.8591429030005675E+000                  1.2960890290362595E+001                 -2.3191921963971671E-001                  5.1737410666143715E+000                  1.9649626277050095E-001                  1.3039855890138217E+001                  7.0569999999999988E-001                  2.7809999999875035E-005                  3.4610000000187495E-005                  2.7690000000000003E-001                  1.0771934046337797E-008                  1.1207074772603763E-084                  9.9999999999999982E-100                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995646E-003                  1.8074638875443625E-003                  3.5344472101892779E-003                  4.6483379273045099E-003                  1.8238979340663443E-003                  2.9551549687030828E+001                  1.2465049985815277E+002                  2.0442516349960871E+002                  1.6919586461465100E+004                 -1.1090907126074281E+044                 -2.1093665889439454E-010                  3.5610467714141287E-013                                        0                                        3 
                                     110                                      479                  1.9480881547074303E+004                  3.5112244628665139E+000                  6.5868469991561722E-003                  6.5868469991561722E-003                  2.4543876708809175E+003                  6.9499062251675483E-003                  4.6105879602008110E-001                  2.9292325792638354E+000                  1.3068749716265881E+001                 -1.5271252019424794E-001                  5.1962754989551359E+000                  3.6020264400556917E-001                  1.2887316167037680E+001                  7.0569999999999922E-001                  2.7809999999109761E-005                  3.4610000001335353E-005                  2.7689999999999992E-001                  1.0771934046337797E-008                  1.6135970805712650E-084                  9.9999999999999982E-100                  2.9880308009149277E-003                  8.7584490491778055E-004                  8.1317824244995611E-003                  1.8074638875443610E-003                  3.5344472101892766E-003                  4.6483379273045055E-003                  1.8238979340663435E-003                  3.3429352628088481E+001                  1.4625985829702660E+002                  2.4026966522448865E+002                  1.4956915425872858E+004                 -1.2551978559888509E+044                 -1.8961060532570121E-010                  3.3485191209719977E-013                                        0                                        3 
                                     120                                      491                  1.2027840657615497E+005                  4.2967700466653254E+000                  6.5868469991561722E-003                  6.5868469991561722E-003                  2.4303005558798309E+003                  3.7066135840874348E-003                  3.4341704341232265E-001                  3.1851015131266678E+000                  1.3430886286209775E+001                  1.1097516584905297E-001                  5.2684180217181824E+000                  9.4824874515669488E-001                  1.2341594764974182E+001                  7.0569999999999500E-001                  2.7809999989879105E-005                  3.4610000015181306E-005                  2.7689999999999992E-001                  1.0771934046337797E-008                  6.0275318255837344E-084                  9.9999999999999982E-100                  2.9880308009149269E-003                  8.7584490491778022E-004                  8.1317824244995611E-003                  1.8074638875443603E-003                  3.5344472101892736E-003                  4.6483379273044778E-003                  1.8238979340663435E-003                  5.2444467818987718E+001                  2.6493276338022690E+002                  4.4184569101338934E+002                  9.5338940558182785E+003                 -1.8504219426759072E+044                 -1.3160725421840557E-010                  3.0356734281577752E-013                                        0                                        4 
                                     130                                      500                  6.3790532658896525E+005                  4.9649633870892460E+000                  6.5868469991561722E-003                  6.5868469849403389E-003                  2.2436791420018276E+003                  1.1908533278425922E-003                  2.2838143473956055E-001                  3.5394236090542748E+000                  1.3999742332738943E+001                  5.3460711401807970E-001                  5.3483977065412729E+000                  2.3139687831938938E+000                  1.1277175689756708E+001                  7.0569999999989674E-001                  2.7809999792754588E-005                  3.4610000310868094E-005                  2.7689999999999992E-001                  1.0771934046337797E-008                  1.8925023001965520E-081                  9.9999999999999982E-100                  2.9880308009149243E-003                  8.7584490491777979E-004                  8.1317824244995611E-003                  1.8074638875443599E-003                  3.5344472101892723E-003                  4.6483379273038307E-003                  1.8238979340663435E-003                  9.9888787685223789E+001                  6.2345826001235400E+002                  1.0855996246165191E+003                  5.0055668067134156E+003                 -3.0412666762098483E+044                 -8.2647643600994520E-011                  2.5543045584561563E-013                                        0                                        4 
                                     140                                      502                  2.6845125152848531E+006                  5.5569256111618355E+000                  6.5868469991561722E-003                  6.5868469591718977E-003                  1.8102363275782336E+003                  2.7442430870670554E-004                  1.6842009123399238E-001                  3.8039574064114010E+000                  1.4458783806279699E+001                  8.8100280874235182E-001                  5.3704608987847404E+000                  4.2607375598727204E+000                  1.0242908503140773E+001                  7.0569999999728250E-001                  2.7809994564775359E-005                  3.4610008152836834E-005                  2.7689999999999992E-001                  1.0771934046337797E-008                  4.9700915064434982E-079                  1.0000000007756750E-099                  2.9880308009149238E-003                  8.7584490491777881E-004                  8.1317824244995611E-003                  1.8074638875443592E-003                  3.5344472101892701E-003                  4.6483379272866110E-003                  1.8238979340663435E-003                  1.6261957135510755E+002                  1.2763033754183307E+003                  2.3338780669162106E+003                  3.0746606686606301E+003                 -4.2444113053594030E+044                 -6.2720961603320875E-011                  5.1948776971445540E-013                                        0                                        3 
                                     150                                      502                  9.2748631003762428E+006                  5.8459441443412334E+000                  6.5868469991561722E-003                  6.5868469116660208E-003                  1.4166567725189630E+003                  7.1306414917254469E-005                  1.4018068488422972E-001                  3.9633688479746687E+000                  1.4761169774604909E+001                  1.1112634630537475E+000                  5.3357578851319527E+000                  6.7729198487858948E+000                  9.4072671676896604E+000                  7.0569999998193600E-001                  2.7809963871721239E-005                  3.4610054192418011E-005                  2.7689999999999987E-001                  1.0771934046337795E-008                  2.3341435942300597E-080                  1.0000016832106257E-099                  2.9880308009149212E-003                  8.7584490491777816E-004                  8.1317824244995611E-003                  1.8074638875443573E-003                  3.5344472101892671E-003                  4.6483379271855261E-003                  1.8238979340663433E-003                  2.1039592867457341E+002                  2.0825751229602397E+003                  3.8530443307655023E+003                  2.3764718412083303E+003                 -5.2708643798627606E+044                 -5.3389032742142109E-011                  2.7357041537030698E-013                                        0                                        3 
