                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240730"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                     107                                      510                  5.0760341303729724E+001                 -1.1899141685946164E-001                  1.5273589769965138E-003                  1.5273584204406987E-003                  1.0898800464153594E+003                  3.0594819993134556E-005                  1.5513854317606351E-001                  3.2405693313096089E+000                  1.3390815258750964E+001                  3.7945072326698304E-001                  4.8305408237479481E+000                  6.5862932025053560E+000                  9.5771844555825094E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3007201080602951E+043                 -2.8022494792005785E-013                  2.8022494792005785E-013                                        0                                        2 
                                     110                                      510                  5.4081512118421152E+001                  1.1855232128341288E-001                  1.5273589769965138E-003                  1.5273584204389653E-003                  1.0898786866854730E+003                  3.0594644786370549E-005                  1.5513848606101946E-001                  3.2405696510851145E+000                  1.3390815726714711E+001                  3.7945107746457740E-001                  4.8305406859054374E+000                  6.5862997534624563E+000                  9.5771828280244407E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3007213355352810E+043                 -1.0737646077520896E-012                  2.6601985471669328E-013                                        0                                        2 
                                     120                                      510                  9.5009105442238720E+001                  9.1036478175966085E-001                  1.5273589769965138E-003                  1.5273584204176011E-003                  1.0898619307882195E+003                  3.0592485794383671E-005                  1.5513778225474684E-001                  3.2405735915628338E+000                  1.3390821493272268E+001                  3.7945544211768573E-001                  4.8305389873005087E+000                  6.5863804795611482E+000                  9.5771627720594878E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3007364613941162E+043                 -3.7793510825101875E-012                  2.6687900582645970E-013                                        0                                        2 
                                     130                                      510                  3.4842197570649495E+002                  1.7021772422359089E+000                  1.5273589769965138E-003                  1.5273584202852694E-003                  1.0897581991659060E+003                  3.0579123055294551E-005                  1.5513342599599511E-001                  3.2405979818264150E+000                  1.3390857186768669E+001                  3.7948245806913433E-001                  4.8305284726030875E+000                  6.5868801899137432E+000                  9.5770386257512907E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3008300908381331E+043                 -6.3906312200827628E-012                  2.5438560322414714E-013                                        0                                        2 
                                     140                                      510                  1.9174876744266157E+003                  2.4939897027121569E+000                  1.5273589769965138E-003                  1.5273584194639206E-003                  1.0891165517740046E+003                  3.0496582337455059E-005                  1.5510651153624258E-001                  3.2407486884243628E+000                  1.3391077750706579E+001                  3.7964939550357751E-001                  4.8304634686977348E+000                  6.5899694966255362E+000                  9.5762712831538224E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3014088277682244E+043                 -8.9924858856244522E-012                  2.4872741742311977E-013                                        0                                        2 
                                     150                                      510                  1.1632728910330487E+004                  3.2858021631884049E+000                  1.5273589769965138E-003                  1.5273584143002386E-003                  1.0851674916949394E+003                  2.9992969993782795E-005                  1.5494206761450868E-001                  3.2416700549364599E+000                  1.3392426729881672E+001                  3.8067021699638864E-001                  4.8300647996059576E+000                  6.6089164155891797E+000                  9.5715708334289484E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3049545984601952E+043                 -1.1605177987778244E-011                  2.6617577798699081E-013                                        0                                        2 
                                     160                                      511                  7.1786941923078877E+004                  4.0776146236646529E+000                  1.5273589769965138E-003                  1.5273583837034776E-003                  1.0623112476203200E+003                  2.7210598534504662E-005                  1.5399926524095675E-001                  3.2469714516212211E+000                  1.3400193467967442E+001                  3.8654133146802316E-001                  4.8277332980580629E+000                  6.7197674131902243E+000                  9.5442585668779891E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.3255825760090941E+043                 -2.0152341392104865E-011                  3.2577613534703834E-012                                        0                                        2 
                                     170                                      515                  4.4424597359492083E+005                  4.8694270841409013E+000                  1.5273589769965138E-003                  1.5273582259523609E-003                  9.6082952410594555E+002                  1.7262865383916489E-005                  1.4993979883976050E-001                  3.2701749013888750E+000                  1.3433938065523513E+001                  4.1190491008410562E-001                  4.8169245178331730E+000                  7.2377902968942047E+000                  9.4205969010868067E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.4197196490911159E+043                 -2.7234766670622847E-011                  2.5518844376350970E-013                                        0                                        3 
                                     180                                      522                  2.2693569456049954E+006                  5.4264636011580683E+000                  1.5273589769965138E-003                  1.5273577239202430E-003                  7.6752478892247177E+002                  6.3155567533063873E-006                  1.4212620511880303E-001                  3.3166604287287549E+000                  1.3500169529430831E+001                  4.6096464237510265E-001                  4.7927385469152686E+000                  8.4470929099745238E+000                  9.1533590354725067E+000                  7.0999999999999996E-001                  2.8733433992169419E-005                  2.6997126656600795E-001                  3.4468833607861544E-003                  1.0103427409336074E-003                  9.3805276451495497E-003                  2.0850244238750358E-003                  4.0772218292556813E-003                  1.0844248736675247E-003                  4.1234303752071106E-004                 -2.6281618559527662E+043                 -2.7534273658429895E-011                  2.6132680231999850E-013                                        0                                        3 
