                                       1                                        2                                        3                                        4                                        5                                        6                                        7 
                          version_number                                 compiler                                    build                         MESA_SDK_version                                     date                                burn_min1                                burn_min2 
                                   12115                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      403                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9271547641489166E-001                  2.0555447885741069E-003                  9.9928282864266238E-001                  9.9907345665631553E-001                  9.9271547641489166E-001                  2.0555447885741069E-003                  9.9928282864266238E-001                  9.9907345665631553E-001                 -2.3990641811287741E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3990641811287741E+001                 -2.3990641811287741E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7019932818025856E+000                 -4.7872126218400899E+000                 -2.7433403807258894E-001                  1.4133633666989631E+000                  1.0596786611644628E-002                  4.1760817715831111E+000                 -1.0235285089458286E+000                  1.0927888080622379E+001                 -1.0235285089458286E+000                  4.1760817715831111E+000                  2.2975710005395293E+000                  8.5500478890566545E-001                  1.2841559186513678E+000                  7.0999999999999985E-001                  2.6997126656600806E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        0                                        0                                        6 
                                      10                                      403                  2.5958682111999992E-004                 -4.2873687855713767E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9324178688311004E-001                  3.0948613503791161E-001                  1.8665626751453607E-001                  5.5859626051460779E-004                  9.9324178688311004E-001                  3.0948613503791161E-001                  1.8665626751453607E-001                  5.5859626051460779E-004                 -2.3990611972252793E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3990611972252793E+001                 -2.3990611972252793E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7041188258130542E+000                 -4.7784783419400245E+000                 -2.7421798614349352E-001                  1.4131312628407724E+000                  6.4560879588733792E-003                  4.1760977318510974E+000                 -1.0234934471327568E+000                  1.0927946335657548E+001                 -1.0234934471327568E+000                  4.1760977318510974E+000                  2.2975716965663842E+000                  8.5500478890566578E-001                  1.2841559186513674E+000                  7.0999999999999996E-001                  2.6997126656600812E-001                  3.4416073257059871E-003                  9.3604492797742158E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        0                                        0                                        6 
                                      20                                      402                  1.8668799962237360E-003                 -3.4955563250951283E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9418847600892613E-001                  1.4535851684164511E-001                  2.3507774193285036E-002                  5.8608725488665430E-003                  9.9418847600892613E-001                  1.4535851684164511E-001                  2.3507774193285036E-002                  5.8608725488665430E-003                 -2.3990387450700098E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3990387450700098E+001                 -2.3990387450700098E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7085488904650923E+000                 -4.7597840713497561E+000                 -2.7373098015243535E-001                  1.4121572508586560E+000                  4.6784504664140383E-003                  4.1760665954188134E+000                 -1.0230386244810887E+000                  1.0928406163803571E+001                 -1.0230386244810887E+000                  4.1760665954188134E+000                  2.2974252095271024E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059858E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        0                                        0                                        6 
                                      30                                      404                  4.5916295269071645E-003                 -3.4641663480420921E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  1.5824058099251180E-006                  9.9481465148802417E-001                  1.3020625357878835E-002                  2.6962098299971315E-003                  9.7176470814641647E-008                  9.9481465148802417E-001                  1.3020625357878835E-002                  2.6962098299971315E-003                  9.7176470814641647E-008                 -2.3990027636979207E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3990027636979207E+001                 -2.3990027636979207E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7111036577187280E+000                 -4.7483151623760920E+000                 -2.7310606017287559E-001                  1.4109074108995365E+000                  3.4292975087115971E-003                  4.1758889997776745E+000                 -1.0220859590204767E+000                  1.0929230047852206E+001                 -1.0220859590204767E+000                  4.1758889997776745E+000                  2.2970448578891891E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059871E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        6 
                                      40                                      403                  1.5289504997126911E-002                 -2.6723538875658441E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  2.6608063000622441E-004                  9.9571877340482040E-001                  9.7176470814641647E-008                  9.9955735800276790E-001                  9.9907828735903803E-001                  9.9571877340482040E-001                  9.7176470814641647E-008                  9.9955735800276790E-001                  9.9907828735903803E-001                 -2.3989056399147010E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3989056399147010E+001                 -2.3989056399147010E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7136653463154818E+000                 -4.7348849863341824E+000                 -2.7151434934542790E-001                  1.4077239892446409E+000                  1.8600141547970043E-003                  4.1750511835390327E+000                 -1.0190683038011510E+000                  1.0931501223678515E+001                 -1.0190683038011510E+000                  4.1750511835390327E+000                  2.2956578258589877E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        6 
                                      50                                      402                  8.1527930188386041E-002                 -1.8805414270895962E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  2.6637514920941464E-004                  9.9686255078928476E-001                  9.7176470814641647E-008                  9.9957672827251476E-001                  9.9904846265734737E-001                  9.9686255078928476E-001                  9.7176470814641647E-008                  9.9957672827251476E-001                  9.9904846265734737E-001                 -2.3988041846454507E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3988041846454507E+001                 -2.3988041846454507E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7159069235659774E+000                 -4.7211077814152702E+000                 -2.6910890138696320E-001                  1.4029130933277116E+000                  2.3619908923676268E-004                  4.1745033651345276E+000                 -1.0166702806058621E+000                  1.0933456133305878E+001                 -1.0166702806058621E+000                  4.1745033651345276E+000                  2.2946307289770358E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        6 
                                      60                                      404                  4.9165880000752271E-001                 -1.0887289666133479E+000                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  2.6645106949130210E-004                  9.9721169725524261E-001                  9.7176470814641647E-008                  9.9951613861827138E-001                  9.9892084953469329E-001                  9.9721169725524261E-001                  9.7176470814641647E-008                  9.9951613861827138E-001                  9.9892084953469329E-001                 -2.3987864657139415E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3987864657139415E+001                 -2.3987864657139415E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7248943419693914E+000                 -4.6824138240033379E+000                 -2.6773675948782566E-001                  1.4001688095294365E+000                  2.6539691786146232E-005                  4.1744840575286730E+000                 -1.0163939967010085E+000                  1.0933735920946081E+001                 -1.0163939967010085E+000                  4.1744840575286730E+000                  2.2945411817985217E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        6 
                                      70                                      403                  3.0310810446172631E+000                 -2.9691650613709997E-001                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  2.6642903631174836E-004                  9.9709960397103403E-001                  9.7176470814641647E-008                  9.9944761568613871E-001                  9.9819794517497307E-001                  9.9709960397103403E-001                  9.7176470814641647E-008                  9.9944761568613871E-001                  9.9819794517497307E-001                 -2.3987821776791122E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3987821776791122E+001                 -2.3987821776791122E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7291287303177847E+000                 -4.6688447260436883E+000                 -2.6942098720478724E-001                  1.4035372649633600E+000                 -2.1394128114501133E-005                  4.1744928490958335E+000                 -1.0163601861332106E+000                  1.0933784000516116E+001                 -1.0163601861332106E+000                  4.1744928490958335E+000                  2.2945375811075670E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        4 
                                      80                                      402                  1.8754514248420147E+001                  4.9489595433914807E-001                  2.6718122526032858E-004                  2.9725484387700845E+001                 -9.8999999999999986E+001                  2.6703969154854467E-004                  9.9944761568613871E-001                  9.7176470814641647E-008                  9.9998881999482159E-001                  9.9984649662661729E-001                  9.9944761568613871E-001                  9.7176470814641647E-008                  9.9998881999482159E-001                  9.9984649662661729E-001                 -2.3987673159360085E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3987673159360085E+001                 -2.3987673159360085E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7107403943128352E+000                 -4.7507042608675754E+000                 -2.7357408260683114E-001                  1.4118434557674475E+000                 -1.6249193696424648E-007                  4.1745269817540498E+000                 -1.0162532057697207E+000                  1.0933943965319120E+001                 -1.0162532057697207E+000                  4.1745269817540498E+000                  2.2945303513465225E+000                  8.5500478890566545E-001                  1.2841559186513674E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059884E-003                  9.3604492797742141E-003                  3.4416073257059880E-003                  9.3604492797742123E-003                  1.8969866993483333E-004                  7.2131253786188751E-005                                        2                                        0                                        2 
