# eta[dimensionless] P[GPa]
2.997970696424769432e+00 6.665303952516802299e-01
3.012597464545212489e+00 7.065288517975013560e-01
3.026484449037891711e+00 7.531996156648478324e-01
3.039252116896770328e+00 8.070373407274563649e-01
3.050163880600428978e+00 8.683434350186630679e-01
3.060444020679269350e+00 9.387373392641464864e-01
3.070748943282695542e+00 1.019572122216194865e+00
3.079654640274605448e+00 1.110655923051245830e+00
3.086192652463129793e+00 1.212039655959782802e+00
3.092366566859737986e+00 1.326388093637913990e+00
3.099715156683940709e+00 1.456159687041358008e+00
3.106402668067731909e+00 1.601106989057727192e+00
3.110862283895210467e+00 1.760662983470233200e+00
3.112874376334420212e+00 1.935615985436609732e+00
3.112513997103427243e+00 2.126835279714853311e+00
3.109328760429690863e+00 2.334683322865346522e+00
3.102836890641929912e+00 2.559403747731685996e+00
3.092962622937565964e+00 2.801540882417089318e+00
3.079283001244767171e+00 3.061112227559499743e+00
3.060645257493284532e+00 3.336762402382114967e+00
3.035965615140701956e+00 3.626237631940281592e+00
3.006578933403899256e+00 3.931340097482240559e+00
2.192295605864766017e+00 6.594006714482681275e+00
2.017883447761088078e+00 6.487823379591206141e+00
1.864201712993518667e+00 6.356354102201783540e+00
1.793467773485530214e+00 6.486740319515701181e+00
2.004223570828092438e+00 7.891936867603251748e+00
5.349511161073992049e+00 3.426601453034250255e+01
5.513865326284729029e+00 4.072787145498382699e+01
5.603439287808726910e+00 4.805084428069766034e+01
5.659276265173315501e+00 5.667490097716965636e+01
5.704785370578543180e+00 6.702890305023960593e+01
5.748878288335727227e+00 7.944823271459620173e+01
5.782984017373871133e+00 9.394054578298047886e+01
5.802245987698389840e+00 1.105991754564532954e+02
5.817079365966117521e+00 1.299863027232404136e+02
5.832249063400351652e+00 1.526804135903427948e+02
5.839494742655287673e+00 1.788137321453731374e+02
5.831579056826202923e+00 2.085779354527826968e+02
5.798984045646328411e+00 2.427855955365947977e+02
5.738257771298602705e+00 2.824525097255308310e+02
5.666485103227064890e+00 3.287690594872142924e+02
5.588187882024467257e+00 3.830751660764117901e+02
5.501490429984171371e+00 4.470803001155792913e+02
5.408591998909520804e+00 5.228472235390568130e+02
5.321033823021340758e+00 6.132139738365855237e+02
5.245493070552591952e+00 7.205807301702197947e+02
5.175241879023221081e+00 8.454872751705505607e+02
5.106340943335251126e+00 9.881832737472113877e+02
5.045106672425649919e+00 1.150361085940584871e+03
4.992161775644853527e+00 1.332345944619785996e+03
4.929215769194704500e+00 1.528261610046297164e+03
4.849788289375250194e+00 1.735496212697887586e+03
4.771623437281991009e+00 1.968341213913244928e+03
4.705135836262914317e+00 2.234749573444487396e+03
3.683309359978278685e+00 2.054623775397898498e+03
3.750087050973827996e+00 2.366109534156357768e+03
3.812065094984069091e+00 2.717665504932595923e+03
3.872659438258561071e+00 3.116596206876442011e+03
3.933459384282873117e+00 3.570798881105298733e+03
3.996568013251440288e+00 4.089981536827645414e+03
4.063640532571668018e+00 4.685738596161148052e+03
4.137215092681705286e+00 5.373168668396637258e+03
4.219161421211452989e+00 6.169961896954655458e+03
4.311619662143177045e+00 7.098395539032934721e+03
2.978789776379350052e+00 6.304852004257737175e-01
2.997970696424769432e+00 6.665303952516802299e-01
3.012597464545212489e+00 7.065288517975013560e-01
3.026484449037894375e+00 7.531996156648508300e-01
3.039252116896768996e+00 8.070373407274563649e-01
3.050163880600424537e+00 8.683434350186594042e-01
3.060444020679269350e+00 9.387373392641464864e-01
3.070748943282695542e+00 1.019572122216194865e+00
3.079654640274605892e+00 1.110655923051245830e+00
3.086192652463130237e+00 1.212039655959782802e+00
3.092366566859737098e+00 1.326388093637913990e+00
3.099715156683933603e+00 1.456159687041352235e+00
3.106402668067731909e+00 1.601106989057727192e+00
3.110862283895213576e+00 1.760662983470233200e+00
3.112874376334422877e+00 1.935615985436617281e+00
3.112513997103427243e+00 2.126835279714853311e+00
3.109328760429695304e+00 2.334683322865356292e+00
3.102836890641921030e+00 2.559403747731685996e+00
3.092962622937565076e+00 2.801540882417089318e+00
3.079283001244768947e+00 3.061112227559499743e+00
2.341595355107258580e+00 6.551807167626667372e+00
2.192295605864766017e+00 6.594006714482681275e+00
2.017883447761088078e+00 6.487823379591206141e+00
