# eta[dimensionless] P[GPa]
1.699898605249006378e+00 8.550176042370254414e-01
1.736105288653422063e+00 9.585967317831244339e-01
1.771968387927455035e+00 1.070317167942081982e+00
1.809851615541294922e+00 1.196852625513551427e+00
1.849425044832851750e+00 1.338314979792891934e+00
1.888244901345444759e+00 1.481783650879641590e+00
2.012965494740784678e+00 2.224527389225325891e+00
1.992595701589464197e+00 2.032619276242839668e+00
2.028496027606045971e+00 2.227102703286909069e+00
2.069490876772955623e+00 2.475718370813287716e+00
2.112142047369979014e+00 2.753754549972444732e+00
2.153026000577229038e+00 3.048744826572176159e+00
2.191301581718550828e+00 3.357567178895272786e+00
2.227907181828960415e+00 3.683082984379901337e+00
2.265366611492249493e+00 4.037256306800710348e+00
2.306067970575429005e+00 4.435663724642183503e+00
2.259667653413583110e+00 4.731371254135547488e+00
2.389675229320057159e+00 5.660535390647218890e+00
2.518050382434249279e+00 6.709422485041043771e+00
2.647592268840145646e+00 7.889201060130667464e+00
2.784712080206778406e+00 9.252809021790094235e+00
2.935406786834839021e+00 1.083381100382576712e+01
2.956065729926226293e+00 1.143191917211388287e+01
2.998836522895663492e+00 1.221520879896230838e+01
3.067871578803204713e+00 1.322922524295558588e+01
3.207017094421072301e+00 1.488983453488856590e+01
3.416002733931805313e+00 1.729206243982388003e+01
3.626279787651745856e+00 1.986814824439084859e+01
3.824673392093918878e+00 2.256848683214459683e+01
3.999231210720596508e+00 2.533904232589143035e+01
4.144197603749038450e+00 2.816699611872207853e+01
4.249581438250991106e+00 3.110986922145485778e+01
4.325553283754016931e+00 3.419786515139384164e+01
4.377680108611165188e+00 3.749527971012759053e+01
4.408721562806982242e+00 4.106881493701408203e+01
4.425260732606417058e+00 4.499270919692577309e+01
4.428478186167741804e+00 4.935431279485543854e+01
4.422225867296404545e+00 5.424582135141702821e+01
4.410169282938247726e+00 5.976508289990007228e+01
4.394718291605191673e+00 6.602015133476362507e+01
4.376819755100515685e+00 7.313679652717468116e+01
4.357043548895047635e+00 8.126034567584005686e+01
4.335727280196326028e+00 9.055536271820878369e+01
4.313297756210766387e+00 1.012247779857948160e+02
4.290200168695547767e+00 1.135089606679971013e+02
4.267634518680712752e+00 1.276942266698093249e+02
4.247500668104401633e+00 1.441253578589569884e+02
4.231889567986521605e+00 1.632273562538200906e+02
4.221915914011157511e+00 1.854201254488071697e+02
4.216405355469497351e+00 2.110445369186232369e+02
4.212965068455035045e+00 2.404111289337181745e+02
4.211963505236301586e+00 2.738416351544063332e+02
4.216753890242110003e+00 3.118001515669232049e+02
4.228009551694285939e+00 3.548918023720696624e+02
4.238484891266946164e+00 4.036678378179635729e+02
4.232450494461097890e+00 4.586904346149806884e+02
4.373048394707375941e+00 5.323206368581545576e+02
4.339582227822600835e+00 6.073443462955808627e+02
4.309742697408439405e+00 6.924116217187545317e+02
4.285592509961177576e+00 7.892625735086443228e+02
4.266503308731793176e+00 8.994007127914447892e+02
4.250391651572934748e+00 1.024195640200797015e+03
4.235989524596050160e+00 1.165133599195525449e+03
4.222358221350609675e+00 1.323867606274844775e+03
4.209376901449186192e+00 1.502360971059782514e+03
4.196924069566608573e+00 1.702838263031044107e+03
4.184930421221401353e+00 1.927717450932768088e+03
4.173279733676197978e+00 2.179831507013164355e+03
4.162220530245017258e+00 2.462313247093939935e+03
4.151551282092795780e+00 2.778726568872055395e+03
4.141268991365667951e+00 3.132921161865364411e+03
4.131470685051818137e+00 3.529433952402200248e+03
