# eta[dimensionless] P[GPa]
2.446172362966199554e+00 8.912082966371569492e-01
2.474089984921885588e+00 9.717315009492992761e-01
2.504029160316111113e+00 1.062335780918941541e+00
2.535442788446623297e+00 1.163434495630494725e+00
2.567911315713461651e+00 1.276063014094666270e+00
2.601500410250960904e+00 1.402495664625248661e+00
2.636020504378517426e+00 1.542794856294755101e+00
2.671691295273352917e+00 1.698694654375837665e+00
2.707822414680329803e+00 1.870876280248825907e+00
2.743775710891822595e+00 2.060035981866541910e+00
2.779866401815858978e+00 2.268308579234751043e+00
2.816666262144152721e+00 2.498439283415792467e+00
2.854022318797409863e+00 2.752507555187764243e+00
2.891955276863683366e+00 3.034628222469683667e+00
2.930491119297424785e+00 3.347916955544334439e+00
2.969316084083946539e+00 3.693171380410642524e+00
3.008442809636598270e+00 4.073687422431110150e+00
3.047988107449860262e+00 4.493423812815251495e+00
3.088203056356878751e+00 4.957277754563902405e+00
3.128954764285101664e+00 5.469733112573583078e+00
3.169866680934405156e+00 6.035125563702366414e+00
3.210939435033085765e+00 6.658939565376652325e+00
3.253980251763173737e+00 7.357822796231492823e+00
3.298936802443213523e+00 8.138624648800062644e+00
3.344175002809838926e+00 9.003795183014716486e+00
3.389081833877136685e+00 9.961123299270317588e+00
3.434553010244885130e+00 1.102605776652019998e+01
3.481563924435854940e+00 1.221649323533072184e+01
3.528952705196792383e+00 1.354647275926634187e+01
3.575658446606622132e+00 1.503161303823359773e+01
3.624447486814815989e+00 1.670831101368126426e+01
3.677093712102033063e+00 1.861999843313063607e+01
3.727566821975949019e+00 2.076854173818449212e+01
3.776634865692357845e+00 2.319956886712581223e+01
3.851091578566996798e+00 2.614429804132782209e+01
3.968190287780318126e+00 2.985609208879331078e+01
4.110107956629224013e+00 3.442967268704708061e+01
4.273519159619779018e+00 4.003315085659403394e+01
4.511749476346912147e+00 4.740435728806794913e+01
4.776013563417091490e+00 5.657678054124691158e+01
4.973167988875707657e+00 6.671833656389807743e+01
5.088977080491303262e+00 7.761020335597557107e+01
5.155657748907870541e+00 8.973795963393349950e+01
5.198300632649202058e+00 1.036266692458407874e+02
5.234035145076401108e+00 1.198348407047894852e+02
5.269388229548818359e+00 1.388278958196286794e+02
5.297000389836644452e+00 1.607109228755348340e+02
5.313908411420181999e+00 1.856421491408215445e+02
5.329239146409944894e+00 2.143702346873353406e+02
5.347091712399309138e+00 2.476323527520439427e+02
5.359094724168182999e+00 2.856337973329977444e+02
5.357786875146037353e+00 3.286224376502173641e+02
5.334937653442907823e+00 3.774785682202669932e+02
5.287770932103954102e+00 4.332611779790659057e+02
5.226947142555846249e+00 4.971929485267728523e+02
5.160917449181614991e+00 5.705935156375753650e+02
5.090116403521459887e+00 6.552333096049059122e+02
5.015767420110379682e+00 7.530875141282601817e+02
4.946661899547367014e+00 8.667696683305011902e+02
4.886184961064929055e+00 9.985433929457636850e+02
4.831109955449346849e+00 1.149457270589480913e+03
4.779842374667262028e+00 1.320600598815136891e+03
4.733483822145063691e+00 1.513774043003242923e+03
4.690065393501400060e+00 1.729763278605446658e+03
4.641114006539349468e+00 1.965504833457607901e+03
4.584665387148834981e+00 2.220766232205057804e+03
4.530778921211791932e+00 2.508095891024310731e+03
4.486662216301617434e+00 2.835947750015896418e+03
3.824950953789109320e+00 2.793919290961679508e+03
3.852630812525532633e+00 3.177437196249933550e+03
3.876620343419676651e+00 3.606805189395080561e+03
3.897271250368898876e+00 4.087342619579248549e+03
3.914775006328976570e+00 4.625111160351664694e+03
3.929543511989552318e+00 5.226878673717772472e+03
3.941712778736171430e+00 5.900083113425400370e+03
3.951927319992599497e+00 6.653774741717506004e+03
3.960327782635983507e+00 7.497436247681724126e+03
3.967301983495868711e+00 8.442333936106073452e+03
3.973044486090002270e+00 9.500914317160199062e+03
3.977776412414316010e+00 1.068683056762392880e+04
3.981799559123788246e+00 1.201641889127696959e+04
3.985136262033893928e+00 1.350669280371819514e+04
3.988009264298243206e+00 1.517785878258051707e+04
3.990498884478172137e+00 1.705183467715454390e+04
3.992584179668760225e+00 1.915388291238633974e+04
3.994518289347482654e+00 2.151179678631684874e+04
3.996168073262923226e+00 2.415658814403648648e+04
3.997632990618693594e+00 2.712339922396494512e+04
3.999275819853731040e+00 3.045388920810347554e+04
4.001201644435578686e+00 3.419493902220865129e+04
4.003511640798490312e+00 3.839765331884305488e+04
4.006617092257902080e+00 4.312456027163055842e+04
4.011142571008114110e+00 4.844981098697225389e+04
