# eta[dimensionless] P[GPa]
1.755696944059914832e+00 9.434411199101181422e-01
1.795837822680254048e+00 1.067970417214278989e+00
1.837175341703602971e+00 1.207035060388362391e+00
1.878231022056414901e+00 1.352713404341657322e+00
2.007876432213191897e+00 2.073770935203091526e+00
1.990064745672766255e+00 1.899714179241991152e+00
2.029264003813764816e+00 2.097201669424797021e+00
2.072821318788806710e+00 2.344437287070734399e+00
2.117830706957409603e+00 2.620437546354147607e+00
2.160617205328876800e+00 2.912130551679009027e+00
2.200602372921282246e+00 3.218429403880524120e+00
2.237577769423733987e+00 3.538953896788830544e+00
2.272025034652801256e+00 3.877389763715393123e+00
2.304814334949125687e+00 4.240135296237850682e+00
2.242249626616823033e+00 4.475298000079959593e+00
2.355583101792563916e+00 5.302002188393537097e+00
2.473683253201953480e+00 6.267453476107274213e+00
2.599906917943185736e+00 7.388064932444446065e+00
2.741032952798760469e+00 8.732628892825665901e+00
2.900510105519929382e+00 1.032791912333431128e+01
2.925780484439032492e+00 1.094375618432842678e+01
2.974093805886853126e+00 1.174423692634354843e+01
3.049221818156018671e+00 1.276930595984481087e+01
3.197345188663919924e+00 1.443773920053274651e+01
3.418340575228175915e+00 1.684506577421545614e+01
3.640461164298953722e+00 1.941686853666913137e+01
3.848866653845624430e+00 2.210084755891720221e+01
4.030673734677598929e+00 2.483169321519022787e+01
4.177408570972909629e+00 2.760668278208083493e+01
4.282802718299117295e+00 3.047731612054429462e+01
4.357885574312818200e+00 3.348125177632145011e+01
4.407779711209943940e+00 3.668568333703785811e+01
4.436087896095814997e+00 4.015874132446658251e+01
4.449812314210684683e+00 4.397303850793778679e+01
4.449874636230173763e+00 4.821313613461531844e+01
4.440385468523915691e+00 5.296800228665524912e+01
4.425381682692121288e+00 5.833561981508101724e+01
4.407622093162490096e+00 6.442854421070752835e+01
4.388321650248458106e+00 7.138035117475618563e+01
4.368305554645446342e+00 7.934710954914284287e+01
4.348100602885925703e+00 8.850588284915666293e+01
4.328183711368513542e+00 9.907164028693807722e+01
4.308753759574468489e+00 1.112900579767324700e+02
4.290177243413089592e+00 1.254290896457193583e+02
4.272806757139868239e+00 1.417728946779575381e+02
4.257049698131937454e+00 1.606434375075654089e+02
4.243450391052814297e+00 1.823692356323323338e+02
4.231888916242412257e+00 2.072838825414811765e+02
4.221768550196403069e+00 2.357651310870062673e+02
4.214441163554856651e+00 2.681652452589862605e+02
4.212871848175709033e+00 3.048406239493516523e+02
4.217579392552261552e+00 3.462634891159704011e+02
4.223040130991361885e+00 3.931109422526702701e+02
4.216234619554517948e+00 4.464255287455421239e+02
4.363909559837547469e+00 5.191758848174936247e+02
4.339168286019216225e+00 5.936843268624498933e+02
4.316617404268411562e+00 6.783535018235975258e+02
4.295934664325977259e+00 7.744366537404206383e+02
4.277083791624177067e+00 8.832550523378711205e+02
4.259687293013405984e+00 1.006258457697278573e+03
4.243714055066589275e+00 1.145063125260161314e+03
4.228731099501211510e+00 1.301392823781133529e+03
4.214713936099664160e+00 1.477220187439076426e+03
4.201495918868531021e+00 1.674743602553036453e+03
4.188935194943170792e+00 1.896340248874187864e+03
4.176853949351710504e+00 2.144794257500116601e+03
4.165456774557642738e+00 2.423180301668510765e+03
4.154509737034857153e+00 2.735000094267857094e+03
4.143989050737528324e+00 3.084035400360949552e+03
4.133976312763455674e+00 3.474742421320692301e+03
4.124480133621987399e+00 3.912104420882576505e+03
4.115337696496495390e+00 4.401485750726760671e+03
4.106650602587079035e+00 4.949381746355795258e+03
4.098619155853174156e+00 5.562891430042227512e+03
4.090895551890441517e+00 6.249579758512387343e+03
4.083664829707246646e+00 7.018706763211994257e+03
4.076900368836423816e+00 7.880362457849589191e+03
4.070636990030276792e+00 8.845685947932011914e+03
4.064755829967626077e+00 9.927381997342092291e+03
4.059389606697623165e+00 1.113982100034333780e+04
4.054380704749188880e+00 1.249855509075284681e+04
4.049762668864415716e+00 1.402197756376056350e+04
4.045505536851898398e+00 1.572985268150836055e+04
4.041567243805795684e+00 1.764505833104071644e+04
4.038093836089495348e+00 1.979336401423962889e+04
4.034725949370491449e+00 2.220183991519781193e+04
4.031840188944128656e+00 2.490396780850244613e+04
4.029297961728662614e+00 2.793554211836923059e+04
4.026868319262550955e+00 3.133477832011251303e+04
4.024727460962120418e+00 3.514917751148275420e+04
4.022875933606479215e+00 3.942885676109068299e+04
4.021236830583061028e+00 4.423013002015023085e+04
4.019696641474309828e+00 4.961578952575057338e+04
4.018820800643337243e+00 5.566552670563938591e+04
4.019000839843251072e+00 6.246803713001887809e+04
4.020380014728361040e+00 7.012145159829937620e+04
4.023792922094313163e+00 7.874970971607440151e+04
4.030199977856117499e+00 8.851032193680893397e+04
4.041485759361988173e+00 9.960124122116182116e+04
1.755696944059917053e+00 9.434411199101181422e-01
1.795837822680254048e+00 1.067970417214278989e+00
1.837175341703602971e+00 1.207035060388362391e+00
1.878231022056414901e+00 1.352713404341657322e+00
2.007876432213191897e+00 2.073770935203091526e+00
1.990064745672766255e+00 1.899714179241991152e+00
2.029264003813771478e+00 2.097201669424814341e+00
2.072821318788806710e+00 2.344437287070734399e+00
2.117830706957413156e+00 2.620437546354158265e+00
2.160617205328879464e+00 2.912130551679021018e+00
2.200602372921282246e+00 3.218429403880524120e+00
2.237577769423732654e+00 3.538953896788830544e+00
2.272025034652801256e+00 3.877389763715393123e+00
2.304814334949125687e+00 4.240135296237850682e+00
2.242249626616825253e+00 4.475298000079959593e+00
2.355583101792563916e+00 5.302002188393537097e+00
2.473683253201953480e+00 6.267453476107274213e+00
2.599906917943185736e+00 7.388064932444446065e+00
2.741032952798764022e+00 8.732628892825701428e+00
2.900510105519924942e+00 1.032791912333426865e+01
2.925780484439032492e+00 1.094375618432842678e+01
2.974093805886850017e+00 1.174423692634350047e+01
3.049221818156018671e+00 1.276930595984481087e+01
3.197345188664001636e+00 1.443773920053345350e+01
3.418340575228173250e+00 1.684506577421545614e+01
3.640461164298953722e+00 1.941686853666913137e+01
3.848866653845622210e+00 2.210084755891720221e+01
4.030673734677600706e+00 2.483169321519022787e+01
4.177408570972909629e+00 2.760668278208083493e+01
