# eta[dimensionless] P[GPa]
1.704163900703837609e+00 8.637884336162353627e-01
1.734770302900678240e+00 9.591324799778297994e-01
1.769723576949997934e+00 1.071294572717537363e+00
1.807741217627161667e+00 1.200345882760078142e+00
1.848703457299361030e+00 1.346789905481183824e+00
1.890386449535746971e+00 1.497293635454090888e+00
2.010192130981395930e+00 2.208714941199470427e+00
1.990991608766302656e+00 2.037783586648764800e+00
2.028854492868035653e+00 2.244156611273719903e+00
2.071651745501032149e+00 2.501996924550552670e+00
2.114640204708822857e+00 2.783135724871211192e+00
2.155550339339977750e+00 3.080405600859528636e+00
2.194136768540106974e+00 3.394182319949700766e+00
2.229894560684948068e+00 3.722547928803599859e+00
2.261597146660142332e+00 4.058403626681144516e+00
2.295313015691547776e+00 4.424685984615666534e+00
2.250986515169962399e+00 4.713109275741454773e+00
2.379456290555939990e+00 5.635645837219454002e+00
2.501598187658039762e+00 6.655139382023443240e+00
2.628165418026418898e+00 7.815420761313229825e+00
2.765459198942914032e+00 9.176923673605726250e+00
2.913725659047165184e+00 1.073296081526128454e+01
2.937491502250335618e+00 1.135371870193862875e+01
2.987097849088232948e+00 1.219550535778020617e+01
3.063426324155343217e+00 1.327576466638342900e+01
3.205652883135736708e+00 1.497095196324460531e+01
3.413454837731953351e+00 1.737361928465473326e+01
3.621795291013449436e+00 1.994664322046694949e+01
3.818036112214583166e+00 2.264304886065311706e+01
3.990803955222811616e+00 2.541521522929096122e+01
4.134654924725354341e+00 2.825092037186269778e+01
4.240678533194743416e+00 3.120572540940885276e+01
4.317106315965100194e+00 3.431359406984435623e+01
4.370378341480273932e+00 3.764029050738940185e+01
4.402940739398872871e+00 4.125040407993562042e+01
4.420793145950456804e+00 4.521131329170079027e+01
4.425525267138850083e+00 4.961597155919384505e+01
4.421194197270209791e+00 5.456451788253738044e+01
4.411143086922129974e+00 6.015225373261816344e+01
4.397635144244398830e+00 6.648623957736423051e+01
4.381689903782572948e+00 7.369544707673802009e+01
4.363938390055180250e+00 8.192980445429424208e+01
4.344742050805201927e+00 9.135856052639070413e+01
4.324469443850422756e+00 1.021858881872768023e+02
4.303330642160395847e+00 1.146457511276807963e+02
4.281783886514617166e+00 1.289943926953051516e+02
4.260343765885690637e+00 1.455031756460842018e+02
4.240234403695760435e+00 1.645147331368652885e+02
4.226063404719822003e+00 1.865994204043659863e+02
4.220372758566784732e+00 2.123539330807496697e+02
4.216089790532286052e+00 2.418197479602834505e+02
4.209777279394226746e+00 2.749731755757265432e+02
4.207108467263774187e+00 3.123369448583935650e+02
4.211978040756280350e+00 3.547185799266915751e+02
4.225752409096021012e+00 4.037705155592835240e+02
4.231009964462419504e+00 4.603797692972080426e+02
4.363839806889035167e+00 5.338384189411343641e+02
4.324515497582876122e+00 6.078830099599549612e+02
4.298068301696646110e+00 6.931275208852584910e+02
4.280208043222762271e+00 7.909256389207243956e+02
4.264294354485326011e+00 9.017766599724344587e+02
4.249269214997440258e+00 1.027030188855626193e+03
4.235175306168135201e+00 1.168328346325100711e+03
4.221634786306590392e+00 1.327414904590279093e+03
4.208697596782434935e+00 1.506289278098665136e+03
4.196280370856322328e+00 1.707190809535637982e+03
4.184318290656545258e+00 1.932549659483113373e+03
4.172706228034638976e+00 2.185206007255707391e+03
4.161681229934917958e+00 2.468301927740170413e+03
4.151046031449414642e+00 2.785402921138735110e+03
4.140800311610020934e+00 3.140373963393699341e+03
4.131036818995394988e+00 3.537765286095897864e+03
4.121760349551766289e+00 3.982650325286658699e+03
4.112829769666689117e+00 4.480514290884652837e+03
4.104349409946170368e+00 5.037957493386371425e+03
4.096486244607627114e+00 5.662190928707146668e+03
4.088928112075102206e+00 6.360950834879674403e+03
4.081861576867196639e+00 7.143666506807209771e+03
4.075257121950401462e+00 8.020593039516352292e+03
4.069143886359866791e+00 9.003066571383218616e+03
4.063402388139299326e+00 1.010402121054090458e+04
4.058152192727568774e+00 1.133806613776869381e+04
4.053251946315074683e+00 1.272107230786499713e+04
4.048733371935557379e+00 1.427172800911029117e+04
4.044567135713855066e+00 1.601019453299465931e+04
4.040719942580438762e+00 1.795974572888931289e+04
4.037324282636852502e+00 2.014653852238628315e+04
4.034044817143302986e+00 2.259827741093994337e+04
4.031233477011307187e+00 2.534893793476848805e+04
4.028744190070582931e+00 2.843488819813903319e+04
4.026372033340356538e+00 3.189524690080459550e+04
4.024293423225222988e+00 3.577828324467554921e+04
4.022495523449320487e+00 4.013494264104848844e+04
4.020879613695953481e+00 4.502230738444371673e+04
4.019490373713042075e+00 5.050621411972615897e+04
4.018236535301650036e+00 5.665914084012050444e+04
4.017174740742622596e+00 6.356321915559234913e+04
4.016350617968391212e+00 7.131104555886439630e+04
4.015775518711814485e+00 8.000492501832636481e+04
4.015252372291177707e+00 8.976313363701271010e+04
4.014929904545795125e+00 1.007141947728492960e+05
4.014774125046097986e+00 1.130039677469783055e+05
4.014832779860311618e+00 1.267980790919236315e+05
4.015001054204125452e+00 1.422815458808327385e+05
