# eta[dimensionless] P[GPa]
1.714098329984525826e+00 7.024272421949607770e-01
1.894159769113184399e+00 9.440386405603067299e-01
2.015707167929830401e+00 1.164305566621832044e+00
2.103617381609828474e+00 1.371063816634940258e+00
2.169893645432654949e+00 1.569286389500388346e+00
2.222601450616592089e+00 1.764458234962622551e+00
2.267321581360724814e+00 1.962274474120993872e+00
2.307948028199857671e+00 2.168439988485023839e+00
2.347049420665900055e+00 2.388229860810547223e+00
2.385340033530606973e+00 2.624078259451430029e+00
2.422922007386556498e+00 2.877527565515732633e+00
2.461347060613671367e+00 3.153977185727388832e+00
2.500499901854741580e+00 3.455446968343839576e+00
2.540212761596581714e+00 3.784003347482041146e+00
2.581513649195928739e+00 4.145926063544077778e+00
2.624299759051904157e+00 4.544747791376917867e+00
2.668124228503897299e+00 4.982387409748752383e+00
2.713092642995437842e+00 5.463181469482337071e+00
2.759311162622261282e+00 5.991962911552808357e+00
2.806936790768164602e+00 6.574311127423358769e+00
2.856214875957274746e+00 7.216824548537736916e+00
2.907935695392599662e+00 7.931781075704966710e+00
2.962184560865249949e+00 8.726950267395872984e+00
3.019308941867857587e+00 9.611710362950177000e+00
3.080111335856887678e+00 1.060028733940995593e+01
3.145641200056642717e+00 1.171055365520349767e+01
3.217208724595965741e+00 1.296506152611559770e+01
3.296222443005103475e+00 1.440288683961680327e+01
3.384041321181579409e+00 1.605146478802229737e+01
3.482196600800589348e+00 1.795351726008237847e+01
3.591903206824593742e+00 2.016137015949412614e+01
3.712139678058799408e+00 2.275096575542718114e+01
3.842762629482157521e+00 2.578410085994054768e+01
3.982377081506060179e+00 2.933597875582322345e+01
4.126345740147151275e+00 3.350654018909128240e+01
4.270203476075339566e+00 3.839842549594990828e+01
4.411398810215117372e+00 4.411147537669780405e+01
4.545606489754344004e+00 5.077320384838096601e+01
4.666172658136793494e+00 5.855633821918233650e+01
4.773099105210452997e+00 6.760668619345533159e+01
4.864600229946749899e+00 7.811627644157429984e+01
4.939633206309145486e+00 9.030694312856392969e+01
4.997994297718792112e+00 1.044316047477594793e+02
5.040156315826419764e+00 1.207774029656018655e+02
5.067091355013827680e+00 1.396695321115380750e+02
5.080097038920491137e+00 1.614753163455966387e+02
5.080669406592799753e+00 1.866092981577719172e+02
5.070041688818450965e+00 2.155203464380820719e+02
5.051130338985241330e+00 2.487993986581488741e+02
5.024929069671884463e+00 2.870148867217860698e+02
4.992558377005499537e+00 3.308000459876026298e+02
4.956589852130503182e+00 3.809739656063963480e+02
4.918895162705209323e+00 4.384265176159046291e+02
4.881520434841560174e+00 5.041998620256269987e+02
4.846482097827201407e+00 5.795061175076773452e+02
4.815640115421594203e+00 6.657493657644786254e+02
4.790503020022054415e+00 7.645321778843550646e+02
4.771984105625057815e+00 8.776339647984204930e+02
4.760146360212846872e+00 1.006947957142356472e+03
4.753995767211934620e+00 1.154369601054592522e+03
4.751393290878477949e+00 1.321640862772200535e+03
4.749158011219387632e+00 1.510175523789007002e+03
4.743403286673668617e+00 1.720912251802597439e+03
4.730090470451081330e+00 1.954256757276862572e+03
4.705717374637392147e+00 2.210173596389306113e+03
4.668001326136462126e+00 2.488463729065560074e+03
4.616388912370943842e+00 2.789217863847275112e+03
4.552255640245606472e+00 3.113380213331263349e+03
4.478816633902544808e+00 3.463298572006355698e+03
4.400280449932052917e+00 3.843200300071875972e+03
4.321492125586925859e+00 4.259371795979712260e+03
4.247023155560727403e+00 4.720103037019642215e+03
4.180529751578833775e+00 5.235376088581881049e+03
4.124365710504263483e+00 5.816401562121702227e+03
4.079488278997371431e+00 6.475132634000412509e+03
4.045619390369099122e+00 7.223879659190131861e+03
4.021575479871978054e+00 8.075147724285760887e+03
4.005659591337034087e+00 9.041696681241759507e+03
3.996014108124208430e+00 1.013677842098229485e+04
3.990890810582878423e+00 1.137455634756958898e+04
3.988813071516177367e+00 1.277058664405259151e+04
3.988639123101613837e+00 1.434230331301636033e+04
3.989552597280424440e+00 1.610946795139424466e+04
3.991013068002223996e+00 1.809457655057297598e+04
3.992690161239933921e+00 2.032322720538945941e+04
3.994400430886549724e+00 2.282447616618838947e+04
3.996055193058103860e+00 2.563120628355056033e+04
3.997446376753775787e+00 2.877926814635750634e+04
3.999701726078547459e+00 3.231912239733838214e+04
3.998485361993465048e+00 3.626115374168147537e+04
3.986691787066200643e+00 4.057372819697343948e+04
1.714098329984525826e+00 7.024272421949607770e-01
1.894159769113185732e+00 9.440386405603067299e-01
2.015707167929831733e+00 1.164305566621836707e+00
2.103617381609828474e+00 1.371063816634940258e+00
2.169893645432654949e+00 1.569286389500388346e+00
2.222601450616596974e+00 1.764458234962622551e+00
2.267321581360724370e+00 1.962274474120985879e+00
2.307948028199862556e+00 2.168439988485023839e+00
2.347049420665902275e+00 2.388229860810547223e+00
2.385340033530607418e+00 2.624078259451430029e+00
2.422922007386556942e+00 2.877527565515732633e+00
2.461347060613671367e+00 3.153977185727388832e+00
2.500499901854740248e+00 3.455446968343839576e+00
2.540212761596579938e+00 3.784003347482041146e+00
2.581513649195928739e+00 4.145926063544077778e+00
2.624299759051899716e+00 4.544747791376917867e+00
2.668124228503897299e+00 4.982387409748752383e+00
2.713092642995437842e+00 5.463181469482337071e+00
2.759311162622262614e+00 5.991962911552808357e+00
2.806936790768166379e+00 6.574311127423358769e+00
2.856214875957279631e+00 7.216824548537765338e+00
2.907935695392605879e+00 7.931781075704966710e+00
2.962184560865249505e+00 8.726950267395872984e+00
3.019308941867855811e+00 9.611710362950177000e+00
3.080111335856888566e+00 1.060028733940995593e+01
3.145641200056643605e+00 1.171055365520344971e+01
3.217208724595969738e+00 1.296506152611559770e+01
3.296222443005103919e+00 1.440288683961680327e+01
3.384041321181579409e+00 1.605146478802229737e+01
3.482196600800591568e+00 1.795351726008237847e+01
3.591903206824587080e+00 2.016137015949412614e+01
3.712139678058805181e+00 2.275096575542718114e+01
3.842762629482154413e+00 2.578410085994054768e+01
3.982377081506053518e+00 2.933597875582322345e+01
4.126345740147153052e+00 3.350654018909128240e+01
4.270203476075340454e+00 3.839842549594990828e+01
4.411398810215125366e+00 4.411147537669780405e+01
4.545606489754353774e+00 5.077320384838096601e+01
4.666172658136793494e+00 5.855633821918233650e+01
4.773099105210452997e+00 6.760668619345533159e+01
4.864600229946749010e+00 7.811627644157429984e+01
4.939633206309130387e+00 9.030694312856354600e+01
4.997994297718797441e+00 1.044316047477594793e+02
5.040156315826433087e+00 1.207774029656018655e+02
5.067091355013820575e+00 1.396695321115380750e+02
5.080097038920493802e+00 1.614753163455966387e+02
5.080669406592797088e+00 1.866092981577719172e+02
5.070041688818455405e+00 2.155203464380829530e+02
5.051130338985237778e+00 2.487993986581488741e+02
5.024929069671896897e+00 2.870148867217860698e+02
4.992558377005488879e+00 3.308000459876026298e+02
4.956589852130503182e+00 3.809739656063963480e+02
