# eta[dimensionless] P[GPa]
2.346312975656744904e+00 6.743663316280119613e-01
2.380636643726833146e+00 7.398449078180572291e-01
2.414098418170921523e+00 8.107895681726271508e-01
2.447808094761569464e+00 8.886243446796768808e-01
2.482421779041948717e+00 9.750963718880200082e-01
2.517403649046212166e+00 1.070622663944802433e+00
2.552556934317256054e+00 1.175745943234139501e+00
2.771971871890249961e+00 2.089396684787796055e+00
2.808984063124939201e+00 2.299696311908013602e+00
2.846677672482147425e+00 2.531976088891461529e+00
2.885018493267573092e+00 2.789576553352513422e+00
2.923848582706320087e+00 3.076211887491202113e+00
2.962727838035238204e+00 3.391663797844920669e+00
3.001886474171378438e+00 3.739203669207537217e+00
3.041365083219775833e+00 4.122252333124686530e+00
3.081218836025358954e+00 4.544792713052837385e+00
3.121593119378341719e+00 5.011568949789826810e+00
3.162289240303463700e+00 5.526932486271213030e+00
3.203042618302819555e+00 6.095494236779344988e+00
3.244444830943346236e+00 6.727157021550333127e+00
3.287636892712052283e+00 7.433460592551860202e+00
3.332425695121870479e+00 8.220031168678611166e+00
3.377480139454319907e+00 9.092136435215383727e+00
3.422281172826098228e+00 1.005823067327636267e+01
3.467867308634908330e+00 1.113495461614057191e+01
3.515219876857559989e+00 1.234129820011873591e+01
3.562975433935872349e+00 1.369221500148502990e+01
3.609836683921090916e+00 1.520428541686705159e+01
3.658938813875626916e+00 1.692394449290868153e+01
3.710976647899249414e+00 1.888165606358602844e+01
3.759401254456060659e+00 2.108437366134571533e+01
3.803959029636056588e+00 2.357329913640543495e+01
3.870835042387633873e+00 2.657910199400257767e+01
3.976650863096787614e+00 3.035181946513814211e+01
4.103926363079548167e+00 3.497825019287333959e+01
4.251891071156184587e+00 4.063294643113326998e+01
4.478488085125247764e+00 4.810036677083893153e+01
4.742081207166914503e+00 5.744062241300233040e+01
4.940669063910104519e+00 6.773677823058088165e+01
5.058638715331849944e+00 7.874940137174017707e+01
5.128453599966542598e+00 9.098928517958404427e+01
5.173952072578621220e+00 1.049978883726707295e+02
5.212463208529689140e+00 1.213570701725197125e+02
5.250337982748262355e+00 1.405376698560353930e+02
5.279845014645377255e+00 1.626279854480786753e+02
5.298323365378728944e+00 1.877780837664804494e+02
5.315725413052872383e+00 2.167567509020587977e+02
5.336481309175749033e+00 2.503136624793478120e+02
5.351850124758805727e+00 2.886320840220703303e+02
5.354104551033426418e+00 3.319222727639756272e+02
5.334990519270197851e+00 3.810428001048852593e+02
5.292081588627288724e+00 4.370384843146039202e+02
5.236686848234710645e+00 5.011630973581412150e+02
5.177305481420564348e+00 5.748238594206922016e+02
5.114066115151720382e+00 6.599009562790680548e+02
5.045676432486908780e+00 7.584938408225466446e+02
4.980433591388890413e+00 8.732781341944395308e+02
4.921811501519512966e+00 1.006498374826472741e+03
4.866427055929022139e+00 1.159027877271868647e+03
