# eta[dimensionless] P[GPa]
2.573911897088566381e+00 8.371141733956555253e-01
2.600758124552131179e+00 9.117992162842813997e-01
2.628222297592930801e+00 9.951453778020357133e-01
2.655950629729717516e+00 1.087778031217111918e+00
2.683591052466465232e+00 1.190401529871548014e+00
2.712042605634389592e+00 1.304862009870275896e+00
2.741727744565948033e+00 1.432872879847278291e+00
2.771791192575149498e+00 1.574907959862775320e+00
2.801393354699905913e+00 1.731383322150576776e+00
2.831096700095325325e+00 1.904429818598789570e+00
2.861546770646386850e+00 2.096505200251807643e+00
2.892822860849611377e+00 2.311332464742235526e+00
2.923987573722017341e+00 2.549213500775099561e+00
2.954687925720667518e+00 2.810765721608522671e+00
2.984974950104110292e+00 3.098178140066343733e+00
3.014736940567328993e+00 3.413613151917148869e+00
3.043981614172176275e+00 3.759662884211447231e+00
3.072931475898386999e+00 4.139699934392218950e+00
3.101402838843781762e+00 4.556535002031789183e+00
3.128842508203559358e+00 5.012327788483138313e+00
3.155123533367662159e+00 5.509906162949935293e+00
3.181540248728908171e+00 6.056927835667301530e+00
3.208833375444037017e+00 6.660485407630255317e+00
3.235891832034772264e+00 7.324645157015057251e+00
3.572715255116869937e+00 1.971060174467809034e+01
3.718311541858133840e+00 2.259406956023821067e+01
3.912960596535720370e+00 2.634114147106391357e+01
4.149983115126252287e+00 3.112942147703983409e+01
4.490144250725268904e+00 3.767841027936663068e+01
4.836433783252806151e+00 4.574812894303781974e+01
5.075039167538055729e+00 5.446246342229022730e+01
5.205589835348582994e+00 6.370532208629686721e+01
5.280902969298723271e+00 7.402875504341666613e+01
5.329088271303583646e+00 8.593071462638695834e+01
5.369082387215676100e+00 9.992743613467165176e+01
5.407976533855665124e+00 1.164440147193784441e+02
5.437700875922938160e+00 1.355540909064416155e+02
5.455409817541314155e+00 1.573906095198436788e+02
5.470742234701083895e+00 1.826424785638399158e+02
5.487993381414161931e+00 2.119967250580997131e+02
5.498816668263545537e+00 2.456344679349529940e+02
5.495892088743182136e+00 2.837852464666839296e+02
5.470719482580093995e+00 3.273154655942469731e+02
5.420193696059986799e+00 3.772818821974855723e+02
5.355349857083947285e+00 4.349003181984859907e+02
5.285279403966725020e+00 5.014877490226339773e+02
5.210598096675436608e+00 5.787916776058679034e+02
5.133692642217276614e+00 6.688128959147899195e+02
5.060624304267210327e+00 7.742233270368011517e+02
