# eta[dimensionless] P[GPa]
2.287925717768914069e+00 5.766572476938152114e-01
2.309460439561286105e+00 6.204985408498653321e-01
2.340375114346895824e+00 6.767193227851000525e-01
2.374802942516377691e+00 7.427729151256936557e-01
2.408877541987001436e+00 8.145901510200957985e-01
2.443419173137708622e+00 8.933377379439139121e-01
2.478249214542033396e+00 9.803639134174478853e-01
2.513020503631640423e+00 1.076268819422080414e+00
2.547882298669828405e+00 1.181721438663396961e+00
2.768164288621177693e+00 2.098720587898483814e+00
2.805470749396486774e+00 2.310080340343416250e+00
2.843908812020041310e+00 2.543766497379143399e+00
2.882786960596014136e+00 2.802079573639091770e+00
2.921947223763588841e+00 3.089316577968142408e+00
2.961146961079820450e+00 3.405536223917899452e+00
3.000813226058918204e+00 3.753953110554224537e+00
3.041038863392483638e+00 4.137923561511690274e+00
3.081894705507072452e+00 4.561986317499139076e+00
3.123000096440497142e+00 5.030685080091387817e+00
3.163541936974757274e+00 5.547046706975029551e+00
3.203771499095608988e+00 6.115783228816250805e+00
3.245677928302706849e+00 6.749661755845052902e+00
3.290399375087901479e+00 7.460765173583493670e+00
3.336099550547965364e+00 8.251091823853837326e+00
3.380707338840266196e+00 9.123544153907351628e+00
3.425063815099589348e+00 1.009000493598648873e+01
3.471451801186956398e+00 1.117048121473334277e+01
3.520189940872434420e+00 1.238161406480460336e+01
3.568846758705735311e+00 1.373558184589307629e+01
3.616312128192551434e+00 1.525117894408898067e+01
3.666063987786240208e+00 1.697805924475308004e+01
3.718682396886595409e+00 1.894218855490513675e+01
3.768290925379266909e+00 2.115750887338618469e+01
3.815851849456560085e+00 2.367967250276029034e+01
3.885153042218188801e+00 2.672976610414754717e+01
3.988070464908622270e+00 3.051844785934690663e+01
4.109941125803893591e+00 3.514402824603783415e+01
4.256034867736002703e+00 4.084907051287581936e+01
4.477515721993902353e+00 4.838390228168522356e+01
4.731235315999400726e+00 5.774390608141580117e+01
4.924204478802955087e+00 6.803708397994995494e+01
5.043016612502611018e+00 7.906023295077406488e+01
5.116833469846832294e+00 9.134063602217321431e+01
5.166048848548297379e+00 1.054142584892414050e+02
5.206342199061528397e+00 1.218490735272040126e+02
5.244153961163109834e+00 1.410903333894736136e+02
5.273071914736417121e+00 1.632385096542962515e+02
5.291243021912936939e+00 1.884757977268778859e+02
5.308406956405526067e+00 2.175695599288576148e+02
5.328923858376628964e+00 2.512568514737667158e+02
5.344137330345987813e+00 2.897431650595286783e+02
