# eta[dimensionless] P[GPa]
1.764380121418655856e+00 1.007748048491791337e+00
1.803237813363434805e+00 1.134613019954306745e+00
1.843476570545393711e+00 1.276397007282075835e+00
1.883695426906406789e+00 1.424113469924880082e+00
2.007351974178500420e+00 2.128981499385800280e+00
1.992965963142883989e+00 1.975673427138767035e+00
2.031712157815368958e+00 2.176625007894736008e+00
2.074521646337341263e+00 2.426366605053170922e+00
2.118810298577781470e+00 2.705240880768199574e+00
2.160817636187693402e+00 2.999507837451837133e+00
2.200167062684942110e+00 3.308996069946450014e+00
2.236734331042276924e+00 3.633788583265038508e+00
2.271067770475610814e+00 3.977968001939163223e+00
2.304092014587525217e+00 4.348299431527465231e+00
2.248380174449600588e+00 4.601501157754473326e+00
2.357810362037419782e+00 5.424079402586471588e+00
2.472797737341735580e+00 6.385829922982165563e+00
2.596357029703157515e+00 7.503366142575189635e+00
2.734956857457221169e+00 8.843571145859122851e+00
2.891628115956432321e+00 1.043280170584333888e+01
2.921763695118678505e+00 1.109495604063145535e+01
2.974397947122414010e+00 1.194399629293267040e+01
3.052824003977871126e+00 1.301822751966525615e+01
3.199720419207067401e+00 1.471303815664498416e+01
3.414485751898637567e+00 1.711931478566812714e+01
3.629851650316141320e+00 1.969257777921680841e+01
3.832006426505552010e+00 2.238261713102097517e+01
4.008977251459544533e+00 2.513412784767062291e+01
4.154863572241975334e+00 2.793861299809178078e+01
4.260007947925116056e+00 3.085463456019417094e+01
4.335933135224844470e+00 3.391455675903288380e+01
4.387775831611648414e+00 3.718549275025569756e+01
4.418632170720308672e+00 4.073576910393218498e+01
4.435086902905544193e+00 4.463911267688196460e+01
4.438227567658690198e+00 4.898063156426557896e+01
4.431891943625195118e+00 5.385048764232120533e+01
4.419858308497031096e+00 5.934756267406476127e+01
4.404741564279580857e+00 6.558461905490467814e+01
4.387697722550353951e+00 7.269452384254790900e+01
4.369474292275246974e+00 8.083154250437327448e+01
4.350529170358289122e+00 9.017028016338608154e+01
4.331291096971666477e+00 1.009220663008676269e+02
4.311961285924009069e+00 1.133288743020603846e+02
4.292943144025784363e+00 1.276558561034043464e+02
4.274680767425614647e+00 1.441864267778929332e+02
