# eta[dimensionless] P[GPa]
2.490442919316869563e+00 8.904241662632622623e-01
2.513412636177993154e+00 9.643394323815193125e-01
2.539799466983772458e+00 1.049209686500875760e+00
2.569095131307859603e+00 1.145979096970623168e+00
2.600679793722569855e+00 1.256128071589083461e+00
2.633147661561057173e+00 1.378772589873427323e+00
2.666881030107489003e+00 1.515556307826037230e+00
2.701975086838231732e+00 1.668090633794212296e+00
2.737566287544113131e+00 1.836877919961306116e+00
2.772931230568257632e+00 2.022513652639097881e+00
2.808399411780139410e+00 2.227113252982291680e+00
2.844630411837632877e+00 2.453511943842390686e+00
2.881622254368881642e+00 2.704766910630663990e+00
2.919271054239366059e+00 2.985149675540965220e+00
2.957016277660814652e+00 3.294046102627765205e+00
2.995011082230088384e+00 3.634553943054381620e+00
3.033271613968119063e+00 4.009933748462053416e+00
3.071909567747215686e+00 4.424097898877255020e+00
3.111155917351922096e+00 4.881817379232911591e+00
3.150829999501961520e+00 5.387410155186397986e+00
3.190553597405821229e+00 5.945175441492386526e+00
3.230513008973301847e+00 6.561884695922024946e+00
3.272521124706086137e+00 7.253903623739489603e+00
3.315979146660582355e+00 8.024014437125540411e+00
3.359437120484491501e+00 8.876676759996653843e+00
3.402170148012050532e+00 9.819043823953878203e+00
3.445039326371922339e+00 1.086599974607901231e+01
3.488949579367144782e+00 1.203451385473614721e+01
3.532499390648909277e+00 1.333703262330386785e+01
3.574428491928849372e+00 1.478713403401166460e+01
3.617525223757360298e+00 1.641805922093889336e+01
3.663776265664284271e+00 1.827237175576569683e+01
3.706616868499006401e+00 2.034688959537350783e+01
3.747001273509543484e+00 2.268379003799962845e+01
3.814258010062189008e+00 2.552046983853974638e+01
3.927765931433721214e+00 2.911952035447990284e+01
4.069926977127090950e+00 3.358089956274548626e+01
4.237347979099205908e+00 3.908524180383400193e+01
4.489062270877534289e+00 4.641115273211011072e+01
4.769524304212428234e+00 5.554953996755241974e+01
4.975394887287969858e+00 6.559370669466751735e+01
5.094684085772374083e+00 7.632768849569185932e+01
5.162663691271761834e+00 8.825285088007969136e+01
5.206250659223599975e+00 1.019059592952749256e+02
5.243334097403277383e+00 1.178523344940569615e+02
5.280681938975088308e+00 1.365594768074352032e+02
5.310452308967585466e+00 1.581173933481902054e+02
5.329383272116156256e+00 1.826648575805617156e+02
5.346955402382172373e+00 2.109552648175083505e+02
5.367325207223042405e+00 2.437261185991945354e+02
5.381627431395433092e+00 2.811521457496301650e+02
5.382096817675087408e+00 3.234519311336583201e+02
5.360147790705464210e+00 3.714957801472267533e+02
5.312764303537059973e+00 4.263349216694655865e+02
5.250809341395759944e+00 4.891849182134446323e+02
5.182935149039980871e+00 5.613556339242099966e+02
5.110051267641829043e+00 6.446102222692375108e+02
5.031988152174820428e+00 7.409511753086615045e+02
4.958915414232054175e+00 8.530239826195968362e+02
4.894738974769276219e+00 9.831201455831746898e+02
4.836261899826171273e+00 1.132257752673700452e+03
4.782094349832280322e+00 1.301528207405531930e+03
4.733690858171465621e+00 1.492798075136636498e+03
4.689113035100561433e+00 1.706884927528231856e+03
4.639479777984491626e+00 1.940592307816842549e+03
4.582750634945052859e+00 2.193684375869624091e+03
4.529498823598579804e+00 2.479273437439491317e+03
4.487124708138690465e+00 2.806074261349683638e+03
3.791761908422482286e+00 2.744180856477976704e+03
3.825629210428472149e+00 3.126078583162446648e+03
3.855318996824117050e+00 3.553904190068649314e+03
3.880998887949975273e+00 4.032752255098552268e+03
3.902743277845018621e+00 4.568432701771804204e+03
3.920940933091560332e+00 5.167468862391437142e+03
3.935755793471944486e+00 5.837065936172552938e+03
3.947936561916397302e+00 6.586102529116432379e+03
3.957731000245885866e+00 7.423907502247238881e+03
3.965657298380055540e+00 8.361650407038485355e+03
3.972022419539172677e+00 9.411695368968155890e+03
3.977144570444086646e+00 1.058760557451406203e+04
3.981407970027532439e+00 1.190566298255385300e+04
3.984883450512166636e+00 1.338275164938254056e+04
3.987837325802385369e+00 1.503896776493388461e+04
3.990373433762641309e+00 1.689605423497104857e+04
3.992480231618088737e+00 1.897909291025680068e+04
3.994430335350479311e+00 2.131563457750829912e+04
3.996094909393911987e+00 2.393646056816489727e+04
3.997506670769349846e+00 2.687593065477104756e+04
3.999355956264464496e+00 3.017761584900432717e+04
4.001907167062947579e+00 3.389013009216572391e+04
4.005312019699433179e+00 3.806598606410624780e+04
4.010383134443830322e+00 4.277346709988365183e+04
4.018318797171630763e+00 4.809707397704915638e+04
4.030857438455340613e+00 5.414394850353339280e+04
2.490442919316866899e+00 8.904241662632585985e-01
2.513412636177992265e+00 9.643394323815193125e-01
2.539799466983771126e+00 1.049209686500875760e+00
2.569095131307858715e+00 1.145979096970623168e+00
2.600679793722570743e+00 1.256128071589083461e+00
2.633147661561057173e+00 1.378772589873427323e+00
2.666881030107489003e+00 1.515556307826037230e+00
2.701975086838239726e+00 1.668090633794212296e+00
2.737566287544113575e+00 1.836877919961306116e+00
2.772931230568257632e+00 2.022513652639097881e+00
2.808399411780139410e+00 2.227113252982291680e+00
2.844630411837636874e+00 2.453511943842400456e+00
2.881622254368882086e+00 2.704766910630663990e+00
2.919271054239366059e+00 2.985149675540965220e+00
2.957016277660814652e+00 3.294046102627765205e+00
2.995011082230084831e+00 3.634553943054381620e+00
3.033271613968121727e+00 4.009933748462070291e+00
3.071909567747220127e+00 4.424097898877255020e+00
3.111155917351922096e+00 4.881817379232911591e+00
3.150829999501961964e+00 5.387410155186397986e+00
3.190553597405820785e+00 5.945175441492386526e+00
3.230513008973318279e+00 6.561884695922051591e+00
3.272521124706080364e+00 7.253903623739459405e+00
3.315979146660583243e+00 8.024014437125572385e+00
3.359437120484502604e+00 8.876676759996691146e+00
3.402170148012048756e+00 9.819043823953878203e+00
3.445039326371922339e+00 1.086599974607901231e+01
3.488949579367144338e+00 1.203451385473614721e+01
3.532499390648911941e+00 1.333703262330386785e+01
3.574428491928848484e+00 1.478713403401166460e+01
3.617525223757361186e+00 1.641805922093889336e+01
3.663776265664302478e+00 1.827237175576569683e+01
3.706616868499020612e+00 2.034688959537350783e+01
3.747001273509547037e+00 2.268379003799962845e+01
3.814258010062187232e+00 2.552046983853974638e+01
3.927765931433721214e+00 2.911952035447990284e+01
4.069926977127076739e+00 3.358089956274535126e+01
4.237347979099205908e+00 3.908524180383400193e+01
4.489062270877532512e+00 4.641115273211011072e+01
4.769524304212438004e+00 5.554953996755241974e+01
4.975394887287969858e+00 6.559370669466751735e+01
5.094684085772390958e+00 7.632768849569217195e+01
5.162663691271761834e+00 8.825285088007969136e+01
5.206250659223577770e+00 1.019059592952741014e+02
5.243334097403269389e+00 1.178523344940569615e+02
5.280681938975090084e+00 1.365594768074352032e+02
5.310452308967581025e+00 1.581173933481902054e+02
5.329383272116156256e+00 1.826648575805617156e+02
5.346955402382177702e+00 2.109552648175083505e+02
5.367325207223044181e+00 2.437261185991945354e+02
5.381627431395437533e+00 2.811521457496289713e+02
5.382096817675084743e+00 3.234519311336583201e+02
5.360147790705464210e+00 3.714957801472267533e+02
