# eta[dimensionless] P[GPa]
1.709021305040310024e+00 8.954156611592039017e-01
1.726771144444437356e+00 9.613231168085213385e-01
1.758619566217719754e+00 1.065317882744470479e+00
1.797881922940513189e+00 1.194167245109767572e+00
1.845585177452007342e+00 1.348903799269720816e+00
1.896171106207704016e+00 1.501633997531860221e+00
2.024103031875930991e+00 2.315259973919928438e+00
1.972721956246428654e+00 1.984130009496964275e+00
2.008872933226714341e+00 2.198302503047668832e+00
2.054248271495897615e+00 2.477186533676103863e+00
2.094152735516764174e+00 2.755910401152081857e+00
2.133774138814624077e+00 3.054889774428162674e+00
2.171841445678773574e+00 3.373125242610714558e+00
2.205901185773863737e+00 3.698475683259847990e+00
2.225796339425820225e+00 3.970867700006156298e+00
2.258664472640593779e+00 4.278525368865248701e+00
2.234683840249291453e+00 4.641741108890244050e+00
2.460381575993107806e+00 6.012022333726110723e+00
2.618763637503623176e+00 7.262326236577671956e+00
2.764100035363751484e+00 8.614441226374164984e+00
2.904071625834172998e+00 1.005611751329083603e+01
3.030135053719936522e+00 1.151025754760264697e+01
3.013182038555859421e+00 1.178938732678781598e+01
3.034954886317013045e+00 1.239856160653942574e+01
3.091076149098656245e+00 1.330961208939537599e+01
3.219811272894926191e+00 1.490162012445016870e+01
3.423906569752273477e+00 1.729242277161488417e+01
3.630039355321859951e+00 1.985704777531005405e+01
3.826668906028332984e+00 2.255421845828617933e+01
4.001221993532666055e+00 2.532698620807667211e+01
4.146809925194577140e+00 2.815964606544247673e+01
4.252017422773527677e+00 3.110267897899457523e+01
4.327384731620777636e+00 3.417939582982496205e+01
4.379012489824164689e+00 3.746355952917217991e+01
4.408615569466716622e+00 4.100397278214052932e+01
4.421491867809613119e+00 4.483835514832877323e+01
4.420651567744520172e+00 4.908881518484897555e+01
4.412055586396028239e+00 5.389091158399143211e+01
4.398327019147556527e+00 5.932226146108661169e+01
4.380908220773473971e+00 6.546622182160515990e+01
4.360533980325760339e+00 7.243904108527536323e+01
4.337686857098815629e+00 8.038036997631837721e+01
4.312612684229453208e+00 8.944760369776186337e+01
4.285628720246720036e+00 9.983060596024030531e+01
4.256973837189662824e+00 1.117455627484723664e+02
4.227187676876179800e+00 1.254239390912734962e+02
4.196727703736294224e+00 1.410912448236168473e+02
4.168961719009176115e+00 1.591664754666257977e+02
4.163265302075576990e+00 1.811547289591778735e+02
4.191207792093893048e+00 2.086320176877730717e+02
4.218911779332765732e+00 2.401699836233084113e+02
4.223917506145442147e+00 2.740656399863323145e+02
4.223018595772312977e+00 3.113188752934788681e+02
4.233382409435216154e+00 3.538978594278418655e+02
4.281468227014420869e+00 4.071935334300385421e+02
4.328179585306016541e+00 4.713081655783046244e+02
4.471159022867174926e+00 5.444016420081209162e+02
4.358317651747191768e+00 6.111643786807517245e+02
4.301042225921348106e+00 6.922361571657716013e+02
4.280756000055762733e+00 7.895358477503503991e+02
4.264940125869714826e+00 9.002763251341648356e+02
4.249866384358331750e+00 1.025377851018457704e+03
4.235801622812066292e+00 1.166528865038910453e+03
4.222241519051092240e+00 1.325449147649404267e+03
4.209277789965013561e+00 1.504126602141458307e+03
4.196830746193683126e+00 1.704802531687681949e+03
4.184826572304799264e+00 1.929896600872168392e+03
4.173170729120586842e+00 2.182260830370740678e+03
4.162151637814633709e+00 2.465036581551453310e+03
4.151514754315205558e+00 2.781769190735875327e+03
4.141269364448269208e+00 3.136300774002421804e+03
4.131516275419467199e+00 3.533208632159143235e+03
4.122227400042510759e+00 3.977559205716866472e+03
4.113264255238454403e+00 4.474812681526351298e+03
4.104771497587593743e+00 5.031597590032353764e+03
4.096873890104666849e+00 5.655056483348052097e+03
4.089241662308285008e+00 6.352882529839032941e+03
4.082156354380704677e+00 7.134647676493573272e+03
4.075561167936688989e+00 8.010545065041053022e+03
4.069484381872670475e+00 8.991829163164156853e+03
4.063753598824094482e+00 1.009142988341098680e+04
4.058499236849262282e+00 1.132393148478054900e+04
4.053582061889034804e+00 1.270515473321852551e+04
4.049044533560446801e+00 1.425383039909744366e+04
4.044854015523075219e+00 1.599010664437657942e+04
4.040998530383035359e+00 1.793728862278501765e+04
4.037627502626767395e+00 2.012139052192931922e+04
4.034349612952357944e+00 2.257004765650550326e+04
4.031587773904647065e+00 2.531744792051790864e+04
4.029110869086350633e+00 2.839960158784675150e+04
4.026722425234435576e+00 3.185554773803391436e+04
4.024681261051734182e+00 3.573417793412343599e+04
4.022925351355331358e+00 4.008581709613551357e+04
4.021317408987779451e+00 4.496709615721727459e+04
4.019930310734377343e+00 5.044424117596464203e+04
4.018662094847753607e+00 5.658975004807883670e+04
4.017597441383712997e+00 6.348571097090596595e+04
4.016808905658217022e+00 7.122472673255381233e+04
4.016312767652570059e+00 7.990909405379308737e+04
4.015838373372611514e+00 8.965728979921290011e+04
4.015533653397238112e+00 1.005962810720911075e+05
4.015389145214077082e+00 1.128718356634769589e+05
4.015484110361057013e+00 1.266506814601248043e+05
