# eta[dimensionless] P[GPa]
1.705375314057055558e+00 8.715634257437218091e-01
1.732730836160339960e+00 9.597918494266660661e-01
1.766877853128551834e+00 1.069879296617418873e+00
1.805235484110509159e+00 1.198871189735266629e+00
1.847925692075304438e+00 1.347355845537626218e+00
1.891791820215856124e+00 1.498340450771488808e+00
2.013584442147244413e+00 2.234022539727798407e+00
1.986314621624363008e+00 2.024149728579221819e+00
2.023730199316509104e+00 2.232434268413634015e+00
2.067206975112870104e+00 2.495728126282791504e+00
2.109520424536054151e+00 2.776269297012061266e+00
2.150093535153239088e+00 3.073964531354945517e+00
2.188541212555449533e+00 3.388853053137908855e+00
2.223884304268540113e+00 3.716513480409150638e+00
2.252903941227506923e+00 4.037619213194006740e+00
2.286847071039846746e+00 4.391197422187639532e+00
2.247441425657167091e+00 4.697476774497437724e+00
2.399240973189775250e+00 5.726961693499400319e+00
2.531101093632201149e+00 6.806399391982008495e+00
2.663100585922300922e+00 8.016546089346592296e+00
2.801168319438140042e+00 9.398279342760091026e+00
2.943901620179460554e+00 1.092791162113934433e+01
2.956929551217762686e+00 1.146389964567365283e+01
2.999324321603122900e+00 1.224686188617393334e+01
3.070467146463441210e+00 1.328444280555747348e+01
3.209257697939878806e+00 1.495369412187093872e+01
3.416098692169779127e+00 1.735336328759007074e+01
3.623882227562920555e+00 1.992426843634731881e+01
3.820201031102646194e+00 2.262083003924128022e+01
3.993415636271293145e+00 2.539313529774137734e+01
4.137702701942339800e+00 2.822806956138832035e+01
4.243537877958833526e+00 3.117993266216652870e+01
4.319698739164110179e+00 3.428000995065658429e+01
4.372558525668068796e+00 3.759607211042348496e+01
4.404374019475111979e+00 4.118876472753435536e+01
4.420968200332518805e+00 4.511807085576917586e+01
4.424291503606743170e+00 4.948423437403321401e+01
4.418880740750899427e+00 5.439623750992169704e+01
4.407898075988082809e+00 5.994496401555058895e+01
4.393401339354797486e+00 6.623157168160211938e+01
4.376337784956383814e+00 7.338185542769529945e+01
4.357300281223866811e+00 8.154318552882939741e+01
4.336621195989081912e+00 9.088187190204698140e+01
4.314655815766935021e+00 1.015985214158826295e+02
4.291620845350783142e+00 1.139227202114705335e+02
