# eta[dimensionless] P[GPa]
1.726606475320703993e+00 7.546484396074020218e-01
1.771160772010744733e+00 8.715507726619705631e-01
1.816237335716221368e+00 1.001906627717154663e+00
1.860980400419822267e+00 1.143535626076310319e+00
2.009646850871641632e+00 1.908499038945134396e+00
1.980536419929055159e+00 1.671417978041147556e+00
2.021314556680851027e+00 1.859006059276529399e+00
2.067327595803622131e+00 2.098754861138183880e+00
2.114681485354412249e+00 2.366008713154983401e+00
2.159999545049044123e+00 2.650015273603076871e+00
2.202004855037321907e+00 2.946676732512207852e+00
2.240245554798189431e+00 3.254254928618565579e+00
2.275019395534568112e+00 3.575326782921536939e+00
2.307053316762104345e+00 3.915315648064532805e+00
2.222082997233252311e+00 4.095680531429971794e+00
2.348383114021761031e+00 4.935471384403397721e+00
2.476517610752797971e+00 5.912393851053942662e+00
2.611168183849625457e+00 7.042334108469050946e+00
2.760086572417862261e+00 8.399606611652007615e+00
2.928259438694367667e+00 1.001296376014210487e+01
2.938464831669402422e+00 1.049058695298837485e+01
2.973123776098454574e+00 1.114490056853322208e+01
3.037572521088923061e+00 1.202116638460369025e+01
3.189608095005324273e+00 1.361065679720591248e+01
3.430968419362445232e+00 1.602420432623576474e+01
3.675297008949056643e+00 1.859452489542234233e+01
3.904287636051328558e+00 2.126148832105977959e+01
4.101842484368591890e+00 2.392938335421964169e+01
4.249306556306317262e+00 2.661056712678235670e+01
4.354929501300815353e+00 2.934268439774456283e+01
4.427004283627987924e+00 3.217713381002404560e+01
4.470354176040594041e+00 3.518141668271019284e+01
4.490439738935201319e+00 3.842308964499786583e+01
4.495570556044751420e+00 4.197090540250427182e+01
4.485980388530709462e+00 4.590784059160818487e+01
4.466660617767884034e+00 5.031895681264611397e+01
4.442454353808289014e+00 5.529914865900666854e+01
4.416535710310132146e+00 6.096022290777492714e+01
4.390267531781120169e+00 6.743780450475433952e+01
4.364709293777943699e+00 7.489347191653587288e+01
4.340605970773338207e+00 8.351181427043350425e+01
4.318589896322591493e+00 9.351897813296116624e+01
4.298855476652149399e+00 1.051719056227435658e+02
4.281654730156251532e+00 1.187470668235340554e+02
4.267049314107409508e+00 1.345308680981430598e+02
4.254995785925282270e+00 1.528427066066959128e+02
4.245559231297770353e+00 1.739956978913978958e+02
4.238123818805611620e+00 1.982926484307500345e+02
4.231582561618457028e+00 2.260688239750025446e+02
4.227124206003043838e+00 2.576166430349670691e+02
4.227903753806152132e+00 2.932206418626253139e+02
4.234491751492212686e+00 3.332820435844277540e+02
4.240886849145395487e+00 3.784197667124410032e+02
4.232508331961953196e+00 4.296446807107334394e+02
4.407172460756324739e+00 5.011763425300450194e+02
4.375862091155608091e+00 5.735686030517510972e+02
4.347198860518524555e+00 6.558060054765237510e+02
4.321065233028249963e+00 7.491367707034976320e+02
4.297584410129561938e+00 8.548712149253095731e+02
4.276404298679503668e+00 9.744485821199269822e+02
4.257459746683938562e+00 1.109462912625593844e+03
4.240180537185137766e+00 1.261599057137171258e+03
4.224439682493784431e+00 1.432785559087237061e+03
4.209940509569484846e+00 1.625159809299776953e+03
4.196414197374213728e+00 1.841015816797782918e+03
4.183572380469001928e+00 2.083058662923590418e+03
4.171587428101711126e+00 2.354261124596994250e+03
4.160146350268162152e+00 2.658022141022841879e+03
4.149191133460313985e+00 2.997990974050639579e+03
4.138788782592578208e+00 3.378491313610547877e+03
4.128940766636937099e+00 3.804369432944102300e+03
4.119451473640270756e+00 4.280798663612086784e+03
4.110433356055500198e+00 4.814127860537675588e+03
4.102123548508582296e+00 5.411262220827278725e+03
4.094110179677138639e+00 6.079493559288856886e+03
4.086613974889122147e+00 6.827881832901846792e+03
4.079601403712160845e+00 7.666245666035201793e+03
4.073116376783358916e+00 8.605398862423597166e+03
4.067019854871242401e+00 9.657699602991242500e+03
4.061469673358882204e+00 1.083715147955175598e+04
4.056283456441454938e+00 1.215880891855996560e+04
4.051501633044583883e+00 1.364063911296131846e+04
4.047092138789707860e+00 1.530180599384155721e+04
4.043007333303187067e+00 1.716460468050054624e+04
4.039421521640875312e+00 1.925417135947891074e+04
4.035915270018000989e+00 2.159659684953360193e+04
4.032932049545841835e+00 2.422470352877401820e+04
4.030311609238934167e+00 2.717329054827391519e+04
4.027785246117014495e+00 3.047918791686976328e+04
4.025561249159359534e+00 3.418897909170888306e+04
4.023641922704801921e+00 3.835130555733828078e+04
4.021969525020740122e+00 4.302115947132853034e+04
4.020193076347942096e+00 4.825691278325721942e+04
4.019905272990600409e+00 5.414908337823904003e+04
4.022034537217109573e+00 6.079619521699141478e+04
4.026887323853500789e+00 6.830467189046504791e+04
4.036592564291300533e+00 7.683087606357054028e+04
4.053891213682068617e+00 8.659113433475942293e+04
4.083377664560585707e+00 9.788663231923767307e+04
1.726606475320704215e+00 7.546484396074020218e-01
1.771160772010744733e+00 8.715507726619705631e-01
1.816237335716221368e+00 1.001906627717154663e+00
1.860980400419821379e+00 1.143535626076310319e+00
2.009646850871641632e+00 1.908499038945134396e+00
1.980536419929052272e+00 1.671417978041140895e+00
2.021314556680851027e+00 1.859006059276529399e+00
2.067327595803622131e+00 2.098754861138183880e+00
2.114681485354412249e+00 2.366008713154983401e+00
2.159999545049044123e+00 2.650015273603076871e+00
2.202004855037321907e+00 2.946676732512207852e+00
2.240245554798189431e+00 3.254254928618565579e+00
2.275019395534569000e+00 3.575326782921536939e+00
2.307053316762097239e+00 3.915315648064500387e+00
2.222082997233252311e+00 4.095680531429971794e+00
2.348383114021758367e+00 4.935471384403377293e+00
2.476517610752797971e+00 5.912393851053942662e+00
2.611168183849625457e+00 7.042334108469050946e+00
2.760086572417862261e+00 8.399606611652007615e+00
2.928259438694367667e+00 1.001296376014210487e+01
2.938464831669406863e+00 1.049058695298837485e+01
2.973123776098454574e+00 1.114490056853322208e+01
3.037572521088923061e+00 1.202116638460369025e+01
3.189608095005324273e+00 1.361065679720591248e+01
3.430968419362445232e+00 1.602420432623576474e+01
3.675297008949048205e+00 1.859452489542234233e+01
3.904287636051329446e+00 2.126148832105977959e+01
4.101842484368587449e+00 2.392938335421954577e+01
4.249306556306311045e+00 2.661056712678235670e+01
4.354929501300818018e+00 2.934268439774456283e+01
4.427004283627987924e+00 3.217713381002404560e+01
4.470354176040595817e+00 3.518141668271033495e+01
4.490439738935202207e+00 3.842308964499786583e+01
4.495570556044746979e+00 4.197090540250427182e+01
4.485980388530709462e+00 4.590784059160818487e+01
4.466660617767884922e+00 5.031895681264611397e+01
4.442454353808290790e+00 5.529914865900666854e+01
4.416535710310127705e+00 6.096022290777492714e+01
4.390267531781123722e+00 6.743780450475433952e+01
4.364709293777946364e+00 7.489347191653587288e+01
4.340605970773339095e+00 8.351181427043350425e+01
4.318589896322593269e+00 9.351897813296116624e+01
4.298855476652152063e+00 1.051719056227435658e+02
4.281654730156251532e+00 1.187470668235340554e+02
4.267049314107414837e+00 1.345308680981436282e+02
4.254995785925279606e+00 1.528427066066959128e+02
4.245559231297771241e+00 1.739956978913971852e+02
4.238123818805611620e+00 1.982926484307500345e+02
4.231582561618445482e+00 2.260688239750025446e+02
4.227124206003043838e+00 2.576166430349670691e+02
4.227903753806152132e+00 2.932206418626253139e+02
4.234491751492203804e+00 3.332820435844277540e+02
4.240886849145400816e+00 3.784197667124410032e+02
4.232508331961953196e+00 4.296446807107334394e+02
4.407172460756334509e+00 5.011763425300470658e+02
4.375862091155607203e+00 5.735686030517510972e+02
4.347198860518522778e+00 6.558060054765237510e+02
4.321065233028241970e+00 7.491367707034976320e+02
4.297584410129562826e+00 8.548712149253095731e+02
4.276404298679500116e+00 9.744485821199269822e+02
4.257459746683950108e+00 1.109462912625593844e+03
4.240180537185137766e+00 1.261599057137171258e+03
4.224439682493771109e+00 1.432785559087231150e+03
4.209940509569486622e+00 1.625159809299776953e+03
4.196414197374206623e+00 1.841015816797782918e+03
4.183572380469003704e+00 2.083058662923590418e+03
4.171587428101723560e+00 2.354261124596994250e+03
4.160146350268159487e+00 2.658022141022830965e+03
4.149191133460313985e+00 2.997990974050639579e+03
4.138788782592572879e+00 3.378491313610547877e+03
4.128940766636938875e+00 3.804369432944102300e+03
4.119451473640270756e+00 4.280798663612086784e+03
4.110433356055499310e+00 4.814127860537675588e+03
4.102123548508582296e+00 5.411262220827278725e+03
4.094110179677138639e+00 6.079493559288856886e+03
4.086613974889097278e+00 6.827881832901818598e+03
4.079601403712160845e+00 7.666245666035201793e+03
4.073116376783368686e+00 8.605398862423597166e+03
4.067019854871243290e+00 9.657699602991242500e+03
4.061469673358882204e+00 1.083715147955175598e+04
4.056283456441452273e+00 1.215880891855996560e+04
4.051501633044586548e+00 1.364063911296131846e+04
4.047092138789704308e+00 1.530180599384155721e+04
4.043007333303195949e+00 1.716460468050054624e+04
4.039421521640851331e+00 1.925417135947883071e+04
4.035915270017999212e+00 2.159659684953360193e+04
4.032932049545838282e+00 2.422470352877401820e+04
4.030311609238920845e+00 2.717329054827391519e+04
4.027785246117005613e+00 3.047918791686988334e+04
4.025561249159361310e+00 3.418897909170888306e+04
4.023641922704809915e+00 3.835130555733828078e+04
4.021969525020715253e+00 4.302115947132835572e+04
4.020193076347934102e+00 4.825691278325703024e+04
4.019905272990600409e+00 5.414908337823904003e+04
4.022034537217097139e+00 6.079619521699141478e+04
4.026887323853505229e+00 6.830467189046504791e+04
4.036592564291320073e+00 7.683087606357054028e+04
4.053891213682070394e+00 8.659113433475942293e+04
4.083377664560583931e+00 9.788663231923767307e+04
1.726606475320700662e+00 7.546484396073959156e-01
1.771160772010744733e+00 8.715507726619705631e-01
1.816237335716222256e+00 1.001906627717154663e+00
1.860980400419821379e+00 1.143535626076310319e+00
2.009646850871639856e+00 1.908499038945126403e+00
1.980536419929055159e+00 1.671417978041147556e+00
2.021314556680851027e+00 1.859006059276529399e+00
2.067327595803622131e+00 2.098754861138183880e+00
2.114681485354412249e+00 2.366008713154983401e+00
2.159999545049044123e+00 2.650015273603076871e+00
2.202004855037321907e+00 2.946676732512207852e+00
2.240245554798189431e+00 3.254254928618565579e+00
2.275019395534568112e+00 3.575326782921536939e+00
2.307053316762097239e+00 3.915315648064500387e+00
2.222082997233252311e+00 4.095680531429971794e+00
2.348383114021761031e+00 4.935471384403397721e+00
2.476517610752797971e+00 5.912393851053942662e+00
2.611168183849625457e+00 7.042334108469050946e+00
2.760086572417862261e+00 8.399606611652007615e+00
2.928259438694367667e+00 1.001296376014210487e+01
2.938464831669406863e+00 1.049058695298837485e+01
2.973123776098453686e+00 1.114490056853322208e+01
3.037572521088923061e+00 1.202116638460369025e+01
3.189608095005325161e+00 1.361065679720591248e+01
3.430968419362445232e+00 1.602420432623576474e+01
3.675297008949057975e+00 1.859452489542234233e+01
3.904287636051329446e+00 2.126148832105977959e+01
4.101842484368594555e+00 2.392938335421954577e+01
4.249306556306328808e+00 2.661056712678246328e+01
4.354929501300817130e+00 2.934268439774456283e+01
4.427004283627993253e+00 3.217713381002418060e+01
4.470354176040578942e+00 3.518141668271005074e+01
4.490439738935203984e+00 3.842308964499786583e+01
4.495570556044749644e+00 4.197090540250427182e+01
4.485980388530705021e+00 4.590784059160800012e+01
4.466660617767884922e+00 5.031895681264611397e+01
4.442454353808291678e+00 5.529914865900666854e+01
4.416535710310129481e+00 6.096022290777492714e+01
4.390267531781123722e+00 6.743780450475433952e+01
4.364709293777936594e+00 7.489347191653587288e+01
4.340605970773339095e+00 8.351181427043350425e+01
4.318589896322581723e+00 9.351897813296116624e+01
4.298855476652150287e+00 1.051719056227435658e+02
4.281654730156247979e+00 1.187470668235340554e+02
4.267049314107413949e+00 1.345308680981436282e+02
4.254995785925279606e+00 1.528427066066959128e+02
4.245559231297771241e+00 1.739956978913971852e+02
4.238123818805618725e+00 1.982926484307500345e+02
4.231582561618449922e+00 2.260688239750025446e+02
4.227124206003043838e+00 2.576166430349670691e+02
4.227903753806158349e+00 2.932206418626253139e+02
4.234491751492194922e+00 3.332820435844264466e+02
4.240886849145400816e+00 3.784197667124410032e+02
4.232508331961947867e+00 4.296446807107334394e+02
4.407172460756324739e+00 5.011763425300450194e+02
4.375862091155609868e+00 5.735686030517510972e+02
4.347198860518522778e+00 6.558060054765237510e+02
4.321065233028249075e+00 7.491367707034976320e+02
4.297584410129562826e+00 8.548712149253095731e+02
4.276404298679500116e+00 9.744485821199269822e+02
4.257459746683938562e+00 1.109462912625593844e+03
4.240180537185131548e+00 1.261599057137171258e+03
4.224439682493809300e+00 1.432785559087242746e+03
4.209940509569489286e+00 1.625159809299776953e+03
4.196414197374219057e+00 1.841015816797782918e+03
4.183572380469007257e+00 2.083058662923590418e+03
4.171587428101719119e+00 2.354261124596994250e+03
4.160146350268166593e+00 2.658022141022830965e+03
4.149191133460319314e+00 2.997990974050639579e+03
4.138788782592572879e+00 3.378491313610547877e+03
4.128940766636936210e+00 3.804369432944102300e+03
4.119451473640276973e+00 4.280798663612086784e+03
4.110433356055500198e+00 4.814127860537675588e+03
4.102123548508582296e+00 5.411262220827278725e+03
4.094110179677138639e+00 6.079493559288856886e+03
4.086613974889122147e+00 6.827881832901846792e+03
4.079601403712171503e+00 7.666245666035170871e+03
4.073116376783375792e+00 8.605398862423597166e+03
4.067019854871241513e+00 9.657699602991242500e+03
4.061469673358872434e+00 1.083715147955171051e+04
4.056283456441446944e+00 1.215880891855996560e+04
4.051501633044583883e+00 1.364063911296131846e+04
4.047092138789707860e+00 1.530180599384155721e+04
4.043007333303198614e+00 1.716460468050061900e+04
4.039421521640853996e+00 1.925417135947883071e+04
4.035915270018037404e+00 2.159659684953368924e+04
4.032932049545840059e+00 2.422470352877401820e+04
4.030311609238933279e+00 2.717329054827391519e+04
4.027785246117014495e+00 3.047918791686976328e+04
4.025561249159360422e+00 3.418897909170888306e+04
4.023641922704824125e+00 3.835130555733828078e+04
4.021969525020728575e+00 4.302115947132853034e+04
4.020193076347942096e+00 4.825691278325721942e+04
4.019905272990600409e+00 5.414908337823904003e+04
4.022034537217104244e+00 6.079619521699141478e+04
4.026887323853498124e+00 6.830467189046477142e+04
4.036592564291308527e+00 7.683087606357054028e+04
4.053891213682050854e+00 8.659113433475905913e+04
4.083377664560594589e+00 9.788663231923767307e+04
1.726606475320704215e+00 7.546484396074020218e-01
1.771160772010744733e+00 8.715507726619705631e-01
1.816237335716222256e+00 1.001906627717154663e+00
1.860980400419822267e+00 1.143535626076310319e+00
2.009646850871637636e+00 1.908499038945118853e+00
1.980536419929055159e+00 1.671417978041147556e+00
2.021314556680851027e+00 1.859006059276529399e+00
2.067327595803622131e+00 2.098754861138183880e+00
2.114681485354411361e+00 2.366008713154983401e+00
2.159999545049044123e+00 2.650015273603076871e+00
2.202004855037321907e+00 2.946676732512207852e+00
2.240245554798189431e+00 3.254254928618565579e+00
2.275019395534568112e+00 3.575326782921536939e+00
2.307053316762097239e+00 3.915315648064500387e+00
2.222082997233252311e+00 4.095680531429971794e+00
2.348383114021761031e+00 4.935471384403397721e+00
2.476517610752797971e+00 5.912393851053942662e+00
2.611168183849625457e+00 7.042334108469050946e+00
2.760086572417861372e+00 8.399606611652007615e+00
2.928259438694368999e+00 1.001296376014210487e+01
2.938464831669402422e+00 1.049058695298837485e+01
2.973123776098453686e+00 1.114490056853322208e+01
3.037572521088923061e+00 1.202116638460369025e+01
3.189608095005324273e+00 1.361065679720591248e+01
3.430968419362445232e+00 1.602420432623576474e+01
3.675297008949057975e+00 1.859452489542234233e+01
3.904287636051329446e+00 2.126148832105977959e+01
4.101842484368583008e+00 2.392938335421954577e+01
4.249306556306319038e+00 2.661056712678246328e+01
4.354929501300820682e+00 2.934268439774456283e+01
4.427004283627987924e+00 3.217713381002418060e+01
4.470354176040595817e+00 3.518141668271033495e+01
4.490439738935202207e+00 3.842308964499786583e+01
4.495570556044746979e+00 4.197090540250427182e+01
4.485980388530708574e+00 4.590784059160818487e+01
4.466660617767884922e+00 5.031895681264611397e+01
4.442454353808290790e+00 5.529914865900666854e+01
4.416535710310127705e+00 6.096022290777492714e+01
4.390267531781119281e+00 6.743780450475433952e+01
4.364709293777943699e+00 7.489347191653587288e+01
4.340605970773343536e+00 8.351181427043350425e+01
4.318589896322587940e+00 9.351897813296116624e+01
4.298855476652143182e+00 1.051719056227435658e+02
4.281654730156243538e+00 1.187470668235340554e+02
4.267049314107403291e+00 1.345308680981430598e+02
4.254995785925279606e+00 1.528427066066959128e+02
4.245559231297772129e+00 1.739956978913971852e+02
4.238123818805606291e+00 1.982926484307500345e+02
4.231582561618458804e+00 2.260688239750025446e+02
4.227124206003048279e+00 2.576166430349670691e+02
4.227903753806145026e+00 2.932206418626240634e+02
4.234491751492191369e+00 3.332820435844264466e+02
4.240886849145400816e+00 3.784197667124410032e+02
4.232508331961954084e+00 4.296446807107334394e+02
4.407172460756328292e+00 5.011763425300450194e+02
4.375862091155617861e+00 5.735686030517510972e+02
4.347198860518524555e+00 6.558060054765237510e+02
4.321065233028241970e+00 7.491367707034976320e+02
4.297584410129561938e+00 8.548712149253095731e+02
4.276404298679493010e+00 9.744485821199231168e+02
4.257459746683953661e+00 1.109462912625593844e+03
4.240180537185126219e+00 1.261599057137171258e+03
4.224439682493783543e+00 1.432785559087237061e+03
4.209940509569489286e+00 1.625159809299776953e+03
4.196414197374206623e+00 1.841015816797782918e+03
4.183572380469001928e+00 2.083058662923590418e+03
4.171587428101706685e+00 2.354261124596994250e+03
4.160146350268167481e+00 2.658022141022830965e+03
4.149191133460313985e+00 2.997990974050639579e+03
4.138788782592571991e+00 3.378491313610547877e+03
4.128940766636923776e+00 3.804369432944102300e+03
4.119451473640270756e+00 4.280798663612086784e+03
4.110433356055498422e+00 4.814127860537675588e+03
4.102123548508582296e+00 5.411262220827278725e+03
4.094110179677141304e+00 6.079493559288856886e+03
4.086613974889123035e+00 6.827881832901846792e+03
4.079601403712166174e+00 7.666245666035170871e+03
4.073116376783360693e+00 8.605398862423597166e+03
4.067019854871251283e+00 9.657699602991242500e+03
4.061469673358883092e+00 1.083715147955175598e+04
4.056283456441452273e+00 1.215880891855996560e+04
4.051501633044591877e+00 1.364063911296131846e+04
4.047092138789704308e+00 1.530180599384155721e+04
4.043007333303196837e+00 1.716460468050054624e+04
4.039421521640865542e+00 1.925417135947891074e+04
4.035915270018001877e+00 2.159659684953360193e+04
4.032932049545844500e+00 2.422470352877401820e+04
4.030311609238931503e+00 2.717329054827391519e+04
4.027785246117005613e+00 3.047918791686988334e+04
4.025561249159367527e+00 3.418897909170888306e+04
4.023641922704802809e+00 3.835130555733812798e+04
4.021969525020709924e+00 4.302115947132853034e+04
4.020193076347932326e+00 4.825691278325703024e+04
4.019905272990579981e+00 5.414908337823881448e+04
