# eta[dimensionless] P[GPa]
2.326438653709462567e+00 6.749962591648319687e-01
2.360456387954812829e+00 7.412445409754460091e-01
2.393036308029220294e+00 8.125355438082886295e-01
2.425653291266810729e+00 8.905562951667578275e-01
2.459287543228229289e+00 9.772876148832645438e-01
2.493416513173395632e+00 1.073159056949485102e+00
2.527786922575069539e+00 1.178677844685142251e+00
2.743436787798788856e+00 2.093431913287915780e+00
2.780262637704642881e+00 2.304539084925530723e+00
2.817762364563762389e+00 2.537600213329215926e+00
2.855734828407006098e+00 2.794646464798584695e+00
2.894279877464673856e+00 3.080118621965444614e+00
2.933357409057947063e+00 3.396675247843163881e+00
2.972741298949522548e+00 3.745437667576446028e+00
3.012457748818600400e+00 4.129784932307480005e+00
3.052596548800427190e+00 4.553712089247797579e+00
3.093365808917816207e+00 5.022101108220353716e+00
3.134621957665347125e+00 5.539449166888950060e+00
3.176042531940966196e+00 6.110243772385733685e+00
3.217695342158310545e+00 6.740192631833837211e+00
3.261510669005748042e+00 7.447588897049165269e+00
3.307127676054044230e+00 8.236622567099500358e+00
3.353156941949699377e+00 9.111516070841885195e+00
3.399084219202596291e+00 1.008070795834938771e+01
3.445891777565944558e+00 1.116052500836882011e+01
3.494592088536274233e+00 1.236987195107156801e+01
3.544038800559840663e+00 1.372403962614348849e+01
3.593148232530489761e+00 1.524013605354280720e+01
3.644846076806779411e+00 1.696100281498643625e+01
3.700236217314661680e+00 1.892411542002376024e+01
3.753288267171818848e+00 2.113623651612915566e+01
3.804153225520729098e+00 2.364237851695468251e+01
3.878116767493137829e+00 2.667037527337203429e+01
3.991144020466047326e+00 3.046758266254169456e+01
4.125604151831365307e+00 3.512340129929362575e+01
4.279486659699283102e+00 4.080283492901384079e+01
4.505752352405538730e+00 4.824742536279968874e+01
4.762195568272278301e+00 5.752200953948047157e+01
4.955854037045082983e+00 6.778921877203832480e+01
5.071035945105573539e+00 7.882022624605293970e+01
5.138669803494682498e+00 9.110507353739997427e+01
5.182273143249487291e+00 1.051719843369765357e+02
5.218728043596543742e+00 1.215870472364451160e+02
5.254353290172231183e+00 1.408173069415628333e+02
5.281844495293580799e+00 1.629670975325766165e+02
5.298538012979427947e+00 1.882003506857251409e+02
5.313792855677629490e+00 2.172731420557816193e+02
5.331843464296568413e+00 2.509284654623374990e+02
5.344385745684136602e+00 2.893758371406939887e+02
5.343981838249958649e+00 3.328589076323371501e+02
5.322567369710553109e+00 3.822518221303207042e+02
5.277655750177016714e+00 4.386102018941850247e+02
5.220120882241508831e+00 5.031759391703948268e+02
5.158331867846671415e+00 5.773179584770388146e+02
5.092377226850537397e+00 6.628671464121504187e+02
5.022710825702616511e+00 7.618500843536502316e+02
4.957447116129029219e+00 8.768914528561260795e+02
4.899688973360611044e+00 1.010230525708809978e+03
4.846123984607634050e+00 1.162842600873951824e+03
4.794978872023054173e+00 1.335666950551982382e+03
4.746783519883956082e+00 1.530161381927898447e+03
4.697980105520507266e+00 1.746267866261692006e+03
4.638125979380299135e+00 1.979536133546282144e+03
4.565993470730179915e+00 2.229077826295379054e+03
4.497602764741566617e+00 2.509701695710300100e+03
4.448194385683451380e+00 2.834349345176317456e+03
3.798847654218513004e+00 2.797467477138123741e+03
3.840552185398926177e+00 3.192874548852504631e+03
3.877493725395706914e+00 3.636196381195204594e+03
3.905087778242184005e+00 4.127763464827484313e+03
3.923977468323039730e+00 4.672334571061862334e+03
3.937319586381154757e+00 5.278206448314410409e+03
3.947405117952521358e+00 5.954770311002296694e+03
3.955802590053629775e+00 6.712270384052078953e+03
3.962854416244670386e+00 7.560691070021373889e+03
3.968897290820220469e+00 8.511485764314607877e+03
3.974029390032232545e+00 9.577188730624753589e+03
3.978382020343091519e+00 1.077151651105350902e+04
3.982181188689212892e+00 1.211086778934697577e+04
3.985392752323321020e+00 1.361233047541041742e+04
3.988196838754317408e+00 1.529620973935145958e+04
3.990645692967102587e+00 1.718455009603731014e+04
3.992704378815639110e+00 1.930277883982277126e+04
3.994620717530792398e+00 2.167889779748941510e+04
3.996253125055471589e+00 2.434410374826602128e+04
3.997775500233242241e+00 2.733430561118204423e+04
3.999228748434433989e+00 3.068918988494435689e+04
4.000554351532115582e+00 3.445384880850926857e+04
4.001800484116640355e+00 3.867786114236137655e+04
4.002979784581348177e+00 4.341792743451488059e+04
4.004154860216381451e+00 4.873779188549396349e+04
4.005393660516608278e+00 5.470795740926888539e+04
4.006572019786202254e+00 6.140855455603616429e+04
4.007965956838694943e+00 6.893038611173132085e+04
4.009296233517852137e+00 7.737380213220028963e+04
4.010904082520410974e+00 8.685354782371527108e+04
4.012455889225742922e+00 9.749556911121198209e+04
4.014185138866060321e+00 1.094440444443616725e+05
4.016287292243232443e+00 1.228655608878872299e+05
2.326438653709457682e+00 6.749962591648293042e-01
2.360456387954812385e+00 7.412445409754460091e-01
2.393036308029221182e+00 8.125355438082852988e-01
2.425653291266816947e+00 8.905562951667613802e-01
2.459287543228229289e+00 9.772876148832645438e-01
2.493416513173404514e+00 1.073159056949489543e+00
2.527786922575066431e+00 1.178677844685142251e+00
2.743436787798786192e+00 2.093431913287915780e+00
2.780262637704642881e+00 2.304539084925530723e+00
2.817762364563764610e+00 2.537600213329226140e+00
2.855734828407004322e+00 2.794646464798584695e+00
2.894279877464668083e+00 3.080118621965432180e+00
2.933357409057943066e+00 3.396675247843149670e+00
2.972741298949527433e+00 3.745437667576461127e+00
3.012457748818601289e+00 4.129784932307480005e+00
3.052596548800417864e+00 4.553712089247761163e+00
3.093365808917816207e+00 5.022101108220353716e+00
3.134621957665346681e+00 5.539449166888950060e+00
3.176042531940962643e+00 6.110243772385733685e+00
3.217695342158309213e+00 6.740192631833837211e+00
3.261510669005744933e+00 7.447588897049194578e+00
3.307127676054037124e+00 8.236622567099500358e+00
3.353156941949704706e+00 9.111516070841885195e+00
3.399084219202600288e+00 1.008070795834938771e+01
3.445891777565946779e+00 1.116052500836882011e+01
3.494592088536262686e+00 1.236987195107151649e+01
3.544038800559851765e+00 1.372403962614354533e+01
3.593148232530488873e+00 1.524013605354280720e+01
3.644846076806789181e+00 1.696100281498643625e+01
3.700236217314660347e+00 1.892411542002376024e+01
3.753288267171787318e+00 2.113623651612898158e+01
3.804153225520728210e+00 2.364237851695468251e+01
3.878116767493137385e+00 2.667037527337203429e+01
3.991144020466060649e+00 3.046758266254169456e+01
4.125604151831365307e+00 3.512340129929362575e+01
4.279486659699278661e+00 4.080283492901384079e+01
4.505752352405535177e+00 4.824742536279968874e+01
4.762195568272277413e+00 5.752200953948047157e+01
4.955854037045115845e+00 6.778921877203886481e+01
5.071035945105563769e+00 7.882022624605293970e+01
5.138669803494682498e+00 9.110507353739997427e+01
5.182273143249489955e+00 1.051719843369765357e+02
5.218728043596531307e+00 1.215870472364451160e+02
5.254353290172239177e+00 1.408173069415633734e+02
5.281844495293579911e+00 1.629670975325766165e+02
5.298538012979426171e+00 1.882003506857251409e+02
5.313792855677642812e+00 2.172731420557816193e+02
5.331843464296567525e+00 2.509284654623374990e+02
5.344385745684136602e+00 2.893758371406939887e+02
5.343981838249958649e+00 3.328589076323371501e+02
5.322567369710553109e+00 3.822518221303207042e+02
5.277655750177051353e+00 4.386102018941868437e+02
5.220120882241515048e+00 5.031759391703968731e+02
5.158331867846668750e+00 5.773179584770388146e+02
5.092377226850541838e+00 6.628671464121504187e+02
5.022710825702611181e+00 7.618500843536502316e+02
4.957447116129025666e+00 8.768914528561224415e+02
4.899688973360610156e+00 1.010230525708809978e+03
4.846123984607638491e+00 1.162842600873951824e+03
4.794978872023058614e+00 1.335666950551982382e+03
4.746783519883967628e+00 1.530161381927892080e+03
4.697980105520494831e+00 1.746267866261692006e+03
4.638125979380296471e+00 1.979536133546282144e+03
4.565993470730181691e+00 2.229077826295379054e+03
4.497602764741566617e+00 2.509701695710300100e+03
4.448194385683429175e+00 2.834349345176306088e+03
3.798847654218507230e+00 2.797467477138112827e+03
3.840552185398933727e+00 3.192874548852504631e+03
3.877493725395704249e+00 3.636196381195204594e+03
3.905087778242184893e+00 4.127763464827484313e+03
3.923977468323042839e+00 4.672334571061862334e+03
3.937319586381148095e+00 5.278206448314410409e+03
3.947405117952520026e+00 5.954770311002296694e+03
3.955802590053631551e+00 6.712270384052078953e+03
3.962854416244670386e+00 7.560691070021373889e+03
3.968897290820220025e+00 8.511485764314607877e+03
3.974029390032248976e+00 9.577188730624791788e+03
3.978382020343083081e+00 1.077151651105350902e+04
3.982181188689203566e+00 1.211086778934692666e+04
3.985392752323320575e+00 1.361233047541041742e+04
3.988196838754317408e+00 1.529620973935145958e+04
3.990645692967112357e+00 1.718455009603731014e+04
3.992704378815639110e+00 1.930277883982277126e+04
3.994620717530799947e+00 2.167889779748941510e+04
3.996253125055458710e+00 2.434410374826591942e+04
3.997775500233252011e+00 2.733430561118204423e+04
3.999228748434437097e+00 3.068918988494435689e+04
4.000554351532122688e+00 3.445384880850926857e+04
4.001800484116656342e+00 3.867786114236137655e+04
4.002979784581333078e+00 4.341792743451488059e+04
4.004154860216381451e+00 4.873779188549396349e+04
4.005393660516615384e+00 5.470795740926888539e+04
4.006572019786200478e+00 6.140855455603641167e+04
4.007965956838693167e+00 6.893038611173132085e+04
4.009296233517860131e+00 7.737380213220028963e+04
4.010904082520418967e+00 8.685354782371492183e+04
4.012455889225742922e+00 9.749556911121198209e+04
4.014185138866072755e+00 1.094440444443616725e+05
4.016287292243241325e+00 1.228655608878872299e+05
2.326438653709464788e+00 6.749962591648319687e-01
2.360456387954811941e+00 7.412445409754460091e-01
2.393036308029221182e+00 8.125355438082852988e-01
2.425653291266816503e+00 8.905562951667613802e-01
2.459287543228229289e+00 9.772876148832645438e-01
2.493416513173395632e+00 1.073159056949485102e+00
2.527786922575070871e+00 1.178677844685142251e+00
2.743436787798793741e+00 2.093431913287924662e+00
2.780262637704644213e+00 2.304539084925530723e+00
2.817762364563765498e+00 2.537600213329226140e+00
2.855734828407006543e+00 2.794646464798584695e+00
2.894279877464666750e+00 3.080118621965432180e+00
2.933357409057948395e+00 3.396675247843149670e+00
2.972741298949540312e+00 3.745437667576492657e+00
3.012457748818601289e+00 4.129784932307480005e+00
3.052596548800416087e+00 4.553712089247761163e+00
3.093365808917814430e+00 5.022101108220353716e+00
3.134621957665346681e+00 5.539449166888950060e+00
3.176042531940965752e+00 6.110243772385733685e+00
3.217695342158310545e+00 6.740192631833837211e+00
3.261510669005751595e+00 7.447588897049194578e+00
3.307127676054044230e+00 8.236622567099500358e+00
3.353156941949703373e+00 9.111516070841885195e+00
3.399084219202584745e+00 1.008070795834934685e+01
3.445891777565945446e+00 1.116052500836882011e+01
3.494592088536268459e+00 1.236987195107151649e+01
3.544038800559864644e+00 1.372403962614360040e+01
3.593148232530491537e+00 1.524013605354280720e+01
3.644846076806779411e+00 1.696100281498643625e+01
3.700236217314657239e+00 1.892411542002368208e+01
3.753288267171794867e+00 2.113623651612907040e+01
3.804153225520732651e+00 2.364237851695468251e+01
3.878116767493134276e+00 2.667037527337203429e+01
3.991144020466048659e+00 3.046758266254169456e+01
4.125604151831367084e+00 3.512340129929362575e+01
4.279486659699280438e+00 4.080283492901384079e+01
4.505752352405540506e+00 4.824742536279968874e+01
4.762195568272281854e+00 5.752200953948047157e+01
4.955854037045082983e+00 6.778921877203832480e+01
5.071035945105560216e+00 7.882022624605293970e+01
5.138669803494670951e+00 9.110507353739997427e+01
5.182273143249485514e+00 1.051719843369765357e+02
5.218728043596543742e+00 1.215870472364451160e+02
5.254353290172240065e+00 1.408173069415633734e+02
5.281844495293558595e+00 1.629670975325759628e+02
5.298538012979428835e+00 1.882003506857251409e+02
5.313792855677641036e+00 2.172731420557816193e+02
5.331843464296579072e+00 2.509284654623385222e+02
5.344385745684131273e+00 2.893758371406939887e+02
5.343981838249970195e+00 3.328589076323371501e+02
5.322567369710556662e+00 3.822518221303222958e+02
5.277655750177031813e+00 4.386102018941850247e+02
5.220120882241517712e+00 5.031759391703968731e+02
5.158331867846671415e+00 5.773179584770388146e+02
5.092377226850536509e+00 6.628671464121476902e+02
5.022710825702614734e+00 7.618500843536502316e+02
4.957447116129029219e+00 8.768914528561260795e+02
4.899688973360606603e+00 1.010230525708809978e+03
4.846123984607639379e+00 1.162842600873951824e+03
4.794978872023058614e+00 1.335666950551982382e+03
4.746783519883954305e+00 1.530161381927892080e+03
4.697980105520507266e+00 1.746267866261692006e+03
4.638125979380299135e+00 1.979536133546282144e+03
4.565993470730179027e+00 2.229077826295379054e+03
4.497602764741568393e+00 2.509701695710300100e+03
4.448194385683438945e+00 2.834349345176317456e+03
3.798847654218506786e+00 2.797467477138123741e+03
3.840552185398934171e+00 3.192874548852504631e+03
