# eta[dimensionless] P[GPa]
1.554847963802459265e+00 4.437115663473195082e-01
1.613748606177409339e+00 5.561142628767675733e-01
1.669967985046723946e+00 6.800797700871151763e-01
1.724606797465599195e+00 8.160767184973307664e-01
1.778139008876977956e+00 9.673453876985784738e-01
1.879712409172045628e+00 1.350778667607942962e+00
1.899921167335022254e+00 1.413771974057690395e+00
1.950731600600644766e+00 1.628795218843610337e+00
2.001893179893839747e+00 1.874685243190728823e+00
2.049711420174882726e+00 2.132948888063550097e+00
2.095512776368690933e+00 2.408312211522933843e+00
2.139747907960213968e+00 2.706353235547707126e+00
2.179722067381799633e+00 3.015859817142609423e+00
2.216411768602867038e+00 3.340995465307122991e+00
2.251174740840909738e+00 3.688843096742648431e+00
2.171492458822672500e+00 3.862209392357476734e+00
2.290153985074787180e+00 4.642136684995866958e+00
2.413584465382755173e+00 5.554146702228567989e+00
2.546802360972985735e+00 6.630880130518758797e+00
2.695302767397791843e+00 7.919859378716844311e+00
2.863392537904485113e+00 9.465197035563873484e+00
2.893114837024063135e+00 1.007141788390235249e+01
2.947172372587381517e+00 1.085494072611460226e+01
3.029965591615494169e+00 1.186580424280789359e+01
3.188368675313683287e+00 1.350048055827284976e+01
3.420940248338680600e+00 1.584414456397701088e+01
3.653728940406097525e+00 1.834012969136032467e+01
3.870893115736768308e+00 2.093814547294187633e+01
4.059568476268022863e+00 2.356817018742073344e+01
4.208327511219044581e+00 2.623827123075855638e+01
4.316379938096067903e+00 2.899271925306111086e+01
4.393617528299922803e+00 3.187491193323208805e+01
4.444829832796385993e+00 3.495165497950819855e+01
4.474276314107195951e+00 3.829057838062693975e+01
4.489228942074014128e+00 4.196182736376854905e+01
4.490194222768658427e+00 4.604860454431018724e+01
4.481400911912114537e+00 5.063716397840248362e+01
4.466986496580613419e+00 5.582017250969139610e+01
4.449699624052295910e+00 6.170414816203509645e+01
4.430473526688769148e+00 6.841326585678037020e+01
4.409881424402028571e+00 7.609294450597722914e+01
4.388270279348190250e+00 8.490705145116626795e+01
4.365997542774689322e+00 9.505400411444028919e+01
4.343245986086859745e+00 1.067637693597678492e+02
4.320438161501576779e+00 1.202883769067576196e+02
4.298125718234997450e+00 1.358989213124344815e+02
4.277089903073069799e+00 1.539046595242784861e+02
4.258331564899390465e+00 1.746269996231117432e+02
4.242071514356079653e+00 1.984007296259441659e+02
4.227937834677328865e+00 2.256090406187883275e+02
4.217475023965819858e+00 2.566187901786118459e+02
4.213768675493968274e+00 2.918037073846675753e+02
4.217347307798133826e+00 3.316508220265415048e+02
4.222589177993744336e+00 3.768453410905465262e+02
4.216362677125017555e+00 4.284217748089492375e+02
4.364113954907016257e+00 4.986975887343048726e+02
4.340931215551221634e+00 5.709629666430631687e+02
4.319982494878034984e+00 6.531838601230238055e+02
4.300746290627182056e+00 7.465659164821553304e+02
4.283054829818714992e+00 8.523768790096220300e+02
4.266479196675895480e+00 9.720088006742744255e+02
4.250981747244984454e+00 1.107014323395579822e+03
4.236173044485533445e+00 1.259054737969372354e+03
4.222086829111397321e+00 1.430036083414204313e+03
4.208625793672521098e+00 1.622085156469920094e+03
4.195706789460299291e+00 1.837507576417455084e+03
4.183204854201458822e+00 2.079005499091052116e+03
4.171354953888690709e+00 2.349561263456721917e+03
4.159956552617570580e+00 2.652574536272495152e+03
4.149001983192315279e+00 2.991721110378382491e+03
4.138571561405910870e+00 3.371316399537760844e+03
4.128681612143340729e+00 3.796198503693426119e+03
4.119230934622618356e+00 4.271631906811251611e+03
4.109872132996901684e+00 4.803423589411041576e+03
4.102751379494294248e+00 5.400831180491719351e+03
4.097552399447023319e+00 6.072051197812818828e+03
4.093225275305823807e+00 6.825006548136095262e+03
4.090141404570906580e+00 7.670693591982939324e+03
4.088506538608289276e+00 8.621130797582189189e+03
4.088409631914708520e+00 9.690303092262707651e+03
4.090227179294592119e+00 1.089444639951395402e+04
4.094070553390436906e+00 1.225165881003919094e+04
4.100241771676779834e+00 1.378380616981263302e+04
4.109022375131608840e+00 1.551532314037307333e+04
1.554847963802459265e+00 4.437115663473195082e-01
1.613748606177409339e+00 5.561142628767675733e-01
1.669967985046723946e+00 6.800797700871151763e-01
1.724606797465599195e+00 8.160767184973307664e-01
1.778139008876977956e+00 9.673453876985784738e-01
1.879712409172045628e+00 1.350778667607942962e+00
1.899921167335023142e+00 1.413771974057690395e+00
1.950731600600642990e+00 1.628795218843603898e+00
2.001893179893839747e+00 1.874685243190728823e+00
2.049711420174882726e+00 2.132948888063550097e+00
2.095512776368748220e+00 2.408312211523120805e+00
2.139747907960213968e+00 2.706353235547707126e+00
2.179722067381799633e+00 3.015859817142609423e+00
2.216411768602867038e+00 3.340995465307122991e+00
2.251174740840909738e+00 3.688843096742648431e+00
2.171492458822672500e+00 3.862209392357476734e+00
2.290153985074787180e+00 4.642136684995866958e+00
2.413584465382755173e+00 5.554146702228567989e+00
2.546802360972992840e+00 6.630880130518812976e+00
2.695302767397799393e+00 7.919859378716844311e+00
2.863392537904485113e+00 9.465197035563873484e+00
2.893114837024068464e+00 1.007141788390235249e+01
2.947172372587387734e+00 1.085494072611460226e+01
3.029965591615494169e+00 1.186580424280789359e+01
3.188368675313671297e+00 1.350048055827273963e+01
3.420940248338682821e+00 1.584414456397701088e+01
3.653728940406093972e+00 1.834012969136025006e+01
3.870893115736766976e+00 2.093814547294187633e+01
4.059568476268022863e+00 2.356817018742073344e+01
4.208327511219051686e+00 2.623827123075855638e+01
4.316379938096065239e+00 2.899271925306111086e+01
4.393617528299922803e+00 3.187491193323208805e+01
4.444829832796382441e+00 3.495165497950819855e+01
4.474276314107197727e+00 3.829057838062693975e+01
4.489228942074014128e+00 4.196182736376854905e+01
