# eta[dimensionless] P[GPa]
2.331677482880607943e+00 5.772181327568930431e-01
2.363345791444886768e+00 6.241312090179464978e-01
2.397772948892300526e+00 6.792863337122952982e-01
2.432996100444132281e+00 7.435157363281895693e-01
2.471545202725765389e+00 8.158630720632443767e-01
2.511724621179044270e+00 8.956365072936516292e-01
2.550313034675588675e+00 9.826156853194198959e-01
2.860347047020251221e+00 2.102459561237203012e+00
2.899624796116191838e+00 2.316110639297129126e+00
2.941262560729224873e+00 2.554574746145878095e+00
2.981816649710823608e+00 2.815542296239464726e+00
3.020574736577087194e+00 3.100773079034310431e+00
3.059319454542255290e+00 3.414960184727733328e+00
3.099030551280987478e+00 3.761388080485441598e+00
3.139650784584416598e+00 4.143028461486903957e+00
3.180802251661646984e+00 4.564629274568827277e+00
3.221015885488270669e+00 5.029917533466862878e+00
3.259340761390982166e+00 5.546936538476737510e+00
3.297307299071813080e+00 6.116862372081106614e+00
3.338088479199411207e+00 6.751221082685915142e+00
3.382175686831133898e+00 7.461899119906306943e+00
3.425472322370747946e+00 8.249249352509290034e+00
3.465090015720862837e+00 9.113276424871159520e+00
3.504511413481407267e+00 1.007138367277820556e+01
3.548011047131876872e+00 1.114905501968708812e+01
3.594304079986997635e+00 1.235876557316025348e+01
3.638262470832192452e+00 1.371137187496109888e+01
3.678658398659723883e+00 1.522796334578995037e+01
3.720311799647772588e+00 1.694950470495054518e+01
3.763195740951817747e+00 1.890692774398208442e+01
3.800139909143259942e+00 2.111224875560423797e+01
3.832947406501784560e+00 2.363208400981914536e+01
3.884820298239537895e+00 2.668222115082803825e+01
3.962699884396994054e+00 3.042092873385822926e+01
4.055819749802707541e+00 3.495294909509802039e+01
4.182451868985017640e+00 4.065870477957314222e+01
4.398427832665763759e+00 4.836909576263204258e+01
4.656745877826542035e+00 5.796280051989800342e+01
4.855424532905265878e+00 6.833676530501097091e+01
4.983172494499047644e+00 7.931606214158368573e+01
5.068566452190345295e+00 9.151810683537485147e+01
5.128745813661487851e+00 1.055233624190140347e+02
5.178084160368827682e+00 1.219018188547416059e+02
5.222669349100755198e+00 1.410833951709661847e+02
5.256809852279939577e+00 1.631383810650102930e+02
5.279912191724769777e+00 1.882555286554442944e+02
5.303208422634055452e+00 2.172387398434784131e+02
5.331502833307862232e+00 2.508263984676224254e+02
5.354886107209495094e+00 2.891782208398823855e+02
5.363818363089099428e+00 3.324581496648689836e+02
5.349295425535449233e+00 3.814316190385776508e+02
5.311317249386333650e+00 4.369320482818538380e+02
5.266304363424862522e+00 4.999245001014916170e+02
5.224315801575375673e+00 5.718430121011291476e+02
5.179839522239867655e+00 6.551766554801915845e+02
5.128068507297373735e+00 7.526673197457409970e+02
5.071573189384364966e+00 8.671028556188368839e+02
5.013876369066001537e+00 1.000222894933654970e+03
4.952226335614601460e+00 1.153005196237502105e+03
4.888955672357478299e+00 1.327151452031786903e+03
4.829783878560726329e+00 1.523464916757141964e+03
4.770000884883362602e+00 1.739900853369984361e+03
4.703695228835633735e+00 1.975274209529330165e+03
4.613714792965563305e+00 2.224332143534461011e+03
4.360812544091739795e+00 2.416277522642645636e+03
4.045130688655511619e+00 2.570765155346522079e+03
3.373647167747960474e+00 2.491272701034821239e+03
3.725367741589439952e+00 3.097960350636153635e+03
3.886652241268268693e+00 3.643508158551233009e+03
3.913371187009156760e+00 4.135166952429801313e+03
3.926051563457946258e+00 4.673482372988710267e+03
3.937709588639256797e+00 5.277241265171758641e+03
3.947508703792919071e+00 5.953082317750334369e+03
3.955970259074492290e+00 6.710368592245977197e+03
3.962909136269409771e+00 7.558492825261125290e+03
3.968762877554715462e+00 8.508970381672557778e+03
3.973902496373197923e+00 9.574549529887466633e+03
3.978452708716478714e+00 1.076871220153234026e+04
3.982321956257743434e+00 1.210747835500303881e+04
3.985537189236935784e+00 1.360812788802189971e+04
3.988544673296637644e+00 1.529167448697819418e+04
3.991110553056250065e+00 1.717998986684523697e+04
3.992859467953555175e+00 1.929767368932770842e+04
3.994452372916767580e+00 2.167263104253088022e+04
3.996125731954909721e+00 2.433674789201498425e+04
3.997685545361306492e+00 2.732659798061473339e+04
3.999102282285115439e+00 3.068155617758733206e+04
4.000590563170112191e+00 3.444579208865594410e+04
4.002165604355030659e+00 3.866985565447362751e+04
4.003502338221538004e+00 4.340878194361388159e+04
4.004462934836017673e+00 4.872510747528966749e+04
4.005553370727114704e+00 5.469474327961156814e+04
4.006723673078646186e+00 6.139590113359840325e+04
4.008186210913604164e+00 6.891592485292299534e+04
4.009842548848793875e+00 7.736047284992238565e+04
4.011705139625326488e+00 8.684376918592030415e+04
4.013181742961760889e+00 9.748465762321019429e+04
4.014859145201147506e+00 1.094290300871115614e+05
4.016877186725154480e+00 1.228458541902464494e+05
4.019049748667679722e+00 1.379166965911298466e+05
4.021584536674900789e+00 1.548447739048986987e+05
4.025184104101011684e+00 1.738971664255100186e+05
4.033960592774323395e+00 1.955451259151961713e+05
4.032525114351671824e+00 2.193272975014083204e+05
4.144641327839535982e+00 2.529828000227128505e+05
4.281472117925420484e+00 2.938164710057174671e+05
4.219822848277527960e+00 3.279010910446508788e+05
2.331677482880612828e+00 5.772181327568953746e-01
2.363345791444886324e+00 6.241312090179464978e-01
2.397772948892300526e+00 6.792863337122952982e-01
2.432996100444132281e+00 7.435157363281895693e-01
2.471545202725770274e+00 8.158630720632477074e-01
2.511724621179044270e+00 8.956365072936516292e-01
2.550313034675586454e+00 9.826156853194158991e-01
2.860347047020251221e+00 2.102459561237203012e+00
2.899624796116191394e+00 2.316110639297129126e+00
2.941262560729218212e+00 2.554574746145867881e+00
2.981816649710823164e+00 2.815542296239464726e+00
3.020574736577087194e+00 3.100773079034310431e+00
3.059319454542241523e+00 3.414960184727719117e+00
3.099030551280986145e+00 3.761388080485441598e+00
3.139650784584417931e+00 4.143028461486903957e+00
3.180802251661653646e+00 4.564629274568827277e+00
3.221015885488274666e+00 5.029917533466862878e+00
3.259340761390953300e+00 5.546936538476669121e+00
3.297307299071816189e+00 6.116862372081106614e+00
3.338088479199414760e+00 6.751221082685942676e+00
3.382175686831134342e+00 7.461899119906306943e+00
3.425472322370747946e+00 8.249249352509290034e+00
3.465090015720861505e+00 9.113276424871159520e+00
3.504511413481407267e+00 1.007138367277820556e+01
3.548011047131876872e+00 1.114905501968708812e+01
3.594304079986984757e+00 1.235876557316020374e+01
3.638262470832194673e+00 1.371137187496109888e+01
3.678658398659723883e+00 1.522796334578995037e+01
3.720311799647772588e+00 1.694950470495054518e+01
3.763195740951817303e+00 1.890692774398208442e+01
3.800139909143259942e+00 2.111224875560423797e+01
3.832947406501786336e+00 2.363208400981914536e+01
3.884820298239556102e+00 2.668222115082814838e+01
3.962699884396998051e+00 3.042092873385822926e+01
4.055819749802702212e+00 3.495294909509802039e+01
4.182451868985011423e+00 4.065870477957314222e+01
4.398427832665767312e+00 4.836909576263204258e+01
4.656745877826546476e+00 5.796280051989800342e+01
4.855424532905251667e+00 6.833676530501070090e+01
4.983172494499049421e+00 7.931606214158368573e+01
5.068566452190343519e+00 9.151810683537485147e+01
5.128745813661485187e+00 1.055233624190144752e+02
5.178084160368830346e+00 1.219018188547416059e+02
5.222669349100762304e+00 1.410833951709661847e+02
5.256809852279935136e+00 1.631383810650102930e+02
5.279912191724797310e+00 1.882555286554450618e+02
5.303208422634050123e+00 2.172387398434784131e+02
5.331502833307875555e+00 2.508263984676234486e+02
5.354886107209495094e+00 2.891782208398823855e+02
5.363818363089104757e+00 3.324581496648689836e+02
5.349295425535445681e+00 3.814316190385776508e+02
5.311317249386334538e+00 4.369320482818538380e+02
5.266304363424871404e+00 4.999245001014935497e+02
5.224315801575358797e+00 5.718430121011291476e+02
5.179839522239865879e+00 6.551766554801915845e+02
5.128068507297369294e+00 7.526673197457409970e+02
5.071573189384364966e+00 8.671028556188368839e+02
5.013876369066022853e+00 1.000222894933654970e+03
4.952226335614610342e+00 1.153005196237506880e+03
4.888955672357469417e+00 1.327151452031786903e+03
4.829783878560719224e+00 1.523464916757141964e+03
4.770000884883359937e+00 1.739900853369984361e+03
4.703695228835633735e+00 1.975274209529330165e+03
4.613714792965542877e+00 2.224332143534451916e+03
4.360812544091753118e+00 2.416277522642656095e+03
4.045130688655524054e+00 2.570765155346532538e+03
3.373647167747955589e+00 2.491272701034821239e+03
3.725367741589444393e+00 3.097960350636153635e+03
3.886652241268266472e+00 3.643508158551233009e+03
3.913371187009156760e+00 4.135166952429801313e+03
3.926051563457952476e+00 4.673482372988710267e+03
3.937709588639262570e+00 5.277241265171780469e+03
3.947508703792913298e+00 5.953082317750334369e+03
3.955970259074502504e+00 6.710368592246004482e+03
3.962909136269408883e+00 7.558492825261125290e+03
3.968762877554715462e+00 8.508970381672557778e+03
3.973902496373205473e+00 9.574549529887504832e+03
3.978452708716496034e+00 1.076871220153234026e+04
3.982321956257748763e+00 1.210747835500303881e+04
3.985537189236941558e+00 1.360812788802189971e+04
3.988544673296647858e+00 1.529167448697819418e+04
3.991110553056250065e+00 1.717998986684523697e+04
3.992859467953555175e+00 1.929767368932770842e+04
3.994452372916769800e+00 2.167263104253088022e+04
3.996125731954907945e+00 2.433674789201498425e+04
3.997685545361309156e+00 2.732659798061473339e+04
3.999102282285115439e+00 3.068155617758733206e+04
4.000590563170105085e+00 3.444579208865594410e+04
4.002165604355020889e+00 3.866985565447346744e+04
4.003502338221539780e+00 4.340878194361388159e+04
4.004462934836023891e+00 4.872510747528966749e+04
4.005553370727113816e+00 5.469474327961156814e+04
4.006723673078656844e+00 6.139590113359840325e+04
4.008186210913612157e+00 6.891592485292299534e+04
4.009842548848798316e+00 7.736047284992238565e+04
4.011705139625324712e+00 8.684376918591994036e+04
4.013181742961755560e+00 9.748465762321019429e+04
4.014859145201151946e+00 1.094290300871115614e+05
4.016877186725152704e+00 1.228458541902464494e+05
4.019049748667679722e+00 1.379166965911298466e+05
4.021584536674891908e+00 1.548447739048980584e+05
4.025184104101014348e+00 1.738971664255100186e+05
4.033960592774334941e+00 1.955451259151961713e+05
4.032525114351682483e+00 2.193272975014083204e+05
4.144641327839521772e+00 2.529828000227128505e+05
4.281472117925407161e+00 2.938164710057174671e+05
4.219822848277529737e+00 3.279010910446508788e+05
2.331677482880607055e+00 5.772181327568930431e-01
2.363345791444886324e+00 6.241312090179464978e-01
2.397772948892300526e+00 6.792863337122952982e-01
2.432996100444133614e+00 7.435157363281895693e-01
2.471545202725765389e+00 8.158630720632443767e-01
2.511724621179050487e+00 8.956365072936516292e-01
2.550313034675586454e+00 9.826156853194158991e-01
2.860347047020260547e+00 2.102459561237219887e+00
2.899624796116191838e+00 2.316110639297129126e+00
2.941262560729224873e+00 2.554574746145878095e+00
2.981816649710831602e+00 2.815542296239464726e+00
3.020574736577088970e+00 3.100773079034310431e+00
3.059319454542242855e+00 3.414960184727719117e+00
3.099030551280986145e+00 3.761388080485441598e+00
3.139650784584418375e+00 4.143028461486903957e+00
3.180802251661653646e+00 4.564629274568827277e+00
3.221015885488273778e+00 5.029917533466883306e+00
3.259340761390955077e+00 5.546936538476669121e+00
3.297307299071814413e+00 6.116862372081106614e+00
3.338088479199411207e+00 6.751221082685915142e+00
3.382175686831119688e+00 7.461899119906306943e+00
3.425472322370747946e+00 8.249249352509290034e+00
3.465090015720865946e+00 9.113276424871198600e+00
3.504511413481407267e+00 1.007138367277820556e+01
3.548011047131876872e+00 1.114905501968708812e+01
3.594304079986984313e+00 1.235876557316020374e+01
3.638262470832194673e+00 1.371137187496109888e+01
3.678658398659723883e+00 1.522796334578995037e+01
3.720311799647774365e+00 1.694950470495054518e+01
3.763195740951813750e+00 1.890692774398208442e+01
3.800139909143259942e+00 2.111224875560423797e+01
3.832947406501788112e+00 2.363208400981914536e+01
3.884820298239556102e+00 2.668222115082814838e+01
3.962699884396966965e+00 3.042092873385797702e+01
4.055819749802702212e+00 3.495294909509802039e+01
4.182451868985015864e+00 4.065870477957314222e+01
4.398427832665767312e+00 4.836909576263204258e+01
4.656745877826530489e+00 5.796280051989776894e+01
4.855424532905253443e+00 6.833676530501070090e+01
4.983172494499045868e+00 7.931606214158368573e+01
5.068566452190346183e+00 9.151810683537485147e+01
5.128745813661486075e+00 1.055233624190144752e+02
5.178084160368828570e+00 1.219018188547416059e+02
5.222669349100760527e+00 1.410833951709661847e+02
5.256809852279926254e+00 1.631383810650102930e+02
5.279912191724791093e+00 1.882555286554450618e+02
5.303208422634043018e+00 2.172387398434775605e+02
5.331502833307874667e+00 2.508263984676234486e+02
5.354886107209493318e+00 2.891782208398823855e+02
5.363818363089111863e+00 3.324581496648703478e+02
5.349295425535449233e+00 3.814316190385776508e+02
5.311317249386325656e+00 4.369320482818538380e+02
5.266304363424872292e+00 4.999245001014955960e+02
5.224315801575358797e+00 5.718430121011291476e+02
5.179839522239868543e+00 6.551766554801915845e+02
5.128068507297381728e+00 7.526673197457409970e+02
5.071573189384372959e+00 8.671028556188368839e+02
5.013876369066013972e+00 1.000222894933659063e+03
4.952226335614590802e+00 1.153005196237506880e+03
4.888955672357467641e+00 1.327151452031781673e+03
4.829783878560721000e+00 1.523464916757141964e+03
4.770000884883362602e+00 1.739900853369984361e+03
4.703695228835633735e+00 1.975274209529330165e+03
4.613714792965558864e+00 2.224332143534461011e+03
4.360812544091753118e+00 2.416277522642656095e+03
4.045130688655917517e+00 2.570765155346774463e+03
3.373647167747953368e+00 2.491272701034821239e+03
3.725367741589449722e+00 3.097960350636153635e+03
3.886652241268267804e+00 3.643508158551233009e+03
3.913371187009156760e+00 4.135166952429801313e+03
3.926051563457942262e+00 4.673482372988710267e+03
3.937709588639266567e+00 5.277241265171780469e+03
3.947508703792915075e+00 5.953082317750309812e+03
3.955970259074490514e+00 6.710368592245977197e+03
3.962909136269412436e+00 7.558492825261125290e+03
3.968762877554711466e+00 8.508970381672594158e+03
3.973902496373193927e+00 9.574549529887466633e+03
3.978452708716478714e+00 1.076871220153234026e+04
3.982321956257742990e+00 1.210747835500303881e+04
3.985537189236917577e+00 1.360812788802189971e+04
3.988544673296647858e+00 1.529167448697819418e+04
3.991110553056248289e+00 1.717998986684530610e+04
3.992859467953552954e+00 1.929767368932770842e+04
3.994452372916775129e+00 2.167263104253088022e+04
3.996125731954916827e+00 2.433674789201498425e+04
3.997685545361310488e+00 2.732659798061473339e+04
3.999102282285130094e+00 3.068155617758733206e+04
4.000590563170109526e+00 3.444579208865594410e+04
4.002165604355003126e+00 3.866985565447346744e+04
4.003502338221538004e+00 4.340878194361388159e+04
4.004462934836015897e+00 4.872510747528946376e+04
4.005553370727119145e+00 5.469474327961156814e+04
4.006723673078656844e+00 6.139590113359840325e+04
4.008186210913610381e+00 6.891592485292299534e+04
4.009842548848791211e+00 7.736047284992238565e+04
4.011705139625325600e+00 8.684376918591994036e+04
4.013181742961760889e+00 9.748465762321019429e+04
4.014859145201152835e+00 1.094290300871115614e+05
