# eta[dimensionless] P[GPa]
2.073504601054978025e+00 7.104827137616713806e-01
2.109552143611984842e+00 7.925340271954854909e-01
2.133522216195262278e+00 8.700147923546454054e-01
2.156088542888117576e+00 9.531069928639532840e-01
2.179400229147646861e+00 1.044711578857797196e+00
2.203731097660837523e+00 1.145908632579776487e+00
2.229271133439868269e+00 1.257817012993427408e+00
2.255802996998422127e+00 1.381176175865062694e+00
2.283124376671934908e+00 1.516875169067559703e+00
2.311686386081998279e+00 1.668354115819658867e+00
2.341168882345229019e+00 1.835474404050000174e+00
2.371610004532105354e+00 2.019920653024860346e+00
2.402746230430487184e+00 2.222965997842949903e+00
2.434349105992920315e+00 2.445939071148690580e+00
2.466612970862486431e+00 2.691036785572318291e+00
2.500075647965636083e+00 2.961488718416788402e+00
2.535110002616628666e+00 3.260785472526903206e+00
2.571732429931783415e+00 3.593108865078059377e+00
2.609505345334967252e+00 3.962509052161077960e+00
2.647409387463590669e+00 4.367824364482632227e+00
2.685627075366886274e+00 4.812709455293236793e+00
2.724917949818090435e+00 5.303099206252135822e+00
2.765969095066304728e+00 5.845937454909767794e+00
2.808793904120313822e+00 6.447259465798038214e+00
2.852915276136264833e+00 7.112256108117599673e+00
2.898814147127609431e+00 7.852198677067516286e+00
2.946886276692252782e+00 8.676234202817020957e+00
2.997328739831687017e+00 9.591476211797548501e+00
3.050555189040177861e+00 1.060855219031776642e+01
3.106946782375880733e+00 1.173935591901340025e+01
3.167429642032029147e+00 1.299933344859727313e+01
3.234027263309649847e+00 1.441021696842094713e+01
3.311056748511688852e+00 1.600647448843968235e+01
3.399698009640701901e+00 1.780791562624720470e+01
3.505099077973478305e+00 1.985980149204451806e+01
3.636570310907290882e+00 2.224109087246011285e+01
3.808011073860121609e+00 2.509238405383269566e+01
4.027918409087035023e+00 2.854553614379932824e+01
4.280455763920915757e+00 3.275233253188672933e+01
4.552604454447468640e+00 3.779933120970800786e+01
4.788131355780389065e+00 4.380572259637019528e+01
4.995162313942898891e+00 5.092430174278418775e+01
5.152944512630141638e+00 5.932963995149609815e+01
5.254317693558174795e+00 6.919189814589711318e+01
5.313406589454862328e+00 8.063102067239509552e+01
5.339768610842147822e+00 9.381367103546669739e+01
5.346022518916182520e+00 1.089860233359268591e+02
5.342600101865001783e+00 1.264847940862916573e+02
5.334661003778928823e+00 1.467076507641693865e+02
5.322302408751598435e+00 1.700812547914612480e+02
5.302931488119072334e+00 1.970641422357391832e+02
5.273713282938133240e+00 2.281756143174542046e+02
5.233048094316969490e+00 2.640320651744617635e+02
5.181044982918558084e+00 3.054082429996886390e+02
5.118815455569215800e+00 3.533240671182493315e+02
5.045364817184688988e+00 4.091798149623450627e+02
4.962377976129363155e+00 4.741390458587331977e+02
4.870606688842929799e+00 5.489944975957560018e+02
4.773755216022948389e+00 6.339309412461764168e+02
4.680035895085806530e+00 7.289683145571927980e+02
4.599512964012964389e+00 8.349024769031030928e+02
4.539813993860227548e+00 9.536656983783857413e+02
4.502559459806164455e+00 1.088139551128351741e+03
4.481513118191585043e+00 1.241818716297036417e+03
4.475461759071222900e+00 1.418517915124195952e+03
4.494012803357905206e+00 1.625756667491905773e+03
4.564927593977505360e+00 1.880198229165813700e+03
4.725841892507801845e+00 2.207883313072657984e+03
4.963190858757416279e+00 2.623759215522801696e+03
5.175103753172859200e+00 3.088099697600560376e+03
5.206642314494812851e+00 3.501672721002141770e+03
4.990277279705429336e+00 3.781713597262145413e+03
4.626097847729982782e+00 3.952458387249339921e+03
4.286260043760918848e+00 4.131233594114630250e+03
4.071677788526312014e+00 4.425690095114074211e+03
3.977285897905997736e+00 4.871044068844037611e+03
3.950998801861222987e+00 5.448008217653716201e+03
3.950599058262729280e+00 6.129749840651275008e+03
3.956683556957938830e+00 6.905006890092891808e+03
3.963326858433499744e+00 7.776460861586945612e+03
3.969297748645115753e+00 8.753661584563098586e+03
3.974411125398765066e+00 9.849028822361678976e+03
3.978685229960366332e+00 1.107684001656859618e+04
3.982240219813102833e+00 1.245331606827948235e+04
3.985224240870046231e+00 1.399670483229186175e+04
3.987813634686681930e+00 1.572755187186255353e+04
3.990162577955334022e+00 1.766891619768742385e+04
3.992333569157062279e+00 1.984655467996094012e+04
3.994292159068308479e+00 2.228918300047658340e+04
3.995982986462998543e+00 2.502895522470502692e+04
3.997397840857716655e+00 2.810211150164154606e+04
3.998582159201782726e+00 3.154961521982396880e+04
3.999623042483891222e+00 3.541772442055299325e+04
4.000636789683307271e+00 3.975847987283430120e+04
4.001722741346081413e+00 4.463006546163225721e+04
4.002900112932491261e+00 5.009728504547235207e+04
4.004101051767666952e+00 5.623256317567350925e+04
4.005237497747464737e+00 6.311729844954430155e+04
4.006284763724949904e+00 7.084326436044125876e+04
4.007323644994834844e+00 7.951441732431843411e+04
4.008500740080409130e+00 8.924884282903978601e+04
4.009794966373406488e+00 1.001763551052347902e+05
4.011621781426961242e+00 1.124554670242790162e+05
4.011637539101184480e+00 1.261821635061755078e+05
2.073504601054975360e+00 7.104827137616684940e-01
2.109552143611984842e+00 7.925340271954854909e-01
2.133522216195263610e+00 8.700147923546489581e-01
2.156088542888114468e+00 9.531069928639532840e-01
2.179400229147647305e+00 1.044711578857797196e+00
2.203731097660837523e+00 1.145908632579776487e+00
2.229271133439868269e+00 1.257817012993427408e+00
2.255802996998422127e+00 1.381176175865062694e+00
2.283124376671934908e+00 1.516875169067559703e+00
2.311686386081998279e+00 1.668354115819658867e+00
2.341168882345229463e+00 1.835474404050007280e+00
2.371610004532105354e+00 2.019920653024860346e+00
2.402746230430489849e+00 2.222965997842958785e+00
2.434349105992923867e+00 2.445939071148710120e+00
2.466612970862486431e+00 2.691036785572318291e+00
2.500075647965633419e+00 2.961488718416788402e+00
2.535110002616626446e+00 3.260785472526903206e+00
2.571732429931781638e+00 3.593108865078059377e+00
2.609505345334957926e+00 3.962509052161061085e+00
2.647409387463584896e+00 4.367824364482632227e+00
2.685627075366886274e+00 4.812709455293236793e+00
2.724917949818091323e+00 5.303099206252158027e+00
2.765969095066298067e+00 5.845937454909744702e+00
2.808793904120312490e+00 6.447259465798038214e+00
2.852915276136264833e+00 7.112256108117599673e+00
2.898814147127619201e+00 7.852198677067548260e+00
2.946886276692254558e+00 8.676234202817020957e+00
2.997328739831687017e+00 9.591476211797548501e+00
3.050555189040176085e+00 1.060855219031776642e+01
3.106946782375880733e+00 1.173935591901340025e+01
3.167429642032029147e+00 1.299933344859727313e+01
3.234027263309651623e+00 1.441021696842094713e+01
3.311056748511685299e+00 1.600647448843961484e+01
3.399698009640704566e+00 1.780791562624727931e+01
3.505099077973475641e+00 1.985980149204451806e+01
3.636570310907289993e+00 2.224109087246011285e+01
3.808011073860116724e+00 2.509238405383259263e+01
4.027918409087051010e+00 2.854553614379932824e+01
4.280455763920915757e+00 3.275233253188672933e+01
4.552604454447474858e+00 3.779933120970816418e+01
4.788131355780379295e+00 4.380572259637001054e+01
4.995162313942883792e+00 5.092430174278398169e+01
5.152944512630143414e+00 5.932963995149609815e+01
5.254317693558169466e+00 6.919189814589711318e+01
5.313406589454849005e+00 8.063102067239476867e+01
5.339768610842149599e+00 9.381367103546669739e+01
5.346022518916185184e+00 1.089860233359268591e+02
5.342600101864999118e+00 1.264847940862916573e+02
5.334661003778930599e+00 1.467076507641693865e+02
5.322302408751597547e+00 1.700812547914612480e+02
5.302931488119074999e+00 1.970641422357391832e+02
5.273713282938143898e+00 2.281756143174532667e+02
5.233048094316955279e+00 2.640320651744617635e+02
5.181044982918550978e+00 3.054082429996886390e+02
5.118815455569222905e+00 3.533240671182508095e+02
5.045364817184683659e+00 4.091798149623450627e+02
4.962377976129363155e+00 4.741390458587331977e+02
4.870606688842931575e+00 5.489944975957560018e+02
4.773755216022955494e+00 6.339309412461764168e+02
4.680035895085800313e+00 7.289683145571927980e+02
4.599512964012967942e+00 8.349024769031030928e+02
4.539813993860227548e+00 9.536656983783857413e+02
4.502559459806151132e+00 1.088139551128351741e+03
4.481513118191585043e+00 1.241818716297036417e+03
4.475461759071231782e+00 1.418517915124195952e+03
4.494012803357920305e+00 1.625756667491912367e+03
4.564927593977502696e+00 1.880198229165813700e+03
4.725841892507790298e+00 2.207883313072657984e+03
4.963190858757418056e+00 2.623759215522801696e+03
5.175103753172856536e+00 3.088099697600560376e+03
5.206642314494811075e+00 3.501672721002127673e+03
4.990277279705425784e+00 3.781713597262160874e+03
4.626097847729979229e+00 3.952458387249339921e+03
4.286260043760918848e+00 4.131233594114630250e+03
4.071677788526335107e+00 4.425690095114092401e+03
3.977285897906000400e+00 4.871044068844037611e+03
3.950998801861221210e+00 5.448008217653694373e+03
3.950599058262729280e+00 6.129749840651275008e+03
3.956683556957943271e+00 6.905006890092920912e+03
3.963326858433477984e+00 7.776460861586912870e+03
3.969297748645121082e+00 8.753661584563134966e+03
3.974411125398764622e+00 9.849028822361718994e+03
3.978685229960366776e+00 1.107684001656859618e+04
3.982240219813090398e+00 1.245331606827948235e+04
3.985224240870044010e+00 1.399670483229186175e+04
3.987813634686687703e+00 1.572755187186255353e+04
3.990162577955334022e+00 1.766891619768742385e+04
3.992333569157061834e+00 1.984655467996094012e+04
3.994292159068304482e+00 2.228918300047658340e+04
3.995982986462999875e+00 2.502895522470502692e+04
3.997397840857709550e+00 2.810211150164142964e+04
3.998582159201782282e+00 3.154961521982396880e+04
3.999623042483891222e+00 3.541772442055299325e+04
4.000636789683310823e+00 3.975847987283430120e+04
4.001722741346070755e+00 4.463006546163225721e+04
4.002900112932487708e+00 5.009728504547235207e+04
4.004101051767658959e+00 5.623256317567350925e+04
4.005237497747454967e+00 6.311729844954430155e+04
4.006284763724924147e+00 7.084326436044095317e+04
4.007323644994826850e+00 7.951441732431809942e+04
4.008500740080416236e+00 8.924884282903978601e+04
4.009794966373384284e+00 1.001763551052343828e+05
4.011621781426944366e+00 1.124554670242790162e+05
4.011637539101183592e+00 1.261821635061755078e+05
2.073504601054975360e+00 7.104827137616684940e-01
2.109552143611984842e+00 7.925340271954854909e-01
2.133522216195260057e+00 8.700147923546419637e-01
2.156088542888117576e+00 9.531069928639532840e-01
2.179400229147646861e+00 1.044711578857797196e+00
2.203731097660837523e+00 1.145908632579776487e+00
2.229271133439868269e+00 1.257817012993427408e+00
2.255802996998422127e+00 1.381176175865062694e+00
