                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240729"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      77                                      532                  5.7911217841186797E+001                  8.9824334329489497E-001                  4.5773880372452823E-003                  4.5773879881465781E-003                  1.9357202857551338E+003                  5.3834449146840813E-004                  2.0629946177929687E-001                  3.4696891677165271E+000                  1.3847395272853356E+001                  4.9441423667557816E-001                  5.2269006450579623E+000                  3.0298467913514888E+000                  1.0874820140686076E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6270291962485201E+044                 -2.5467477221982849E-013                  2.5467477221982849E-013                                        0                                        2 
                                      80                                      532                  9.2467417371490725E+001                  1.1357870814377693E+000                  4.5773880372452823E-003                  4.5773879881454141E-003                  1.9357033543741131E+003                  5.3831259562611927E-004                  2.0629695913757681E-001                  3.4696997047297837E+000                  1.3847412191043782E+001                  4.9442692178130004E-001                  5.2269016144384990E+000                  3.0299159580589881E+000                  1.0874782370799677E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6270516684104768E+044                 -1.0028593674442694E-012                  2.5552340522766712E-013                                        0                                        2 
                                      90                                      532                  5.1831184396247249E+002                  1.9275995419140175E+000                  4.5773880372452823E-003                  4.5773879881310809E-003                  1.9354948236496562E+003                  5.3791988651574708E-004                  2.0626613581711542E-001                  3.4698294923736999E+000                  1.3847620581469437E+001                  4.9458317080950009E-001                  5.2269135499617283E+000                  3.0307680450031795E+000                  1.0874317114795963E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6273284791576906E+044                 -3.4537869402193892E-012                  2.5389764439306614E-013                                        0                                        2 
                                     100                                      532                  3.1550282903618968E+003                  2.7194120023902655E+000                  4.5773880372452823E-003                  4.5773879880435121E-003                  1.9342086070984512E+003                  5.3550279431113302E-004                  2.0607599644201355E-001                  3.4706305406371860E+000                  1.3848906920768583E+001                  4.9554764578423099E-001                  5.2269870256354869E+000                  3.0360328148018954E+000                  1.0871444225483776E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6290375317010359E+044                 -5.9400298890446500E-012                  2.4998365439627871E-013                                        0                                        2 
                                     110                                      532                  1.9480881547074303E+004                  3.5112244628665139E+000                  4.5773880372452823E-003                  4.5773879875505904E-003                  1.9264480899304779E+003                  5.2109037935211449E-004                  2.0492505786048434E-001                  3.4754952248156239E+000                  1.3856723910093903E+001                  5.0140833071089508E-001                  5.2274260998897955E+000                  3.0682145116842290E+000                  1.0853949147309397E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6394373343268864E+044                 -8.9266175244392394E-012                  5.4282668620991129E-013                                        0                                        2 
                                     120                                      532                  1.2056626178341814E+005                  4.3030369233427619E+000                  4.5773880372452823E-003                  4.5773879868044737E-003                  1.8861595061501414E+003                  4.4991311681961456E-004                  1.9863723200468061E-001                  3.5025640481250409E+000                  1.3900326707082165E+001                  5.3408444158636992E-001                  5.2296304839682435E+000                  3.2538408889559269E+000                  1.0755189524871000E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.6979205767100683E+044                 -1.9921938775126998E-011                  2.4404162104712975E-013                                        0                                        3 
                                     130                                      532                  7.4646029236494121E+005                  5.0948493838190094E+000                  4.5773880372452823E-003                  4.5773879928728495E-003                  1.7395982313279835E+003                  2.5481447160956018E-004                  1.7573865188637819E-001                  3.6089507764793467E+000                  1.4075346332500990E+001                  6.6524569267693212E-001                  5.2327142241882676E+000                  4.1351150654958060E+000                  1.0334148463225432E+001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -1.9427887592904498E+044                 -1.9667787403578025E-011                  2.5814143010507103E-013                                        0                                        3 
                                     140                                      529                  3.6517052489234642E+006                  5.5080140701809093E+000                  4.5773880372452823E-003                  4.5773879300993730E-003                  1.3866279675732919E+003                  7.1902770284264491E-005                  1.4692850565927826E-001                  3.7644732343501834E+000                  1.4349413978109732E+001                  8.7265132569123927E-001                  5.2049509711343358E+000                  6.3348689738053370E+000                  9.5584182084281863E+000                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -2.3863780592938749E+044                 -1.8467512788478128E-011                  2.3439321576574380E-013                                        0                                        3 
                                     150                                      534                  7.7132923824138362E+006                  5.7031877587082427E+000                  4.5773880372452823E-003                  4.5773877481819058E-003                  1.0886080203256581E+003                  2.4203482119660199E-005                  1.3830854972984907E-001                  3.8169873027001620E+000                  1.4449362969899189E+001                  9.4937481354738773E-001                  5.1774393693548886E+000                  7.6508127063994404E+000                  9.2235675766006775E+000                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861566E-003                  1.0103427409336066E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  4.0772218292556813E-003                  3.2499455064441502E-003                  1.2357632459792014E-003                 -2.5777750390766018E+044                 -1.9256228994530240E-011                  2.1207216031708143E-013                                        0                                        3 
