                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240725"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      77                                      489                  5.7911217841186797E+001                  8.9824334329489497E-001                  3.2456431084759547E-003                  3.2456430537507529E-003                  1.8241136821542359E+003                  4.2403419085966569E-004                  2.0618154858960339E-001                  3.3208687959116632E+000                  1.3580156577316917E+001                  3.6405124302210290E-001                  5.1094248851333379E+000                  3.2128386295668139E+000                  1.0768990022808216E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.0092162904961203E+043                 -2.6461432309818297E-013                  2.6461432309818297E-013                                        0                                        2 
                                      80                                      489                  9.2467417371490725E+001                  1.1357870814377693E+000                  3.2456431084759547E-003                  3.2456430537537097E-003                  1.8240971582665313E+003                  4.2400334367534101E-004                  2.0617778425696776E-001                  3.3208846542057433E+000                  1.3580180140270842E+001                  3.6406881411162273E-001                  5.1094256989457918E+000                  3.2129441772521048E+000                  1.0768936643035792E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.0093932938613862E+043                 -1.0417413103160149E-012                  2.5582940902597446E-013                                        0                                        2 
                                      90                                      489                  5.1831184396247249E+002                  1.9275995419140175E+000                  3.2456431084759547E-003                  3.2456430537900912E-003                  1.8238936018707336E+003                  4.2362356140302219E-004                  2.0613142931243428E-001                  3.3210799609904775E+000                  1.3580470350008259E+001                  3.6428522674298347E-001                  5.1094357090007350E+000                  3.2142444507930703E+000                  1.0768279151131026E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.0115733968728986E+043                 -3.6430627633787615E-012                  2.6787407988333534E-013                                        0                                        2 
                                     100                                      489                  3.1550282903618968E+003                  2.7194120023902655E+000                  3.2456431084759547E-003                  3.2456430540129676E-003                  1.8226359127931926E+003                  4.2128634545512256E-004                  2.0584579796251257E-001                  3.3222843784271050E+000                  1.3582260601907782E+001                  3.6562027180860396E-001                  5.1094969201852312E+000                  3.2222783383981040E+000                  1.0764221261158328E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.0250247671895821E+043                 -6.2070507655509486E-012                  2.6002059691464396E-013                                        0                                        2 
                                     110                                      489                  1.9480881547074303E+004                  3.5112244628665139E+000                  3.2456431084759547E-003                  3.2456430552849440E-003                  1.8149188597186355E+003                  4.0731489870175070E-004                  2.0412861154298875E-001                  3.3295606271910465E+000                  1.3593097701988290E+001                  3.7370313907292690E-001                  5.1098474026849043E+000                  3.2713847157442340E+000                  1.0739587340111086E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.1065476591346858E+043                 -1.2395545273037660E-011                  2.1313242414394762E-012                                        0                                        2 
                                     120                                      489                  1.2056626178341814E+005                  4.3030369233427619E+000                  3.2456431084759547E-003                  3.2456430571216493E-003                  1.7696883330800920E+003                  3.3643704214557482E-004                  1.9512435857346669E-001                  3.3687454134573418E+000                  1.3652090614170540E+001                  4.1773803137827592E-001                  5.1111343218395469E+000                  3.5541402946842142E+000                  1.0603089119331795E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -8.5529397903144827E+043                 -2.5019157082936562E-011                  2.5265559977677618E-013                                        0                                        3 
                                     130                                      488                  7.4646029236494121E+005                  5.0948493838190094E+000                  3.2456431084759547E-003                  3.2456430409342780E-003                  1.5837354210502731E+003                  1.5837758191804946E-004                  1.6716092078844255E-001                  3.5030988808283867E+000                  1.3863844536985141E+001                  5.7579668456892175E-001                  5.1057526600012997E+000                  4.8399678451856296E+000                  1.0069557349894561E+001                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -1.0196476739755410E+044                 -2.3411950177347427E-011                  3.2148999185637529E-013                                        0                                        3 
                                     140                                      487                  2.5061377648356799E+006                  5.3511566605850271E+000                  3.2456431084759547E-003                  3.2456428955275488E-003                  1.2271237522215288E+003                  4.3870960498249518E-005                  1.4654297617589557E-001                  3.6174383753527608E+000                  1.4059007196591910E+001                  7.2215966601257020E-001                  5.0778807477062449E+000                  6.6948951419939684E+000                  9.4784404530713342E+000                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -1.1897814526556167E+044                 -2.2560118148667932E-011                  2.2823899835682068E-013                                        0                                        3 
                                     150                                      501                  5.2953699320058916E+006                  5.5878395981233782E+000                  3.2456431084759547E-003                  3.2456426295900372E-003                  9.7175628816439246E+002                  1.5608171926942091E-005                  1.3938449366746411E-001                  3.6609394667410067E+000                  1.4137010048565033E+001                  7.8169644400586391E-001                  5.0545398608390819E+000                  7.8223801236287835E+000                  9.1961899700504475E+000                  7.0999999999999985E-001                  2.8733433992169392E-005                  2.6997126656600767E-001                  3.4468833607861561E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750358E-003                  4.0772218292556804E-003                  2.3044066070179274E-003                  8.7623038081648780E-004                 -1.2704437395331325E+044                 -2.3377162672160537E-011                  2.3900462758587134E-013                                        0                                        3 
