                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      82                                      463                  5.7802147330067172E+001                  8.9221414695386347E-001                  5.4412480897598548E-004                  5.4412171804424532E-004                  8.7469520116491788E+002                  2.3271404966163567E-005                  2.1006368271730289E-001                  2.5290642049626104E+000                  1.2440055687488606E+001                 -8.2167071825877500E-002                  4.5379490539049234E+000                  5.4429746104722341E+000                  9.7796675709699930E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -1.5514793708130694E+042                 -4.2528573267030996E-013                  4.2528573267030996E-013                                        0                                        2 
                                      90                                      463                  2.1227609583511332E+002                  1.5256641153348620E+000                  5.4412480897598548E-004                  5.4412171746647073E-004                  8.7454172430273559E+002                  2.3248943831604010E-005                  2.1003598415748975E-001                  2.5291787428463506E+000                  1.2440168353387421E+001                 -8.2088682281687919E-002                  4.5379434037882138E+000                  5.4438979497310909E+000                  9.7794019975355475E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -1.5519132308282250E+042                 -3.8574118875057677E-012                  4.3075064245527880E-013                                        0                                        2 
                                     100                                      463                  1.2573042753993466E+003                  2.3174765758111100E+000                  5.4412480897598548E-004                  5.4412171356807741E-004                  8.7350733888228240E+002                  2.3098091583025219E-005                  2.0984957506482593E-001                  2.5299499667559235E+000                  1.2440926758494289E+001                 -8.1560910405665030E-002                  4.5379049784577319E+000                  5.4501232628313643E+000                  9.7776120645154485E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -1.5548363786850660E+042                 -8.0627836244963950E-012                  4.1322089526389303E-013                                        0                                        2 
                                     110                                      463                  7.7278433172415735E+003                  3.1092890362873580E+000                  5.4412480897598548E-004                  5.4412168924028773E-004                  8.6725543370255264E+002                  2.2205386719664448E-005                  2.0873163371749043E-001                  2.5345896104137760E+000                  1.2445481033860023E+001                 -7.8388069252010084E-002                  4.5376597929569078E+000                  5.4878726483886453E+000                  9.7667811636916735E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -1.5724874933347907E+042                 -1.2513134459150841E-011                  5.7508578130575756E-013                                        0                                        2 
                                     120                                      465                  4.7791715575177266E+004                  3.9011014967636060E+000                  5.4412480897598548E-004                  5.4412154280013910E-004                  8.3384789449405491E+002                  1.7935890711515609E-005                  2.0292752679932777E-001                  2.5590842302190988E+000                  1.2469287612467527E+001                 -6.1707736441825860E-002                  4.5359688402252312E+000                  5.6958107018056756E+000                  9.7078705223638195E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -1.6676292064483479E+042                 -2.0120441750514537E-011                  4.4799935790274679E-013                                        0                                        3 
                                     130                                      469                  2.9585665265701851E+005                  4.6929139572398535E+000                  5.4412480897598548E-004                  5.4412086623205759E-004                  7.1839718178545945E+002                  8.1945081146069047E-006                  1.8479293606217601E-001                  2.6403954234836631E+000                  1.2544505815999610E+001                 -7.9409575572148301E-003                  4.5254445365397356E+000                  6.4970506502947964E+000                  9.4934434364100113E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -2.0069417233948169E+042                 -2.0302004292430464E-011                  3.7456946561679553E-013                                        0                                        3 
                                     140                                      471                  1.3242588434656595E+006                  5.2460666075399800E+000                  5.4412480897598548E-004                  5.4411914063743022E-004                  5.6629473350855505E+002                  2.5147681410516250E-006                  1.6474683889299743E-001                  2.7401319745036266E+000                  1.2629379934594139E+001                  5.4141946700762965E-002                  4.5004012121661559E+000                  7.8156877984655058E+000                  9.1802008724064450E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -2.5066645717918011E+042                 -1.9309287989980589E-011                  3.1656392088180717E-013                                        0                                        4 
                                     150                                      471                  4.3504627168954397E+006                  5.6898494715623364E+000                  5.4412480897598548E-004                  5.4411643994459657E-004                  4.4988483634455940E+002                  8.3947061481300911E-007                  1.5081800775688395E-001                  2.8168597557208988E+000                  1.2687954401876265E+001                  9.5486180119055616E-002                  4.4688267736761622E+000                  9.2286417251263639E+000                  8.8864682755007696E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -2.9802047811409280E+042                 -1.9028281763877463E-011                  2.7644043166356575E-013                                        0                                        4 
                                     160                                      471                  1.8778265229275055E+007                  6.3455189405165155E+000                  5.4412480897598548E-004                  5.4412473520217258E-004                  3.6282835298923476E+002                  2.7977801008937787E-007                  1.3386206324095504E-001                  2.9204511258404660E+000                  1.2768796257410679E+001                  1.4882232228761519E-001                  4.3984043641596307E+000                  1.2384842218759470E+001                  8.3903852130874856E+000                  7.0999999999999952E-001                  2.8733433992169392E-005                  2.6997126656600778E-001                  3.4468833607861609E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750362E-003                  4.0772218292556769E-003                  3.8632861437294945E-004                  1.4689806384923383E-004                 -3.7285825710214791E+042                 -2.7048980171285390E-011                  1.0342222946446707E-012                                        0                                        3 
