                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                     Teff                               luminosity                                   radius                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                        center_degeneracy                           center_entropy                               average_h1                              average_he3                              average_he4                              average_c12                              average_n14                              average_o16                             average_ne20                             average_mg24                            total_mass_h1                           total_mass_he4                                    tot_E                            rel_run_E_err                                rel_E_err                              num_retries                                num_iters 
                                      77                                      434                  5.7911217841186797E+001                  8.9824334329489497E-001                  3.8183852346690617E-004                  3.8182566741018221E-004                  5.4952393283336562E+002                  3.6427174649180585E-006                  2.1056815010889968E-001                  2.3731620057519134E+000                  1.2108570281723297E+001                 -2.2977099603554813E-001                  4.3608793406285313E+000                  5.9604711478501011E+000                  9.3680472370223420E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.1822036544570523E+041                 -3.9431690576780390E-013                  3.9431690576780390E-013                                        0                                        2 
                                      80                                      434                  9.2467417371490725E+001                  1.1357870814377693E+000                  3.8183852346690617E-004                  3.8182566581248053E-004                  5.4953158697987226E+002                  3.6428586848837416E-006                  2.1056636582962046E-001                  2.3731693658956758E+000                  1.2108577967785820E+001                 -2.2976595440836453E-001                  4.3608791924157204E+000                  5.9605437315060659E+000                  9.3680321747020496E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.1823553596538493E+041                 -1.6167638978433514E-012                  4.1359956071861149E-013                                        0                                        2 
                                      90                                      434                  5.1831184396247249E+002                  1.9275995419140175E+000                  3.8183852346690617E-004                  3.8182566512538351E-004                  5.4946542033446224E+002                  3.6402797400998634E-006                  2.1054251581263012E-001                  2.3732677530941877E+000                  1.2108672634195846E+001                 -2.2970386019158848E-001                  4.3608773673569576E+000                  5.9614377498246469E+000                  9.3678466604890733E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.1842240798830274E+041                 -5.6092622200668470E-012                  4.1255975205399469E-013                                        0                                        2 
                                     100                                      434                  3.1550282903618968E+003                  2.7194120023902655E+000                  3.8183852346690617E-004                  3.8182566086002428E-004                  5.4905680556765105E+002                  3.6243923453196457E-006                  2.1039538293298696E-001                  2.3738749590552404E+000                  1.2109256688612406E+001                 -2.2932083014070967E-001                  4.3608661194418792E+000                  5.9669548581620351E+000                  9.3667021961499906E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.1957626130979427E+041                 -9.6048486747657215E-012                  3.9857355963968545E-013                                        0                                        2 
                                     110                                      434                  1.9480881547074303E+004                  3.5112244628665139E+000                  3.8183852346690617E-004                  3.8182563395914643E-004                  5.4656693013816550E+002                  3.5290159614562880E-006                  2.0950445844812768E-001                  2.3775608301136235E+000                  1.2112794921937775E+001                 -2.2700284824581818E-001                  4.3607982816216158E+000                  6.0004294377693483E+000                  9.3597712416922700E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.2660038560188007E+041                 -1.4428898795892201E-011                  9.0232098443355140E-013                                        0                                        2 
                                     120                                      434                  1.2056626178341814E+005                  4.3030369233427619E+000                  3.8183852346690617E-004                  3.8182546038803073E-004                  5.3254394234122719E+002                  3.0347079198751718E-006                  2.0464479915670986E-001                  2.3979459453676961E+000                  1.2132143065780904E+001                 -2.1438875039986655E-001                  4.3603536105751415E+000                  6.1859058626915626E+000                  9.3214860586883539E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -8.6605625549902162E+041                 -7.0138112792297112E-011                  4.0380524807434404E-013                                        0                                        3 
                                     130                                      439                  7.4646029236494121E+005                  5.0948493838190094E+000                  3.8183852346690617E-004                  3.8182457624563227E-004                  4.7750886506922899E+002                  1.6466160402158977E-006                  1.8749360270461601E-001                  2.4739744609749588E+000                  1.2202263895921600E+001                 -1.6898776371899624E-001                  4.3535904598586690E+000                  6.9355914945704038E+000                  9.1551352394316474E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -1.0260824991465977E+042                 -6.2593890536688866E-011                  3.7853066166592551E-013                                        0                                        4 
                                     140                                      439                  4.6218311580792954E+006                  5.8866618442952579E+000                  3.8183852346690617E-004                  3.8183843109486690E-004                  3.9776375313866095E+002                  5.5915592042298661E-007                  1.5745962581751424E-001                  2.6256089391644490E+000                  1.2333462455987920E+001                 -8.6183297076849866E-002                  4.3250890218190357E+000                  8.4919134100595386E+000                  8.7460754989627425E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -1.4055040963640457E+042                 -5.0520775883589573E-011                  1.4484428753151840E-012                                        0                                        3 
                                     150                                      445                  1.7771053295360204E+007                  6.2332990276903883E+000                  3.8183852346690617E-004                  3.8183837369674316E-004                  3.1230476917320578E+002                  1.5499476092535297E-007                  1.3447898961689045E-001                  2.7626384943850830E+000                  1.2455935140396996E+001                 -9.8719224448437937E-003                  4.2788823091470753E+000                  9.8975460801369106E+000                  8.2344435832538316E+000                  7.1000000000000063E-001                  2.8733433992169368E-005                  2.6997126656600806E-001                  3.4468833607861548E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  4.0772218292556795E-003                  2.7110535166150363E-004                  1.0308542980405505E-004                 -1.8293833038748023E+042                 -5.2033932110719458E-011                  4.3037993367374935E-013                                        0                                        3 
