                                       1                                        2                                        3                                        4                                        5                                        6                                        7 
                          version_number                                 compiler                                    build                         MESA_SDK_version                                     date                                burn_min1                                burn_min2 
                                   12115                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                               "20240801"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                      426                  1.0000000000000001E-005                 -4.9999999999999991E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  6.8085061028150795E-001                  4.2725857161343672E-001                  4.1357020340390988E-001                  2.5418005452820830E-001                  6.8085061028150795E-001                  4.2725857161343672E-001                  4.1357020340390988E-001                  2.5418005452820830E-001                 -2.3214757116684716E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3214757116684716E+001                 -2.3214757116684716E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1796465955895568E+000                 -2.8569804004950896E+000                 -2.6452455497403182E-001                  1.8603991682946766E+000                  3.8676466198593312E-003                  4.4937098604791421E+000                 -6.9138657739046516E-001                  1.1630045468433693E+001                 -6.9138657739046516E-001                  4.4937098604791421E+000                  1.7574461144443880E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059871E-003                  9.3604492797742123E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        0                                        0                                        6 
                                      10                                      426                  2.5958682111999992E-004                 -4.2873687855713767E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  6.8085061028150795E-001                  2.9202631552666219E-001                  9.9976585693166264E-001                  8.9365753187960995E-001                  6.8085061028150795E-001                  2.9202631552666219E-001                  9.9976585693166264E-001                  8.9365753187960995E-001                 -2.3214861333453612E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3214861333453612E+001                 -2.3214861333453612E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1791770668513597E+000                 -2.8590962875118393E+000                 -2.6464344100601228E-001                  1.8606369403586376E+000                 -8.8458140704915471E-003                  4.4936752989248951E+000                 -6.9146108190097944E-001                  1.1629925410285779E+001                 -6.9146108190097944E-001                  4.4936752989248951E+000                  1.7575887555506520E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059871E-003                  9.3604492797742123E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        0                                        0                                        8 
                                      20                                      426                  1.5629753382639371E-003                 -3.6138130858989466E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  6.8085061028150795E-001                  4.1357023639129931E-001                  9.9979576092108990E-001                  8.7352058281158718E-001                  6.8085061028150795E-001                  4.1357023639129931E-001                  9.9979576092108990E-001                  8.7352058281158718E-001                 -2.3214412637114489E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3214412637114489E+001                 -2.3214412637114489E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1729334849815096E+000                 -2.8865673679639294E+000                 -2.6589181749235691E-001                  1.8631336933313267E+000                 -7.8230696791834493E-003                  4.4938512464433744E+000                 -6.9114564800491907E-001                  1.1630470507308464E+001                 -6.9114564800491907E-001                  4.4938512464433744E+000                  1.7569100900386985E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        0                                        0                                        6 
                                      30                                      426                  7.4890000160782498E-003                 -2.9402573862265160E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  5.2537363504052005E-004                  6.6183358637657219E-001                  9.4609362732978042E-008                  9.9984488969255236E-001                  8.5507124460042305E-001                  6.6183358637657219E-001                  9.4609362732978042E-008                  9.9984488969255236E-001                  8.5507124460042305E-001                 -2.3212749460297342E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3212749460297342E+001                 -2.3212749460297342E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1618364082966974E+000                 -2.9352332949977518E+000                 -2.6803062763964380E-001                  1.8674113136259005E+000                 -1.8466802235072891E-003                  4.4943058859645282E+000                 -6.8946501652093228E-001                  1.1632776321626515E+001                 -6.8946501652093228E-001                  4.4943058859645282E+000                  1.7545167482532895E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        0                                        0                                        6 
                                      40                                      426                  3.0701104997995179E-002                 -2.5286561674618739E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  7.4892221240770840E-001                  2.9913196671653675E-001                  2.6416881973835732E-001                  4.2935927083189718E-003                  7.4892221240770840E-001                  2.9913196671653675E-001                  2.6416881973835732E-001                  4.2935927083189718E-003                 -2.3211784750615077E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3211784750615077E+001                 -2.3211784750615077E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1558866113978876E+000                 -2.9599072432864237E+000                 -2.6846800798636028E-001                  1.8682860743193335E+000                  2.0190794407719281E-004                  4.4940475067139989E+000                 -6.8732999528782179E-001                  1.1634669773831453E+001                 -6.8732999528782179E-001                  4.4940475067139989E+000                  1.7535846145086993E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        1                                        0                                        8 
                                      50                                      426                  1.0835403976572722E-001                 -1.9007197970345919E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  7.8245509476213720E-004                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3208937521989373E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3208937521989373E+001                 -2.3208937521989373E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1568256313958307E+000                 -2.9533894005311327E+000                 -2.6708712660460143E-001                  1.8655243115558160E+000                  1.4278516358486748E-004                  4.4930320647250168E+000                 -6.8100226213022697E-001                  1.1639986899499457E+001                 -6.8100226213022697E-001                  4.4930320647250168E+000                  1.7514390147647811E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        1                                        0                                        6 
                                      60                                      426                  4.9986514841490010E-001                 -1.1089073365583437E+000                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  7.8245511476786095E-004                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3208489731160935E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3208489731160938E+001                 -2.3208489731160935E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1574439456651437E+000                 -2.9494499821702993E+000                 -2.6635404596281020E-001                  1.8640581502722333E+000                  4.9367859807399691E-007                  4.4929936287750660E+000                 -6.8026068647549531E-001                  1.1640711480957599E+001                 -6.8026068647549531E-001                  4.4929936287750660E+000                  1.7509832440988136E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        1                                        0                                        6 
                                      70                                      426                  2.9239987396121867E+000                 -3.1709487608209563E-001                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  7.8245511773910096E-004                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3207927022258374E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3207927022258374E+001                 -2.3207927022258374E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1574732824261593E+000                 -2.9496481423659731E+000                 -2.6651179958267834E-001                  1.8643736575119696E+000                 -7.1851032626785147E-007                  4.4931508807939773E+000                 -6.7986338754909759E-001                  1.1641320342544843E+001                 -6.7986338754909759E-001                  4.4931508807939773E+000                  1.7502909997505791E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        1                                        0                                        6 
                                      80                                      426                  1.7933594988991732E+001                  4.7471758439415240E-001                  7.8245740493426328E-004                  3.0192139155493674E+001                 -9.8999999999999986E+001                  7.8245513259833307E-004                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680820879866E-001                  9.4609362732978042E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3204502043188196E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3204502043188196E+001                 -2.3204502043188196E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1575968420725959E+000                 -2.9512204680329170E+000                 -2.6754508170902391E-001                  1.8664402217646607E+000                 -7.0709464819154098E-007                  4.4941171639665214E+000                 -6.7747604056459254E-001                  1.1645007398011931E+001                 -6.7747604056459254E-001                  4.4941171639665214E+000                  1.7460849474746225E+000                  8.5500478890566545E-001                  1.2841559186513671E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4416073257059880E-003                  9.3604492797742141E-003                  3.4416073257059884E-003                  9.3604492797742141E-003                  5.5554475750332682E-004                  2.1124101664405485E-004                                        1                                        0                                        6 
